,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Alex DeBrincat,RW,ER,17.993,191,167,89,76,256,332,0.915,0.495,0.4,1.41,1.812
1,Dylan Strome,C,ER,18.776,159,104,131,80,235,315,0.645,0.878,0.518,1.522,2.04
2,Adam Mascherin,LW,KIT,18.402,259,122,111,63,233,296,0.526,0.476,0.242,0.996,1.24
3,Taylor Raddysh,RW,ER/SSM,18.698,241,120,111,61,231,292,0.555,0.524,0.301,1.079,1.38
4,Jordan Kyrou,RW,SAR,18.49,250,99,107,84,206,290,0.521,0.55,0.429,1.071,1.498
5,Aaron Luchuk,C,WSR/BAR,19.572,271,115,85,50,200,250,0.541,0.394,0.272,0.93,1.202
6,Mitchell Marner,RW,LDN,17.864,120,83,104,55,187,242,0.69,0.865,0.46,1.56,2.02
7,Kevin  Labanc,RW,BAR,19.26,133,70,112,52,182,234,0.53,0.845,0.395,1.375,1.76
8,Nick Suzuki,C,OS,17.35,192,107,78,49,185,234,0.582,0.438,0.288,1.018,1.3
9,Nikita Korostelev,RW,SAR/PBO,19.725,227,106,86,42,192,234,0.476,0.44,0.178,0.916,1.094
10,Christian  Dvorak,C,LDN,19.118,125,93,67,70,160,230,0.75,0.54,0.56,1.29,1.85
11,Ryan Moore,LW,WSR/PLY/FLNT/HAM,19.56,256,89,76,62,165,227,0.349,0.335,0.274,0.684,0.958
12,Kyle Maksimovich,LW,ER,18.644,253,80,87,58,167,225,0.366,0.353,0.225,0.718,0.944
13,Dmitry Sokolov,RW,SBY/BAR,18.672,196,128,55,37,183,220,0.688,0.31,0.225,0.997,1.22
14,Will Bitten,C,PLY/FLNT/HAM,18.31,257,88,80,49,168,217,0.334,0.353,0.23,0.694,0.918
15,Cliff Pu,C,LDN/OSH/KGN,18.41,232,80,75,55,155,210,0.401,0.418,0.262,0.818,1.076
16,Andrew Mangiapane,LW,BAR,18.947,127,94,71,45,165,210,0.745,0.565,0.35,1.315,1.665
17,Michael McLeod,C,MISS,18.739,215,76,79,52,155,207,0.397,0.42,0.274,0.818,1.091
18,Logan Brown,C,WSR/KIT,18.657,182,74,76,55,150,205,0.528,0.468,0.292,0.994,1.288
19,Boris Katchouk,RW/LW,SSM,18.37,199,101,68,33,169,202,0.54,0.376,0.179,0.916,1.1
20,Morgan Frost,C,SSM,17.591,199,69,84,48,153,201,0.418,0.483,0.27,0.898,1.172
21,Brett McKenzie,C,NB/OS,19.637,265,88,71,42,159,201,0.347,0.273,0.171,0.624,0.794
22,Jason Robertson,RW,KGN,17.402,190,101,55,44,156,200,0.538,0.302,0.242,0.845,1.085
23,Jonathan Ang,C,PBO/SAR,18.748,259,83,68,47,151,198,0.35,0.335,0.199,0.692,0.893
24,Spencer Watson,RW,KGN/MISS,19.641,146,91,63,36,154,190,0.63,0.395,0.258,1.027,1.285
25,Petrus Palmu,RW,OS,18.417,176,85,65,39,150,189,0.522,0.43,0.242,0.952,1.195
26,Tim Gettinger,LW,SSM,18.548,242,91,57,39,148,187,0.434,0.265,0.184,0.699,0.881
27,Kevin Hancock,LW,OS,18.665,196,68,74,42,142,184,0.374,0.46,0.21,0.838,1.042
28,Dante Salituro,RW,OTT/LDN,19.082,163,86,51,46,137,183,0.465,0.27,0.238,0.735,0.972
29,Kole Sherwood,RW,LDN/FLNT/KIT,19.896,180,75,63,41,138,179,0.45,0.363,0.205,0.808,1.015
30,Tye Felhaber,LW,SAG/OTT,18.238,243,86,57,33,143,176,0.392,0.269,0.162,0.661,0.825
31,Blake Speers,RW,SSM,18.951,155,65,68,42,133,175,0.45,0.418,0.27,0.867,1.132
32,Zachary Senyshyn,RW,SSM,18.713,191,113,42,20,155,175,0.622,0.232,0.11,0.857,0.965
33,Ethan Szypula,C,OS,19.755,255,58,76,41,134,175,0.239,0.334,0.171,0.578,0.746
34,Michael Dal Colle,LW,OSH/KGN,18.737,116,77,63,33,140,173,0.665,0.545,0.29,1.21,1.495
35,Owen Tippett,RW,MISS,17.829,159,95,45,30,140,170,0.615,0.335,0.2,0.95,1.152
36,Travis Konecny,RW,OTT/SAR,18.014,120,59,71,39,130,169,0.49,0.59,0.325,1.08,1.405
