,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Colton Yellow Horn,LW,LET/TRI,19.428,330,153,113,83,266,349,0.612,0.388,0.282,0.993,1.282
1,Ryan White,C/D,CGY/KAM/P.A,19.356,451,99,110,84,209,293,0.226,0.274,0.233,0.503,0.737
2,Chad Klassen,C,SPO/SAS,19.48,310,109,99,76,208,284,0.382,0.364,0.259,0.74,1.0
3,Adam Courchaine,C,M.H/VAN,19.44,285,131,99,53,230,283,0.448,0.386,0.22,0.837,1.058
4,Eric Fehr,RW,BRN,18.148,275,146,74,57,220,277,0.658,0.311,0.264,0.969,1.228
5,Nigel Dawes,LW,KTN,18.722,245,159,74,39,233,272,0.721,0.286,0.144,1.005,1.156
6,Dylan Stanley,C,TRI,19.768,279,107,108,52,215,267,0.342,0.354,0.175,0.698,0.871
7,Zach Hamill,C,EVT,18.039,250,87,116,59,203,262,0.369,0.491,0.246,0.859,1.104
8,Tyler Redenbach,C,P.G/S.C/LET,19.098,261,70,125,62,195,257,0.296,0.496,0.245,0.794,1.036
9,Chris St. Jacques,C,M.H,19.898,179,94,101,61,195,256,0.538,0.558,0.35,1.09,1.44
10,Aaron Gagnon,C,SEA,19.426,318,123,75,46,198,244,0.53,0.288,0.202,0.818,1.02
11,Stefan Meyer,C,M.H,18.282,278,122,73,49,195,244,0.46,0.318,0.21,0.779,0.988
12,Devin Setoguchi,RW,SAS/P.G,18.83,255,118,88,37,206,243,0.548,0.353,0.186,0.899,1.085
13,Mitch Fadden,C,SEA/LET,18.513,277,99,99,44,198,242,0.408,0.426,0.192,0.835,1.024
14,Ryan Stone,C,BRN,18.615,239,78,105,57,183,240,0.389,0.514,0.271,0.903,1.171
15,Steve DaSilva,C,KTN,19.72,271,103,81,51,184,235,0.476,0.379,0.229,0.851,1.08
16,Tyler Metcalfe,LW,SEA,19.385,276,87,88,60,175,235,0.321,0.289,0.202,0.61,0.808
17,Dale Mahovsky,C,KTN,19.736,342,86,90,58,176,234,0.3,0.308,0.2,0.607,0.813
18,Eric Hunter,C,P.G,19.159,323,111,72,50,183,233,0.379,0.247,0.176,0.626,0.802
19,Brandon Dubinsky,C,POR,18.507,234,82,94,54,176,230,0.365,0.49,0.227,0.856,1.084
20,Erik Christensen,C,KAM/BRN,18.996,200,103,90,35,193,228,0.495,0.425,0.185,0.918,1.1
21,Tim Kraus,C,VAN/REG,19.627,306,75,93,57,168,225,0.252,0.396,0.226,0.65,0.871
22,Clarke MacArthur,C,M.H,18.694,190,88,79,57,167,224,0.483,0.415,0.308,0.898,1.21
23,Tim Konsorada,RW,BRN,19.612,239,71,89,63,160,223,0.304,0.391,0.332,0.694,1.025
24,Wacey Rabbit,C,SAS/VAN,18.862,289,91,73,58,164,222,0.354,0.378,0.257,0.733,0.99
25,Jonathan Filewich,RW,P.G/LET,19.078,257,112,62,47,174,221,0.506,0.272,0.195,0.778,0.972
26,Troy Brouwer,RW,M.J,19.142,287,103,61,55,164,219,0.467,0.289,0.226,0.756,0.982
27,Tyler Mosienko,C,KEL,19.612,278,76,74,67,150,217,0.241,0.255,0.239,0.496,0.735
28,Dustin Boyd,C,M.J,18.293,265,103,77,37,180,217,0.525,0.371,0.159,0.899,1.056
29,Seth Leonard,LW,KEL/P.A,19.046,210,105,73,38,178,216,0.542,0.358,0.18,0.9,1.082
30,Ian McDonald,C,TRI,19.534,326,72,101,43,173,216,0.347,0.431,0.16,0.776,0.939
31,Ryan Russell,LW,KTN,18.498,263,98,65,53,163,216,0.44,0.348,0.249,0.788,1.038
32,Ryan Getzlaf,C,CGY,18.476,233,95,79,41,174,215,0.496,0.369,0.204,0.866,1.07
33,Dustin Johner,C,SEA,19.78,213,95,80,40,175,215,0.428,0.36,0.175,0.788,0.955
34,Mitch Bartley,LW,M.H/VAN,19.682,281,107,56,51,163,214,0.395,0.229,0.176,0.624,0.795
35,Zach Boychuk,C,LET,17.197,194,82,86,46,168,214,0.452,0.425,0.242,0.878,1.12
36,Nick Drazenovic,C,P.G,18.732,281,77,90,47,167,214,0.315,0.346,0.158,0.66,0.819
37,Lance Monych,RW,BRN,19.268,263,96,73,45,169,214,0.425,0.321,0.17,0.746,0.918
38,Colin Fraser,C,RDR,18.755,269,74,83,57,157,214,0.322,0.354,0.216,0.675,0.893
39,Brock Nixon,C,KAM/CGY,19.674,315,98,68,47,166,213,0.407,0.29,0.213,0.697,0.909
40,Adam Cracknell,RW,KTN,19.295,283,94,71,48,165,213,0.412,0.302,0.221,0.718,0.939
41,Riley Holzapfel,C,M.J,18.201,248,91,72,45,163,208,0.388,0.306,0.179,0.688,0.871
42,Jeremy Williams,RW,S.C,18.887,172,99,63,45,162,207,0.57,0.338,0.255,0.912,1.17
