,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,1114,616,54.685,4218,3567,651,49.279,36170,34457,1713,12.298,0.902,102.438
1,Moncton Wildcats,1114,589,53.082,3951,3523,428,50.521,36185,34743,1442,11.633,0.896,101.228
2,Shawinigan Cataractes,1114,558,48.744,3962,3645,317,47.465,34738,34434,304,10.517,0.901,100.601
3,Halifax Mooseheads,1114,544,53.683,3969,3792,177,53.376,36355,33840,2515,11.071,0.89,100.079
4,Drummondville Voltigeurs,1114,535,48.612,3872,3797,75,51.263,35754,33196,2558,10.208,0.889,99.03
5,Cape Breton Screaming Eagles,1114,522,47.946,3764,3835,-71,50.084,35456,35093,363,10.975,0.882,99.078
6,Rouyn-Noranda Huskies,1114,519,49.552,4076,4166,-90,52.087,34847,33962,885,11.737,0.87,98.815
7,Victoriaville Tigres,1114,511,49.876,4037,4042,-5,47.864,35998,37278,-1280,11.537,0.894,100.9
8,Baie-Comeau Drakkar,1114,506,52.136,3836,3994,-158,51.175,34351,35407,-1056,10.439,0.899,100.289
9,Rimouski Oceanic,1114,506,56.513,4112,4240,-128,53.406,35867,36564,-697,11.531,0.896,101.096
10,Chicoutimi Sagueneens,1114,484,45.259,3642,3894,-252,48.72,33750,35356,-1606,9.224,0.894,98.556
11,Val-d'Or Foreurs,1114,481,52.686,3886,4139,-253,51.905,34596,35210,-614,12.059,0.884,100.374
12,Acadie-Bathurst Titan,1114,454,39.247,3615,4067,-452,46.461,34965,36129,-1164,8.636,0.887,97.235
13,Gatineau Olympiques,826,415,50.026,2943,2718,225,50.61,24607,23917,690,11.494,0.883,99.803
14,Saint John Sea Dogs,686,302,47.246,2332,2402,-70,47.68,21329,22489,-1160,10.066,0.898,99.884
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
17,Hull Olympiques,288,158,52.575,1123,1015,108,50.234,8804,8985,-181,12.176,0.889,101.045
18,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
19,Sherbrooke Castors,288,134,49.782,980,1027,-47,49.199,9151,9492,-341,10.49,0.898,100.215
20,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
21,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
22,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
23,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
24,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
25,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
