,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Andy Miele,C,POR/GR/LV,27.48,351,103,113,98,216,314,728,12.485,0.248,0.316,0.32,0.561,0.883,1.958
1,Travis Morin,C,TEX,31.747,323,102,113,89,215,304,807,12.965,0.291,0.356,0.202,0.645,0.85,2.25
2,T.J. Brennan,D,RCH/TOR/RFD/LV,26.514,330,97,102,88,199,287,990,10.569,0.295,0.285,0.269,0.58,0.851,2.83
3,Jason Akeson,RW,ADK/LV/RCH/BNG,25.348,319,100,100,73,200,273,881,11.488,0.311,0.323,0.217,0.635,0.849,2.709
4,Cole Schneider,LW,BNG/RCH,25.118,342,111,94,61,205,266,841,13.01,0.33,0.315,0.182,0.64,0.828,2.564
5,Chris Mueller,C,MIL/TEX/HFD/SD/TUC,29.592,310,96,100,61,196,257,747,13.962,0.294,0.385,0.222,0.677,0.898,2.146
6,T.J. Hensick,C,PEO/HFD/HAM/UTI/CHA/ONT,29.828,325,74,109,70,183,253,719,9.939,0.218,0.326,0.207,0.544,0.75,2.197
7,Andrew Agozzino,LW,LE/SA/CHI,24.763,337,97,90,61,187,248,885,11.533,0.279,0.283,0.188,0.562,0.748,2.488
8,Phil Varone,C,RCH/BNG,24.844,316,78,102,66,180,246,680,11.983,0.248,0.355,0.188,0.605,0.792,2.086
9,Chris Bourque,LW,PRO/HFD/HER,29.629,260,87,90,67,177,244,756,10.485,0.308,0.356,0.252,0.656,0.906,2.93
10,Joe Whitney,LW,ALB/BRI/TUC/SA,27.67,315,99,69,65,168,233,823,11.262,0.279,0.192,0.209,0.472,0.682,2.427
11,Carter Camper,C,PRO/SPR/BNG/HER/ALB,27.257,303,52,81,86,133,219,591,7.855,0.149,0.268,0.282,0.417,0.693,1.95
12,Jordan Weal,C,MCH/LV,23.044,255,73,83,63,156,219,570,13.82,0.31,0.322,0.329,0.635,0.962,2.269
13,Chris Conner,LW,POR/WBS/HER/LV,31.794,266,76,86,52,162,214,535,16.037,0.3,0.341,0.18,0.647,0.826,1.914
14,Ben Street,C,ABB/LE/SA/GR,28.65,248,84,76,52,160,212,843,10.762,0.386,0.37,0.242,0.762,1.004,3.702
15,Matthew Ford,RW,SPR/ADK/OKC/BAK/GR,30.997,310,94,61,55,155,210,779,12.14,0.307,0.212,0.192,0.518,0.71,2.52
16,Kris Newbury,C,CT/HER/ADK/ONT/CHA/BAK,33.634,297,77,74,54,151,205,615,13.829,0.231,0.194,0.105,0.43,0.53,1.701
17,Brad Hunt,D,CHI/OKC/BAK,27.123,273,56,74,74,130,204,665,11.894,0.306,0.35,0.332,0.66,0.992,2.56
18,Tom Kostopoulos,RW,WBS,36.704,309,84,78,42,162,204,621,13.61,0.28,0.261,0.14,0.54,0.68,2.075
19,Seth Griffith,RW,PRO/TOR,22.822,203,66,75,61,141,202,413,14.94,0.31,0.438,0.356,0.748,1.106,2.074
20,Justin Dowling,C,TEX,25.02,278,71,85,45,156,201,602,10.528,0.215,0.29,0.182,0.511,0.69,2.025
21,Jonathan Marchessault,RW,SPR/SYR,23.844,230,74,73,52,147,199,781,11.445,0.435,0.304,0.12,0.74,0.862,3.74
22,Chris Terry,LW,CHA/STJ,26.066,203,84,65,50,149,199,615,13.874,0.405,0.324,0.192,0.724,0.916,2.834
23,Mike Sislo,RW,ALB/TOR/SA,27.717,314,97,63,37,160,197,752,11.78,0.288,0.217,0.128,0.51,0.635,2.395
24,Pat Cannone,C,BNG/CHI/IA,29.164,343,69,69,58,138,196,580,10.554,0.18,0.234,0.173,0.414,0.586,1.691
25,Spencer Abbott,RW,TOR/RFD/SD,27.002,253,67,77,52,144,196,524,12.971,0.266,0.274,0.199,0.538,0.738,2.051
26,Yanni Gourde,LW,WOR/SYR,23.814,294,79,63,53,142,195,616,13.958,0.316,0.226,0.21,0.546,0.756,2.23
27,Brandon DeFazio,LW,BRI/UTI/PRO/TEX,27.068,367,93,60,39,153,192,934,10.598,0.281,0.179,0.116,0.46,0.584,2.642
28,Taylor Beck,RW,MIL/BRI/SA/BAK/HFD,24.22,221,64,78,48,142,190,600,11.302,0.315,0.4,0.241,0.715,0.956,2.798
29,Kael Mouillierat,LW,STJ/BRI/WBS,26.894,247,73,69,48,142,190,594,12.795,0.286,0.264,0.178,0.55,0.725,2.28
30,Matt Taormina,D,SYR/SPR/WOR,28.968,320,52,69,68,121,189,696,7.877,0.19,0.282,0.238,0.478,0.716,2.428
31,Linden Vey,C,MCH/UTI/STK,24.042,204,54,83,48,137,185,375,12.404,0.234,0.421,0.201,0.646,0.848,1.831
32,Cal O'Reilly,C,UTI/RCH/TOR,29.086,237,32,90,63,122,185,356,8.731,0.14,0.386,0.241,0.524,0.769,1.59
33,Will O'Neill,D,STJ/WBS/LV,27.446,330,33,74,78,107,185,649,4.155,0.081,0.28,0.216,0.364,0.578,1.928
34,Kenny Agostino,LW,ADK/STK/CHI,23.627,197,62,69,52,131,183,477,13.275,0.328,0.385,0.305,0.715,1.02,2.455
35,Paul Carey,LW,LE/PRO/HER,27.038,285,79,68,35,147,182,590,16.211,0.352,0.284,0.178,0.628,0.806,2.143
36,Alex Grant,D,WBS/BNG/NOR/SPR/PRO,26.714,314,47,65,69,112,181,781,7.422,0.186,0.218,0.23,0.404,0.633,2.506
37,Sean Backman,RW,BRI/MCH/ONT,29.444,349,73,64,43,137,180,935,7.745,0.218,0.23,0.122,0.449,0.572,2.77
38,Andrew Miller,RW,OKC/CHA/BAK,27.116,225,64,71,45,135,180,454,13.398,0.255,0.304,0.221,0.558,0.78,1.864
39,Brett Sutter,C,CHA/IA/ONT,28.352,343,73,67,38,140,178,704,11.878,0.218,0.172,0.092,0.394,0.484,1.892
40,Jeremy Morin,RW,RFD/TOR/SJ/SYR/TUC,24.48,239,87,53,38,140,178,722,12.161,0.294,0.182,0.095,0.481,0.576,2.563
41,Mitch Callahan,RW,GR,24.144,317,88,54,35,142,177,739,11.985,0.271,0.206,0.134,0.475,0.61,2.26
42,Brendan Ranford,LW,TEX/TUC/SA,23.494,281,59,76,42,135,177,529,10.412,0.191,0.236,0.174,0.428,0.601,1.811
43,Paul Thompson,RW,WBS/SPR/ALB,26.854,307,93,61,22,154,176,862,10.624,0.328,0.253,0.122,0.588,0.704,3.072
44,Bracken Kearns,C,WOR/BRI,34.22,258,73,50,52,123,175,502,14.649,0.291,0.186,0.206,0.475,0.685,1.966
45,Alexandre Grenier,RW,CHI/UTI,24.092,277,67,64,44,131,175,655,9.971,0.229,0.206,0.186,0.43,0.615,2.265
46,Eric O'Dell,C,STJ/RCH/BNG,24.36,205,85,54,35,139,174,511,16.659,0.391,0.239,0.16,0.636,0.796,2.409
47,Brian O'Neill,RW,MCH/ALB,26.414,222,64,62,48,126,174,413,15.599,0.294,0.284,0.22,0.578,0.798,1.852
48,Kevin Porter,C,RCH/GR/WBS,29.576,259,66,63,45,129,174,465,12.301,0.227,0.22,0.196,0.45,0.641,1.846
49,Zach Boychuk,LW,CHA/BAK,25.073,229,83,59,29,142,171,614,11.061,0.286,0.226,0.094,0.512,0.609,2.544
50,Alexander Khokhlachev,C,PRO,21.142,197,61,70,40,131,171,488,12.462,0.315,0.362,0.208,0.675,0.884,2.564
51,Gabriel Dumont,C,HAM/STJ/SYR,25.006,286,79,61,31,140,171,723,10.511,0.264,0.202,0.109,0.465,0.573,2.513
52,Ryan Hamilton,LW,TOR/OKC/BAK,30.482,238,92,42,36,134,170,488,17.012,0.358,0.185,0.152,0.544,0.697,2.104
53,Colin Smith,C,LE/TOR/SA,22.364,279,54,77,37,131,168,540,10.091,0.202,0.286,0.144,0.488,0.631,1.987
54,Mark McNeill,C,RFD/TEX,22.624,287,75,49,44,124,168,664,9.128,0.214,0.182,0.155,0.396,0.55,2.235
55,Marek Hrivik,C,CT/HFD,24.114,310,60,66,41,126,167,540,12.41,0.233,0.256,0.144,0.484,0.626,1.886
56,Greg Rallo,LW,SA/TEX,33.18,264,82,48,37,130,167,711,13.715,0.351,0.196,0.151,0.545,0.692,2.591
57,Craig Cunningham,RW,PRO/SPR/TUC,25.068,243,81,48,38,129,167,676,13.247,0.341,0.245,0.358,0.591,0.944,2.635
58,Danny Kristo,RW,HAM/HFD/CHI/CHA/WBS,25.308,271,82,38,43,120,163,605,11.344,0.245,0.134,0.144,0.375,0.527,2.062
59,Charles Hudon,C,HAM/STJ,21.231,207,75,43,44,118,162,529,14.262,0.39,0.179,0.2,0.569,0.774,2.695
60,Max Reinhart,C,ABB/ADK/MIL,22.738,275,66,56,39,122,161,678,10.188,0.268,0.161,0.132,0.43,0.56,2.558
61,Chris Brown,RW,POR/HER/HFD,24.678,299,82,51,27,133,160,780,9.942,0.223,0.145,0.092,0.369,0.46,2.279
62,Brendan Leipsic,LW,TOR/MIL,21.577,188,52,61,46,113,159,469,11.395,0.31,0.332,0.272,0.638,0.91,2.66
63,Ryan Craig,LW,SPR/LE/CLE,33.754,328,75,55,29,130,159,523,12.548,0.182,0.132,0.068,0.318,0.383,1.489
64,Mike Sgarbossa,C,LE/NOR/SD/SPR,23.204,244,56,56,47,112,159,471,14.194,0.27,0.162,0.302,0.438,0.735,1.976
65,Anton Lander,C,OKC/BAK,24.022,164,61,57,40,118,158,402,17.237,0.45,0.405,0.267,0.85,1.118,2.646
66,Luke Adam,C,RCH/SPR/HFD,24.37,258,72,52,33,124,157,567,11.291,0.244,0.188,0.13,0.432,0.562,2.132
67,Teemu Pulkkinen,LW,GR/IA,23.329,166,83,50,24,133,157,545,12.345,0.43,0.34,0.114,0.77,0.884,3.184
68,Michael Chaput,C,SPR/LE/UTI,23.498,246,60,44,52,104,156,428,12.341,0.223,0.286,0.455,0.51,0.965,1.816
69,Taylor Fedun,D,OKC/WOR/UTI/RCH,27.344,292,37,54,64,91,155,631,6.91,0.145,0.192,0.316,0.339,0.651,2.182
70,Mark Arcobello,C,OKC/TOR,25.843,138,57,52,46,109,155,461,14.19,0.498,0.397,0.408,0.895,1.297,3.455
71,Christian Thomas,RW,CT/HAM/STJ/SPR/HER,23.368,279,75,46,33,121,154,679,12.946,0.312,0.182,0.148,0.496,0.643,2.5
72,Derek Grant,C,BNG/STK/RCH,25.468,241,90,39,23,129,152,610,16.44,0.499,0.195,0.156,0.694,0.85,3.009
73,Shane Harper,LW,ADK/CHI/POR/ALB/SPR,26.682,303,70,48,34,118,152,482,11.93,0.193,0.156,0.128,0.348,0.477,1.583
74,Eric Tangradi,LW,WBS/HAM/GR,26.594,208,69,49,31,118,149,573,12.412,0.325,0.265,0.155,0.595,0.748,2.664
75,Max Friberg,RW,NOR/SD/STJ,22.882,276,56,59,33,115,148,589,10.749,0.178,0.191,0.11,0.374,0.486,1.774
76,Mike Blunden,RW,HAM/SYR/BNG,28.814,271,76,41,31,117,148,704,10.638,0.29,0.138,0.122,0.429,0.553,2.642
77,Shane Prince,LW,BNG,21.08,206,67,51,30,118,148,502,13.593,0.34,0.255,0.167,0.595,0.76,2.49
78,Sean Collins,C,SPR/HER,25.836,270,60,45,42,105,147,524,11.91,0.224,0.171,0.144,0.395,0.536,1.919
79,Jordan Szwarz,RW,POR/SPR/PRO,24.404,253,62,53,31,115,146,464,16.108,0.278,0.208,0.16,0.485,0.646,1.78
80,Freddie Hamilton,RW,WOR/LE/STK,22.83,259,64,45,37,109,146,559,10.576,0.256,0.21,0.158,0.47,0.621,2.5
81,Justin Florek,LW,PRO/BRI/MIL,25.392,364,60,47,39,107,146,770,7.406,0.148,0.124,0.099,0.272,0.371,1.99
82,Tanner Richard,C,SYR,22.507,261,40,59,47,99,146,403,13.142,0.213,0.232,0.21,0.448,0.658,1.597
83,Nicklas Jensen,LW,CHI/UTI/HFD,22.591,271,82,33,30,115,145,766,11.582,0.354,0.151,0.118,0.503,0.626,2.964
84,Casey Wellman,RW,HER/SA,26.161,201,59,49,36,108,144,499,12.442,0.305,0.235,0.178,0.54,0.72,2.475
85,Curtis McKenzie,LW,TEX,23.688,172,57,50,35,107,142,440,12.042,0.288,0.256,0.208,0.544,0.754,2.359
86,Nathan Paetsch,D,GR,32.527,359,21,63,58,84,142,587,2.612,0.039,0.158,0.132,0.194,0.328,1.39
