,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,906,498,56.529,3414,2922,492,51.426,29621,27869,1752,11.591,0.906,102.154
1,Moncton Wildcats,906,471,53.568,3167,2860,307,52.743,29289,28455,834,10.572,0.899,100.464
2,Shawinigan Cataractes,906,465,46.09,3251,2930,321,47.402,28227,27534,693,9.948,0.895,99.447
3,Drummondville Voltigeurs,906,433,51.268,3143,3090,53,53.571,29198,27223,1975,10.692,0.884,99.0
4,Cape Breton Screaming Eagles,906,432,39.085,3020,3033,-13,45.744,28881,28278,603,9.39,0.876,96.945
5,Victoriaville Tigres,906,427,53.213,3279,3239,40,50.688,29214,29823,-609,11.49,0.896,101.048
6,Halifax Mooseheads,906,427,56.344,3139,3114,25,53.963,29156,27552,1604,12.134,0.891,101.267
7,Rouyn-Noranda Huskies,906,423,47.508,3310,3393,-83,48.787,28311,28179,132,12.288,0.87,99.37
8,Chicoutimi Sagueneens,906,412,47.736,3037,3085,-48,48.981,27512,28296,-784,10.004,0.895,99.482
9,Baie-Comeau Drakkar,906,401,51.132,3106,3308,-202,53.57,27727,28773,-1046,10.314,0.887,98.956
10,Acadie-Bathurst Titan,906,398,47.388,3092,3240,-148,48.436,28837,29163,-326,10.602,0.891,99.689
11,Val-d'Or Foreurs,906,385,48.414,3058,3299,-241,49.25,27827,28569,-742,11.185,0.886,99.728
12,Rimouski Oceanic,906,373,52.291,3216,3580,-364,49.711,28548,30295,-1747,11.894,0.892,101.045
13,Gatineau Olympiques,690,350,47.303,2462,2267,195,47.569,20474,20158,316,11.928,0.88,99.92
14,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
15,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
16,Saint John Sea Dogs,550,256,49.925,1935,1915,20,48.952,17349,17788,-439,10.542,0.899,100.504
17,Hull Olympiques,216,112,51.748,784,759,25,49.998,6329,6535,-206,12.088,0.887,100.782
18,Sherbrooke Castors,216,94,49.29,713,772,-59,49.145,6760,7170,-410,10.362,0.897,100.038
19,Montreal Rocket,216,87,47.12,703,814,-111,49.57,6866,6959,-93,10.41,0.886,98.965
20,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
21,Blainville-Boisbriand Armada,136,74,57.18,523,393,130,54.005,4313,3688,625,11.905,0.896,101.525
22,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
23,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
24,Sherbrooke Phoenix,68,16,39.87,183,276,-93,42.7,1826,2450,-624,9.87,0.889,98.75
