,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,936,541,61.188,3188,2432,756,53.331,29401,25801,3600,11.786,0.914,103.176
1,Calgary Hitmen,936,515,57.757,3217,2568,649,53.41,29506,25886,3620,11.274,0.906,101.84
2,Medicine Hat Tigers,936,512,55.169,3317,2718,599,54.498,30363,27372,2991,9.771,0.906,100.318
3,Brandon Wheat Kings,936,496,54.779,3413,2976,437,51.557,29894,28621,1273,11.268,0.9,101.236
4,Kootenay Ice,936,493,50.636,2974,2622,352,49.658,28786,27335,1451,9.945,0.904,100.265
5,Tri-City Americans,936,475,46.856,2987,2770,217,46.119,28821,28923,-102,9.328,0.91,100.284
6,Vancouver Giants,936,469,45.248,3061,2753,308,51.941,30097,25330,4767,8.795,0.885,97.292
7,Spokane Chiefs,936,460,51.454,3031,2723,308,52.683,30113,27293,2820,9.69,0.898,99.472
8,Saskatoon Blades,936,425,43.06,2962,3075,-113,46.005,28745,30685,-1940,9.326,0.896,98.896
9,Red Deer Rebels,936,419,50.51,2622,2686,-64,48.656,27996,28278,-282,9.749,0.91,100.702
10,Swift Current Broncos,936,409,48.839,2752,2933,-181,49.214,28138,29790,-1652,9.07,0.908,99.924
11,Kamloops Blazers,936,404,45.49,2836,3055,-219,49.804,27789,28987,-1198,9.08,0.894,98.402
12,Seattle Thunderbirds,936,400,48.418,2703,2878,-175,49.043,28821,29326,-505,9.422,0.904,99.832
13,Moose Jaw Warriors,936,395,44.807,2896,3159,-263,48.436,28927,29919,-992,9.332,0.894,98.699
14,Everett Silvertips,864,395,50.95,2347,2355,-8,49.856,24134,26191,-2057,10.174,0.904,100.58
15,Regina Pats,936,363,50.311,2735,3177,-442,50.142,27622,29860,-2238,10.173,0.9,100.107
16,Prince Albert Raiders,936,360,46.402,2728,3204,-476,49.829,28906,30123,-1217,9.088,0.898,98.832
17,Lethbridge Hurricanes,936,344,39.119,2736,3322,-586,41.77,26824,30685,-3861,9.451,0.895,98.93
18,Prince George Cougars,936,317,42.462,2607,3475,-868,47.642,27360,31059,-3699,9.414,0.885,97.878
19,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
20,Edmonton Oil Kings,576,267,56.083,1850,1721,129,55.49,18836,17203,1633,9.323,0.908,100.202
21,Portland Winter Hawks,504,167,35.967,1242,1817,-575,43.221,14131,16446,-2315,8.112,0.89,97.199
22,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
