,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1440,799,55.384,4944,4085,859,52.268,45381,40906,4475,11.344,0.899,101.213
1,Calgary Hitmen,1440,790,46.946,5080,4239,841,50.379,45459,40322,5137,9.926,0.886,98.456
2,Brandon Wheat Kings,1440,757,52.271,5228,4647,581,48.016,46466,44489,1977,11.398,0.904,101.777
3,Medicine Hat Tigers,1440,717,52.248,5099,4753,346,54.397,46625,44463,2162,9.997,0.893,99.232
4,Tri-City Americans,1440,714,49.911,4759,4584,175,47.463,44332,45342,-1010,10.82,0.902,101.05
5,Spokane Chiefs,1440,711,51.216,4699,4353,346,53.034,46181,41519,4662,10.381,0.888,99.113
6,Red Deer Rebels,1440,694,48.137,4393,4221,172,48.336,43982,43229,753,9.69,0.902,99.89
7,Swift Current Broncos,1440,687,52.842,4502,4437,65,48.542,44410,44938,-528,10.67,0.91,101.639
8,Kamloops Blazers,1440,685,49.779,4616,4623,-7,50.176,44387,45400,-1013,9.052,0.908,99.859
9,Kootenay Ice,1224,667,50.636,4056,3534,522,49.658,38086,35769,2317,9.945,0.904,100.265
10,Moose Jaw Warriors,1440,659,55.641,4748,4877,-129,51.053,44870,46896,-2026,11.516,0.905,101.951
11,Seattle Thunderbirds,1440,645,50.957,4446,4593,-147,50.08,44728,45760,-1032,10.248,0.902,100.409
12,Regina Pats,1440,631,53.624,4580,4870,-290,53.76,44063,45612,-1549,9.838,0.902,99.974
13,Saskatoon Blades,1440,619,44.346,4412,4949,-537,48.118,43442,47328,-3886,9.566,0.889,98.476
14,Lethbridge Hurricanes,1440,591,49.431,4468,4990,-522,48.129,41929,45456,-3527,10.651,0.9,100.626
15,Prince Albert Raiders,1440,566,47.106,4333,5095,-762,49.507,44529,47127,-2598,9.716,0.896,99.202
16,Prince George Cougars,1440,565,46.958,4328,5159,-831,49.113,44344,47294,-2950,9.58,0.897,99.187
17,Vancouver Giants,1224,555,44.284,3868,3934,-66,47.566,38392,35480,2912,9.291,0.893,98.554
18,Everett Silvertips,1080,520,57.19,3000,2854,146,52.854,31064,32300,-1236,9.36,0.922,101.548
19,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
20,Edmonton Oil Kings,792,335,42.146,2438,2562,-124,49.359,25589,23961,1628,9.099,0.878,96.886
21,Portland Winter Hawks,792,294,36.008,2153,2871,-718,43.237,22826,25976,-3150,8.122,0.89,97.206
22,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
24,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
