,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1296,745,55.384,4527,3575,952,52.268,41304,36424,4880,11.344,0.899,101.213
1,Brandon Wheat Kings,1296,689,52.271,4723,4120,603,48.016,41804,39851,1953,11.398,0.904,101.777
2,Medicine Hat Tigers,1296,679,52.248,4692,4135,557,54.397,42552,39473,3079,9.997,0.893,99.232
3,Calgary Hitmen,1296,673,46.946,4448,3870,578,50.379,40806,36511,4295,9.926,0.886,98.456
4,Tri-City Americans,1296,640,49.911,4217,4077,140,47.463,39525,41216,-1691,10.82,0.902,101.05
5,Spokane Chiefs,1296,637,51.217,4234,3894,340,53.034,41580,37749,3831,10.381,0.888,99.113
6,Red Deer Rebels,1296,622,48.138,3892,3742,150,48.336,39565,38900,665,9.69,0.902,99.89
7,Swift Current Broncos,1296,603,52.842,4013,4056,-43,48.542,39799,41160,-1361,10.67,0.91,101.639
8,Kamloops Blazers,1296,592,49.779,4074,4200,-126,50.176,39447,41219,-1772,9.052,0.908,99.859
9,Moose Jaw Warriors,1296,589,55.641,4235,4356,-121,51.053,40441,41900,-1459,11.516,0.905,101.951
10,Kootenay Ice,1080,581,50.636,3536,3058,478,49.658,33517,31248,2269,9.945,0.904,100.265
11,Regina Pats,1296,569,53.624,4108,4303,-195,53.76,39941,40849,-908,9.838,0.902,99.974
12,Seattle Thunderbirds,1296,566,50.957,3917,4136,-219,50.08,39977,40847,-870,10.248,0.902,100.409
13,Saskatoon Blades,1296,560,44.346,4012,4435,-423,48.118,39554,42421,-2867,9.566,0.889,98.476
14,Vancouver Giants,1224,555,44.284,3868,3934,-66,47.566,38392,35480,2912,9.291,0.893,98.554
15,Lethbridge Hurricanes,1296,530,49.431,4024,4525,-501,48.129,37947,41705,-3758,10.651,0.9,100.626
16,Everett Silvertips,1080,520,57.19,3000,2854,146,52.854,31064,32300,-1236,9.36,0.922,101.548
17,Prince Albert Raiders,1296,489,47.105,3824,4625,-801,49.507,39674,42600,-2926,9.716,0.896,99.202
18,Prince George Cougars,1296,484,46.958,3794,4667,-873,49.113,39327,42682,-3355,9.58,0.897,99.187
19,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
20,Edmonton Oil Kings,792,335,42.146,2438,2562,-124,49.359,25589,23961,1628,9.099,0.878,96.886
21,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
22,Portland Winter Hawks,648,247,36.03,1765,2297,-532,43.256,18818,20609,-1791,8.126,0.89,97.208
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
24,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
