,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,898,508,54.686,3492,2791,701,49.28,29129,27524,1605,12.298,0.902,102.439
1,Moncton Wildcats,898,493,53.083,3199,2702,497,50.521,29163,27503,1660,11.633,0.896,101.228
2,Drummondville Voltigeurs,898,430,48.61,3064,2986,78,51.262,28681,26343,2338,10.208,0.889,99.03
3,Halifax Mooseheads,898,423,53.684,3151,3083,68,53.377,29061,26773,2288,11.071,0.89,100.079
4,Cape Breton Screaming Eagles,898,416,47.945,2978,3017,-39,50.083,28457,27549,908,10.974,0.882,99.078
5,Gatineau Olympiques,826,415,50.026,2943,2718,225,50.61,24607,23917,690,11.494,0.883,99.803
6,Shawinigan Cataractes,898,415,48.743,3004,2996,8,47.464,27384,28509,-1125,10.517,0.901,100.601
7,Rouyn-Noranda Huskies,898,410,49.552,3254,3346,-92,52.087,27876,27103,773,11.737,0.87,98.815
8,Victoriaville Tigres,898,394,49.876,3123,3200,-77,47.865,28266,29413,-1147,11.537,0.894,100.9
9,Chicoutimi Sagueneens,898,394,45.259,2896,2992,-96,48.72,26660,27922,-1262,9.224,0.894,98.556
10,Rimouski Oceanic,898,393,56.511,3204,3345,-141,53.404,28032,28929,-897,11.53,0.896,101.096
11,Baie-Comeau Drakkar,898,389,52.136,3008,3223,-215,51.176,27714,28178,-464,10.439,0.899,100.289
12,Val-d'Or Foreurs,898,382,52.686,3043,3280,-237,51.905,27561,28383,-822,12.058,0.884,100.374
13,Acadie-Bathurst Titan,898,350,39.248,2892,3250,-358,46.462,27879,29230,-1351,8.636,0.887,97.235
14,Saint John Sea Dogs,686,302,47.246,2332,2402,-70,47.68,21329,22489,-1160,10.066,0.898,99.884
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
17,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
18,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
19,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
20,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
21,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
22,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
23,Hull Olympiques,72,40,54.51,266,222,44,52.32,2167,1975,192,12.07,0.889,101.01
24,Sherbrooke Castors,72,40,52.55,237,214,23,50.95,2277,2192,85,10.25,0.903,100.57
25,Montreal Rocket,72,34,49.52,256,261,-5,49.3,2205,2268,-63,11.41,0.886,100.06
