,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HER/PRO/HFD,29.488,451,157,181,142,338,480,1460,10.632,0.314,0.368,0.251,0.676,0.924,2.956
1,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA/ONT,29.769,520,143,201,134,344,478,1208,10.049,0.222,0.326,0.211,0.548,0.759,2.205
2,Travis Morin,C,HER/TEX,31.688,544,157,179,132,336,468,1258,12.964,0.291,0.36,0.2,0.65,0.852,2.241
3,Keith Aucoin,C,HER/TOR/CHI,33.89,334,110,201,113,311,424,747,13.466,0.243,0.454,0.301,0.691,0.995,1.87
4,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT/CHA/BAK,33.575,534,140,173,97,313,410,1261,13.765,0.231,0.196,0.102,0.434,0.531,1.722
5,Chris Mueller,C,LE/MIL/TEX/HFD/SD/TUC,29.534,576,170,145,95,315,410,1299,13.992,0.295,0.382,0.225,0.674,0.899,2.141
6,Mark Mancari,RW,POR/CHI/RCH/SA,28.196,477,163,144,96,307,403,1503,8.044,0.223,0.252,0.209,0.475,0.678,2.679
7,T.J. Brennan,D,POR/RCH/TOR/RFD/LV,26.461,519,134,132,113,266,379,1390,10.53,0.29,0.28,0.264,0.571,0.837,2.789
8,Jeff Taffe,C,WBS/RCH/RFD/HOU/HER,31.601,427,140,133,96,273,369,1164,11.268,0.286,0.279,0.203,0.562,0.77,2.515
9,Chris Terry,LW,ALB/CHA/STJ,25.957,437,151,126,92,277,369,1161,13.733,0.399,0.328,0.188,0.722,0.91,2.82
10,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
11,Chris Conner,LW,PEO/WBS/GR/POR/HER/LV,31.735,423,130,148,82,278,360,957,16.059,0.302,0.347,0.179,0.656,0.834,1.936
12,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR/MIL,30.108,466,146,119,90,265,355,1106,12.578,0.252,0.312,0.157,0.564,0.72,2.015
13,Bracken Kearns,C,NOR/RFD/SA/WOR/BRI,34.103,532,142,109,92,251,343,1003,14.613,0.289,0.188,0.204,0.476,0.682,1.955
14,Matthew Ford,RW,HFD/LE/HER/ADK/SPR/OKC/BAK/GR,30.938,531,163,94,84,257,341,1284,12.303,0.312,0.211,0.194,0.522,0.716,2.527
15,Corey Locke,C,HOU/HFD/BNG/CHI/ABB,27.918,326,97,131,111,228,339,727,10.856,0.223,0.379,0.314,0.605,0.926,2.026
16,Alexandre Giroux,LW,HER/OKC/SPR,29.374,273,170,96,66,266,332,1045,14.675,0.529,0.312,0.215,0.841,1.055,3.551
17,Darren Haydar,RW,GR/LE/CHI,31.962,363,122,120,90,242,332,891,12.514,0.305,0.317,0.227,0.628,0.846,2.442
18,Jason Akeson,RW,ADK/LV/RCH/BNG,25.318,395,114,120,94,234,328,1058,11.324,0.307,0.32,0.22,0.629,0.845,2.705
19,Zach Boychuk,LW,ALB/CHA/BAK,24.956,407,141,115,61,256,317,1074,10.71,0.275,0.226,0.096,0.502,0.601,2.523
20,Greg Rallo,LW,MTB/TEX/SA,33.062,538,153,93,70,246,316,1389,13.492,0.347,0.2,0.149,0.545,0.69,2.601
21,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.772,444,151,97,67,248,315,1104,12.233,0.278,0.21,0.135,0.483,0.618,2.283
22,Jon DiSalvatore,RW,LOW/HOU/HER/SYR/SPR,32.978,447,127,104,81,231,312,955,8.983,0.16,0.239,0.123,0.397,0.518,1.534
23,Martin St. Pierre,C,PRO/BNG/SPR/RFD/HAM,29.035,358,86,123,100,209,309,742,10.685,0.209,0.303,0.251,0.512,0.771,1.908
24,Cal O'Reilly,C,MIL/WBS/POR/UTI/RCH/TOR,28.882,365,55,146,105,201,306,556,8.677,0.14,0.387,0.235,0.524,0.762,1.592
25,Jerome Samson,RW,ALB/CHA/STJ/SYR,26.047,385,140,104,61,244,305,1438,6.062,0.194,0.212,0.118,0.406,0.522,2.712
