,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,544,294,52.111,1735,1432,303,51.815,16735,15640,1095,9.19,0.91,100.175
1,Waterloo Black Hawks,544,288,56.116,1893,1614,279,54.728,18428,15999,2429,9.673,0.908,100.501
2,Dubuque Fighting Saints,484,271,52.004,1611,1317,294,54.094,15329,12847,2482,9.75,0.894,99.12
3,Omaha Lancers,544,271,51.766,1677,1478,199,50.206,15979,15721,258,9.629,0.91,100.572
4,Sioux Falls Stampede,544,258,49.954,1675,1616,59,46.723,16809,16751,58,9.822,0.915,101.274
5,Fargo Force,544,249,56.556,1610,1549,61,53.175,16674,16356,318,9.4,0.918,101.212
6,Cedar Rapids RoughRiders,544,248,45.487,1664,1611,53,46.9,15565,16517,-952,9.24,0.901,99.336
7,Sioux City Musketeers,544,236,48.748,1586,1563,23,50.35,16613,16210,403,8.322,0.91,99.268
8,Lincoln Stars,544,235,51.402,1606,1697,-91,51.118,16985,16717,268,9.265,0.908,100.058
9,Youngstown Phantoms,544,235,50.779,1660,1721,-61,48.671,15749,16529,-780,10.047,0.908,100.899
10,Team USA,544,223,51.631,1802,1902,-100,49.68,16460,16613,-153,12.425,0.887,101.101
11,Chicago Steel,544,218,51.892,1577,1794,-217,50.014,16101,17592,-1491,10.534,0.902,100.748
12,Tri-City Storm,544,207,47.748,1465,1682,-217,49.144,16359,17083,-724,8.515,0.912,99.655
13,Muskegon Lumberjacks,484,200,50.263,1457,1594,-137,51.752,14938,15746,-808,9.473,0.898,99.2
14,Des Moines Buccaneers,544,186,45.497,1505,1829,-324,48.325,16202,17808,-1606,8.716,0.902,98.924
15,Indiana Ice,304,159,55.577,1061,910,151,53.066,9654,9207,447,10.659,0.903,100.986
16,Madison Capitols,240,86,44.26,650,813,-163,43.694,6865,8515,-1650,9.495,0.908,100.228
17,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
18,Central Illinois Flying Aces,60,12,38.5,159,254,-95,47.48,1725,1908,-183,9.01,0.871,96.15
