,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,952,576,59.846,3740,2856,884,54.339,33103,31668,1435,10.724,0.914,102.041
1,Plymouth Whalers,952,523,50.647,3406,2811,595,48.638,31743,31852,-109,9.508,0.914,100.908
2,Kitchener Rangers,952,521,47.733,3401,2927,474,51.59,35179,31406,3773,8.464,0.902,98.663
3,Guelph Storm,952,505,58.236,3332,2940,392,52.674,32238,30579,1659,11.084,0.912,102.272
4,Barrie Colts,952,491,54.298,3306,2971,335,51.1,33016,32365,651,10.404,0.907,101.12
5,Windsor Spitfires,952,478,49.104,3498,3273,225,50.025,34034,31725,2309,9.784,0.898,99.508
6,Ottawa 67's,946,453,44.36,3433,3249,184,44.03,32758,33219,-461,10.582,0.895,100.12
7,Belleville Bulls,946,445,46.657,3040,3091,-51,49.153,31143,32811,-1668,8.602,0.904,98.942
8,Sault Ste. Marie Greyhounds,952,437,53.122,3113,3226,-113,50.66,31279,31528,-249,10.504,0.905,100.887
9,Owen Sound Attack,952,431,50.772,3179,3235,-56,49.176,34228,32077,2151,9.299,0.913,100.534
10,Brampton Battalion,884,429,50.983,2816,2698,118,55.962,30267,27300,2967,8.136,0.902,98.267
11,Peterborough Petes,950,407,45.05,3036,3435,-399,48.752,31328,34255,-2927,9.206,0.895,98.653
12,Erie Otters,952,399,52.767,3158,3568,-410,50.666,31656,33017,-1361,11.197,0.898,100.932
13,Sarnia Sting,952,386,43.306,3135,3527,-392,43.886,31406,33344,-1938,10.892,0.889,99.75
14,Oshawa Generals,948,379,53.902,3172,3513,-341,52.692,32238,32332,-94,9.412,0.91,100.378
15,Kingston Frontenacs,952,376,48.828,3188,3669,-481,50.756,32654,34828,-2174,10.066,0.894,99.399
16,Sudbury Wolves,952,364,48.622,2895,3332,-437,49.073,30421,33154,-2733,9.112,0.907,99.816
17,Saginaw Spirit,816,340,50.158,2687,2859,-172,49.768,26974,28700,-1726,10.044,0.901,100.116
18,Toronto St. Michael's Majors,474,239,44.69,1510,1568,-58,46.083,15848,16479,-631,9.954,0.895,99.444
19,Niagara IceDogs,476,218,48.397,1668,1591,77,50.125,16458,15540,918,9.983,0.894,99.291
20,Mississauga IceDogs,476,188,50.747,1518,1853,-335,52.606,16335,17119,-784,10.13,0.892,99.287
21,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
22,North Bay Centennials,136,55,47.075,417,467,-50,49.9,4811,4836,-25,8.455,0.906,98.99
23,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
24,Mississauga Steelheads,136,42,41.725,338,475,-137,47.18,4086,4582,-496,8.065,0.901,98.16
25,North Bay Battalion,68,33,53.48,215,187,28,56.44,2378,1835,543,8.73,0.899,98.64
