,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Alexandre Giroux,LW,CHI/HER/OKC/SPR,29.311,341,203,116,81,319,400,1235,14.661,0.505,0.31,0.215,0.816,1.03,3.417
1,Keith Aucoin,C,ALB/HER,31.921,276,97,185,107,282,389,689,12.143,0.312,0.707,0.48,1.018,1.498,2.578
2,Corey Locke,C,HAM/HOU/HFD/BNG,26.417,338,117,129,117,246,363,816,13.244,0.3,0.424,0.382,0.73,1.114,2.294
3,Jason Krog,C,CHI/MTB,34.061,312,102,143,103,245,348,744,11.738,0.277,0.432,0.322,0.702,1.03,2.285
4,Darren Haydar,RW,CHI/GR/LE,30.962,343,121,116,96,237,333,836,13.316,0.329,0.312,0.264,0.645,0.901,2.479
5,Mark Mancari,RW,RCH/POR/CHI,25.243,352,140,107,73,247,320,1145,13.252,0.446,0.284,0.196,0.735,0.932,3.359
6,Ben Walter,C,BRI/LOW/LE/ABB,26.409,363,104,118,81,222,303,801,12.875,0.272,0.3,0.246,0.579,0.824,2.136
7,Chris Bourque,LW,HER,24.252,264,98,111,90,209,299,959,10.339,0.382,0.486,0.363,0.871,1.232,3.731
8,Martin St. Pierre,C,RFD/PRO/BNG/SPR,26.722,280,71,129,90,200,290,563,10.819,0.221,0.429,0.316,0.651,0.97,2.072
9,Brett Sterling,LW,CHI/WBS/PEO/POR,26.456,315,145,81,55,226,281,895,15.69,0.44,0.262,0.165,0.703,0.867,2.812
10,Jon Matsumoto,C,PHI/ADK/CHA/SA,23.986,376,122,105,50,227,277,926,14.033,0.314,0.302,0.147,0.613,0.764,2.262
11,Jon DiSalvatore,RW,SA/LOW/HOU,29.525,377,119,91,63,210,273,895,14.547,0.343,0.237,0.182,0.577,0.76,2.35
12,Jeff Taffe,C,WBS/RCH/RFD/HOU,29.632,306,112,93,67,205,272,897,11.523,0.337,0.299,0.199,0.636,0.834,2.887
13,T.J. Hensick,C,LE/PEO,24.827,245,81,111,78,192,270,656,14.163,0.344,0.431,0.34,0.774,1.113,2.456
14,Kyle Greentree,LW,PHI/QC/RFD/HER,26.896,339,129,73,64,202,266,998,11.565,0.312,0.192,0.236,0.506,0.742,2.641
15,Jerome Samson,RW,ALB/CHA,23.094,319,126,85,51,211,262,1253,9.733,0.399,0.246,0.151,0.647,0.797,4.09
16,Trevor Smith,C,BRI/SYR/SPR/NOR,25.662,338,117,72,69,189,258,859,14.839,0.36,0.263,0.245,0.624,0.869,2.419
17,Denis Hamel,LW,BNG/ADK,33.412,343,127,83,42,210,252,1311,8.791,0.342,0.223,0.128,0.566,0.688,3.898
18,Kyle Wilson,C,HER/SPR/MIL,25.812,328,116,82,52,198,250,790,13.746,0.374,0.308,0.151,0.683,0.834,2.736
19,Kris Newbury,C,TOR/HFD/GR/CT,28.632,291,79,113,56,192,248,779,10.363,0.309,0.402,0.197,0.713,0.906,2.992
20,Graham Mink,RW,WOR/HER/RCH/PEO,31.384,324,116,76,51,192,243,850,13.122,0.338,0.296,0.154,0.637,0.789,2.602
21,Clay Wilson,D,SYR/POR/CHI/RCH/ABB,27.51,348,70,89,83,159,242,845,8.721,0.214,0.208,0.266,0.42,0.688,2.461
22,Jared Ross,C/D,PHI/ADK/PRO/CHI/PEO,26.511,324,80,85,74,165,239,722,6.722,0.141,0.172,0.164,0.312,0.475,1.474
23,Andrew Gordon,RW,HER/CHI/SYR,24.818,296,107,83,45,190,235,781,11.184,0.318,0.244,0.11,0.562,0.678,2.718
