,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Hank Crone,LW/F,OMA/FGO,19.32,164,56,53,47,109,156,445,12.7,0.34,0.368,0.312,0.705,1.018,2.71
1,Collin Adams,LW,MUS,17.895,116,51,40,21,91,112,340,15.16,0.44,0.345,0.18,0.78,0.96,2.925
2,Blake Lizotte,C,FGO,18.256,110,31,45,35,76,111,227,13.495,0.28,0.41,0.315,0.69,1.005,2.06
3,Mikael Hakkarainen,C,MUS/CHI,19.886,117,40,35,33,75,108,328,12.298,0.392,0.38,0.305,0.77,1.08,3.17
4,Nick Swaney,F,WAT,18.516,101,56,27,18,83,101,307,18.265,0.555,0.275,0.18,0.825,1.01,3.035
5,Anthony Del Gaizo,C,MUS,18.873,157,53,25,22,78,100,310,15.652,0.395,0.178,0.16,0.572,0.73,2.112
6,Ben Meyers,LW/F,FGO,19.084,108,52,32,14,84,98,303,16.365,0.465,0.285,0.103,0.745,0.848,2.8
7,Filip Suchy,C,OMA,19.218,101,46,29,23,75,98,255,17.845,0.445,0.28,0.225,0.725,0.95,2.48
8,Alex Limoges,C,TC/WAT,18.497,98,36,32,27,68,95,221,16.405,0.365,0.32,0.285,0.68,0.965,2.22
9,Zach Solow,C,DBQ,17.358,95,26,50,18,76,94,182,15.315,0.265,0.485,0.19,0.75,0.935,1.805
10,Jake Jaremko,C,CHI,19.56,119,37,34,23,71,94,260,14.265,0.31,0.29,0.195,0.595,0.79,2.185
11,Nick Abruzzese,C/F,CHI,18.784,102,33,37,24,70,94,183,18.81,0.33,0.375,0.245,0.705,0.95,1.79
12,Eeli Tolvanen,RW,SC,16.901,101,47,24,21,71,92,422,10.93,0.465,0.235,0.205,0.7,0.91,4.16
13,Quinn Preston,RW,DBQ,19.402,115,38,32,20,70,90,332,11.77,0.33,0.275,0.175,0.61,0.78,2.88
14,Garrett Wait,LW,WAT,18.508,173,37,34,19,71,90,330,11.292,0.26,0.188,0.125,0.45,0.57,2.078
15,Josiah Slavin,LW,TC/LIN/CHI,18.958,152,43,30,16,73,89,324,12.418,0.29,0.24,0.098,0.528,0.633,2.28
16,Rem Pitlick,F,MUS,18.453,56,46,27,16,73,89,174,26.44,0.82,0.48,0.29,1.3,1.59,3.11
