,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
26,Anthony Richard,C,VDO,17.86,232,111,80,47,191,238,704,16.067,0.548,0.444,0.226,0.991,1.218,3.488,414,954,42.478
27,Daniel Audette,C,SHE,18.486,234,82,103,52,185,237,727,11.843,0.392,0.411,0.272,0.809,1.078,3.291,1603,3737,44.52
28,Michael Joly,RW,RIM/CAP,19.49,219,128,71,37,199,236,659,18.83,0.649,0.366,0.182,1.015,1.203,3.382,74,148,45.416
29,Allain Saulnier,RW,MON,19.29,200,88,95,50,183,233,584,15.06,0.432,0.528,0.23,0.958,1.19,2.892,414,913,44.575
30,Brandon Hynes,RW,VIC/BAT/VDO,19.252,190,111,71,47,182,229,864,13.078,0.582,0.382,0.24,0.965,1.212,4.46,9,17,60.715
31,Philippe Maillet,C,VIC,19.104,194,89,89,50,178,228,687,12.38,0.438,0.483,0.28,0.925,1.205,3.71,1603,3388,47.16
32,Guillaume Asselin,RW,CHI,19.266,202,95,74,58,169,227,539,16.955,0.455,0.36,0.288,0.812,1.1,2.865,23,54,41.582
33,Frederic Gamelin,C,BAC,19.243,315,51,95,79,146,225,512,9.274,0.178,0.407,0.33,0.588,0.92,1.983,2420,4663,53.224
34,Ivan Barbashev,C,MON,18.005,173,88,80,57,168,225,583,16.337,0.59,0.465,0.358,1.058,1.418,3.51,1294,2643,49.342
35,Giovanni Fiore,LW,BAT/DRU/SHA/CAP,19.152,281,114,63,47,177,224,887,13.013,0.588,0.301,0.2,0.895,1.094,4.258,52,118,39.47
36,Alex Dostie,C,GAT/CHA,18.55,233,86,74,63,160,223,488,17.711,0.419,0.361,0.288,0.78,1.066,2.367,874,1928,47.138
37,Anthony Beauregard,C,VDO,18.958,207,69,99,55,168,223,434,15.102,0.351,0.515,0.288,0.864,1.152,2.149,1995,3546,54.546
38,Spencer Smallman,RW,SNB,19.078,293,86,72,65,158,223,536,17.668,0.388,0.322,0.291,0.71,1.008,2.108,237,602,40.739
39,Phillip Danault,C,VIC/MON,18.806,182,64,79,80,143,223,554,11.355,0.368,0.46,0.482,0.828,1.31,3.335,1785,3514,50.882
40,Jonathan Huberdeau,LW,SNB,18.532,134,89,83,50,172,222,439,18.44,0.628,0.658,0.342,1.285,1.63,3.482,233,515,47.955
41,Filip Chlapik,C,CHA,18.535,173,79,81,60,160,220,603,12.765,0.488,0.508,0.358,0.995,1.352,3.765,1192,2377,50.8
42,Christophe Boivin,LW,BAT,19.714,255,102,71,46,173,219,883,12.389,0.5,0.354,0.209,0.852,1.062,3.91,76,192,42.58
43,Peter Trainor,LW,RIM,19.416,203,103,56,59,159,218,573,14.421,0.439,0.245,0.265,0.68,0.945,2.689,14,35,33.444
44,Cameron Askew,RW,DRU/MON/SHA/CHA,19.405,327,100,62,56,162,218,823,11.129,0.332,0.194,0.159,0.526,0.684,2.954,1557,3389,46.521
45,Kyle Farrell,C,CAP,19.638,252,103,78,36,181,217,799,13.157,0.525,0.386,0.171,0.911,1.085,3.739,1869,3331,56.667
46,Jean-Christophe Beaudin,C,ROU,18.596,195,77,78,60,155,215,525,12.792,0.398,0.385,0.282,0.782,1.065,2.73,1511,2700,48.135
47,Anton Zlobin,LW,SHA/VDO,18.811,186,92,69,51,161,212,509,17.55,0.49,0.44,0.3,0.923,1.222,2.762,4,8,41.665
48,Tyler Boland,C,RIM,19.133,246,97,66,49,163,212,609,16.345,0.502,0.334,0.245,0.835,1.078,3.004,2196,4312,50.457
49,Timo Meier,RW,HAL/ROU,18.186,179,95,69,47,164,211,809,11.308,0.57,0.47,0.292,1.045,1.335,4.942,139,294,46.912
50,Julien Gauthier,RW,VDO/SNB,18.044,227,105,67,39,172,211,713,12.914,0.479,0.389,0.189,0.865,1.054,3.671,14,48,30.024
51,Anthony DeLuca,LW,RIM,18.843,202,101,72,36,173,209,808,12.76,0.538,0.385,0.188,0.923,1.11,4.178,48,95,49.165
52,Dennis Yan,LW,SHA,18.672,185,111,54,43,165,208,641,17.5,0.63,0.295,0.218,0.925,1.132,3.572,21,56,34.527
53,Nathan Noel,C,SNB,18.361,242,85,70,53,155,208,586,14.582,0.391,0.291,0.225,0.682,0.908,2.701,2087,3965,54.169
54,Joey Ratelle,LW,DRU/CHI,19.532,285,113,59,36,172,208,720,16.544,0.521,0.294,0.178,0.816,0.994,3.053,27,89,23.298
55,Christophe Lalonde,RW,LEW/MON/SHA,19.737,290,110,56,41,166,207,736,17.42,0.568,0.304,0.232,0.876,1.109,3.102,334,821,38.81
56,Anthony Beauvillier,C,SHA,17.52,178,91,71,44,162,206,753,12.785,0.617,0.408,0.295,1.022,1.32,4.482,2190,3840,57.145
57,Mathieu Joseph,RW,SNB,18.722,201,91,73,42,164,206,551,16.118,0.526,0.436,0.232,0.959,1.19,3.04,130,281,42.508
58,Nikolaj Ehlers,LW,HAL,18.086,114,86,73,46,159,205,535,15.995,0.755,0.66,0.405,1.41,1.815,4.71,66,170,30.985
59,Philippe Halley,LW,GAT/VIC,19.52,200,110,63,32,173,205,566,18.928,0.562,0.328,0.172,0.89,1.06,3.045,337,739,41.078
60,Olivier Archambault,LW,VDO/DRU/QUE,19.703,212,88,69,47,157,204,541,17.012,0.461,0.35,0.262,0.81,1.074,2.704,612,1266,50.698
61,Alexis Loiseau,C,RIM,19.74,259,70,78,55,148,203,491,14.517,0.354,0.4,0.264,0.76,1.023,2.208,2183,4180,49.333
62,Danick Martel,C,BLB,18.885,196,99,66,38,165,203,680,13.641,0.538,0.369,0.202,0.906,1.108,3.611,1094,2426,39.921
63,Maxime St-Cyr,C,ROU/BAC,19.646,264,118,49,36,167,203,732,15.614,0.562,0.192,0.171,0.758,0.93,3.319,2423,4597,51.621
64,Kameron Kielly,C,GAT/CHA,18.818,306,77,78,47,155,202,665,12.607,0.379,0.371,0.168,0.75,0.917,2.85,1844,3357,56.693
65,Carl Neill,D,SHE/CHA,19.256,320,42,74,85,116,201,628,7.096,0.16,0.308,0.362,0.47,0.831,2.263,3,7,39.582
66,Alexandre Alain,C,GAT/BLB,19.6,255,97,48,56,145,201,801,13.642,0.514,0.26,0.236,0.772,1.008,3.482,1935,3387,58.99
67,Philippe Sanche,RW,BLB,19.425,210,79,66,55,145,200,528,15.892,0.415,0.281,0.276,0.699,0.975,2.618,180,429,47.941
68,Antoine Morand,C,BAT,17.824,181,68,84,48,152,200,444,15.235,0.372,0.468,0.265,0.845,1.11,2.5,1502,2899,52.76
69,Pierre-Luc Dubois,LW,CAP/BLB,17.478,164,73,81,45,154,199,508,13.132,0.438,0.475,0.272,0.91,1.182,3.172,867,1748,48.205
70,Alexandre Lavoie,C,CHI/CAP/RIM,19.078,190,83,69,46,152,198,401,20.68,0.47,0.41,0.282,0.88,1.162,2.302,1737,3230,53.79
71,Emile Poirier,LW,GAT,18.004,195,90,64,43,154,197,507,17.945,0.518,0.363,0.225,0.882,1.11,2.795,58,143,38.58
72,Marc-Olivier Brouillard,RW,DRU/BAT/GAT,19.708,211,67,84,46,151,197,611,13.441,0.341,0.386,0.306,0.728,1.034,2.586,97,210,23.514
73,Maxime Comtois,LW,VIC,17.936,180,92,54,50,146,196,513,19.228,0.595,0.332,0.298,0.93,1.228,3.015,592,1214,47.42
74,Jeffrey Truchon-Viel,LW,SHE/BAT,19.692,259,115,47,34,162,196,782,14.437,0.545,0.225,0.128,0.768,0.896,3.474,50,122,45.181
75,Yakov Trenin,C,GAT,18.921,169,74,56,65,130,195,617,12.323,0.473,0.325,0.385,0.79,1.178,3.762,1759,2982,56.482
76,Matthew Boudreau,C,HAL/VIC/SHA/BAT,19.646,247,86,66,42,152,194,584,13.022,0.334,0.318,0.165,0.651,0.816,2.528,954,2106,46.23
77,Marcus Power,RW,ROU,19.298,204,57,81,56,138,194,460,11.085,0.314,0.481,0.314,0.795,1.111,2.488,636,1468,41.704
78,Nikita Jevpalovs,LW,BLB,19.268,185,95,56,42,151,193,499,19.538,0.575,0.33,0.265,0.898,1.165,2.84,637,1192,52.598
79,Yanni Gourde,LW,VIC,19.252,136,63,72,57,135,192,368,17.09,0.46,0.53,0.42,0.99,1.41,2.71,307,735,39.27
80,Marc-Olivier Roy,C,MTL/BLB/QUE,18.924,229,86,69,37,155,192,473,16.305,0.383,0.297,0.158,0.68,0.838,2.247,568,1242,44.508
81,Jean-Sebastien Dea,C,ROU,18.85,183,111,50,31,161,192,476,23.03,0.625,0.268,0.155,0.893,1.047,2.842,2139,3939,54.152
82,Samuel Girard,D,SHA,17.596,190,24,88,80,112,192,257,9.045,0.132,0.51,0.432,0.648,1.078,1.507,0,2,0.0
83,Guillaume Gelinas,D,VDO/SHA/BLB,19.48,264,43,75,74,118,192,718,3.659,0.136,0.243,0.201,0.378,0.579,1.989,1,2,2.778
84,Jerome Verrier,RW,DRU/QUE,19.476,241,92,58,41,150,191,703,11.205,0.325,0.24,0.188,0.562,0.749,2.729,747,1461,54.035
85,Matthew Boucher,LW,BLB/DRU/QUE,18.808,241,96,52,43,148,191,842,10.888,0.44,0.259,0.192,0.696,0.888,3.761,1528,2842,50.508
86,James Phelan,C,SHA/VIC/MON,19.635,321,86,62,43,148,191,580,16.968,0.396,0.28,0.203,0.671,0.876,2.22,2846,5027,59.156
87,Christophe Lalancette,C,BAT/DRU,19.425,237,61,73,56,134,190,485,12.28,0.247,0.3,0.182,0.548,0.731,1.944,2233,4544,51.613
88,William Carrier,LW,CAP/DRU,17.863,227,73,66,50,139,189,692,9.936,0.35,0.353,0.254,0.708,0.958,3.51,51,120,35.869
89,Alexis Pepin,RW,PEI/CHA/GAT/VDO,19.457,297,100,42,47,142,189,721,14.07,0.365,0.159,0.208,0.52,0.726,2.582,410,948,48.366
90,Maxim Lazarev,LW,CAP,18.879,160,79,56,51,135,186,449,16.822,0.502,0.382,0.322,0.885,1.208,3.002,28,54,53.248
91,Laurent Dauphin,C,CHI,18.726,170,80,65,41,145,186,737,10.83,0.49,0.395,0.275,0.885,1.16,4.622,1501,2893,52.102
92,Mathieu Boucher,LW,ROU,19.534,261,76,56,54,132,186,500,15.881,0.359,0.235,0.216,0.595,0.805,2.29,344,744,49.394
93,Julien Pelletier,LW,CAP/ROU/SHE,19.278,252,92,51,43,143,186,538,16.093,0.393,0.205,0.182,0.598,0.782,2.392,54,109,49.298
94,Valentin Zykov,RW,BAC/GAT,18.589,162,84,52,48,136,184,551,15.43,0.508,0.338,0.282,0.845,1.128,3.29,46,85,40.685
95,Stefan Fournier,RW,LEW/VIC/HAL,19.627,197,87,57,40,144,184,593,14.768,0.465,0.292,0.218,0.758,0.975,3.133,301,591,49.47
96,Oliver Cooper,LW,SNB/CHA,19.534,320,84,55,44,139,183,566,15.962,0.32,0.189,0.17,0.509,0.68,2.002,132,310,42.41
97,Yan Pavel Laplante,LW,PEI/VIC/CHA/GAT,19.46,251,90,64,29,154,183,768,12.587,0.45,0.287,0.14,0.737,0.877,3.508,603,1232,48.741
98,Gabryel Paquin-Boudreau,LW,BAC/CHI/GAT,19.69,201,74,65,43,139,182,552,13.364,0.429,0.469,0.238,0.89,1.13,3.119,19,47,52.085
99,Samuel Dove-McFalls,C,SNB/RIM,19.496,276,64,75,43,139,182,702,9.01,0.277,0.388,0.203,0.669,0.87,3.164,2640,4660,57.626
100,Nicholas Welsh,D,SHA/MON,19.422,329,36,77,68,113,181,500,7.454,0.149,0.348,0.262,0.491,0.753,2.01,3,3,25.0
101,Phelix Martineau,C,CAP,19.41,260,90,54,37,144,181,602,14.979,0.415,0.232,0.156,0.645,0.802,2.715,1699,3462,49.288
102,Michael Beaudry,C,RIM/VDO/BAT,19.641,202,66,59,56,125,181,488,14.245,0.378,0.295,0.312,0.67,0.982,2.535,1314,2589,50.442
103,Mathieu Lemay,RW,ROU,18.803,255,86,58,36,144,180,711,12.027,0.432,0.264,0.18,0.696,0.876,3.253,22,69,38.982
104,Olivier Galipeau,D,VDO/CHI/BAT,19.381,308,51,62,67,113,180,654,7.968,0.248,0.318,0.255,0.569,0.82,2.956,1,7,8.332
105,Yannick Veilleux,RW,SHA/MON,18.811,192,80,48,51,128,179,626,12.69,0.445,0.25,0.288,0.692,0.982,3.51,16,38,40.59
106,Francis Beauvillier,LW,LEW/RIM/ROU/SHA,19.024,252,86,51,42,137,179,649,12.939,0.354,0.251,0.204,0.611,0.816,2.724,757,1464,54.234
107,Samuel Blais,LW,VIC/CHA,18.496,149,71,64,43,135,178,400,16.925,0.44,0.41,0.272,0.852,1.125,2.578,14,43,35.707
108,Pascal Laberge,C,VIC/GAT/QUE,18.561,224,62,65,51,127,178,580,10.144,0.272,0.276,0.214,0.544,0.758,2.651,698,1575,45.642
109,Mikhail Grigorenko,C,QUE,18.585,115,85,52,41,137,178,398,21.5,0.722,0.512,0.38,1.232,1.62,3.35,1185,2243,55.525
110,Brandon Gignac,C,SHA,17.98,242,61,72,44,133,177,491,12.76,0.314,0.34,0.21,0.656,0.864,2.374,1724,3078,56.064
111,Frederic Allard,D,CHI,17.844,250,34,76,67,110,177,536,6.63,0.178,0.376,0.299,0.554,0.852,2.545,3,10,32.5
112,Mathieu Ayotte,RW,VIC/QUE,19.476,230,72,74,30,146,176,502,14.685,0.398,0.378,0.164,0.776,0.94,2.71,120,359,29.214
113,Zack Phillips,C,SNB,18.381,127,68,68,39,136,175,453,14.985,0.535,0.535,0.305,1.07,1.375,3.575,950,2005,47.295
114,Dmytro Timashov,LW,QUE/SHA,18.455,123,41,78,56,119,175,272,15.065,0.34,0.64,0.455,0.98,1.425,2.23,7,14,52.085
115,Jordan Maher,RW,BAT,18.64,255,66,55,52,121,173,413,15.959,0.28,0.242,0.269,0.522,0.79,1.755,736,1622,47.54
116,Brent Andrews,C,HAL,19.78,259,68,69,36,137,173,628,11.644,0.324,0.341,0.16,0.668,0.832,2.765,2610,4687,55.162
117,Matthew Bissonnette,LW,LEW/BAT,19.915,155,59,58,56,117,173,451,11.742,0.348,0.39,0.382,0.738,1.118,2.867,402,764,52.702
118,Sven Andrighetto,RW,ROU,18.987,115,67,65,40,132,172,459,14.575,0.58,0.58,0.36,1.16,1.52,4.0,162,327,49.31
119,Samuel Henley,C,LEW/VDO,19.268,236,78,54,40,132,172,459,18.268,0.441,0.285,0.256,0.726,0.984,2.324,263,617,41.439
120,Jeremy Gregoire,RW,CHI/BAC,18.154,220,89,58,25,147,172,672,13.058,0.515,0.366,0.15,0.881,1.031,4.008,830,1494,55.73
121,Kevin Klima,C,MON/CHI,19.53,181,70,59,43,129,172,384,17.922,0.428,0.342,0.248,0.77,1.018,2.325,1294,2721,47.06
122,Otto Somppi,C,HAL,18.925,178,58,54,58,112,170,405,15.632,0.36,0.36,0.35,0.722,1.07,2.31,1914,3442,55.475
123,Josh Currie,C,PEI,19.13,188,88,48,34,136,170,566,15.253,0.512,0.302,0.215,0.818,1.03,3.168,1665,3388,47.213
124,Massimo Carozza,C,QUE/CAP,19.388,253,71,58,40,129,169,628,11.001,0.348,0.304,0.19,0.651,0.844,2.851,1130,2371,48.87
125,Mitchell Balmas,LW,CHA/GAT/BAT,18.619,258,88,39,41,127,168,639,14.236,0.436,0.192,0.176,0.631,0.809,2.876,432,961,45.019
126,Francois Beauchemin,C,RIM/VDO/CHA,19.702,237,75,54,39,129,168,467,21.816,0.451,0.302,0.192,0.754,0.95,2.346,754,1683,41.527
127,Andrew Ryan,LW,HAL/BAT,19.728,269,81,51,36,132,168,531,14.298,0.328,0.226,0.135,0.56,0.689,2.27,426,966,45.139
128,Carl Gelinas,C,HAL/BAC,19.857,182,70,53,44,123,167,559,12.535,0.38,0.318,0.248,0.702,0.95,3.042,248,489,51.305
129,Danny Moynihan,C,HAL/SHA,19.021,197,78,60,28,138,166,515,14.725,0.435,0.33,0.132,0.765,0.898,2.79,1864,3300,56.155
130,Matt Murphy,D,VDO/HAL/QUE/SNB,19.438,321,34,56,76,90,166,534,6.614,0.14,0.212,0.268,0.351,0.619,2.056,1,3,6.25
131,Bradley Lalonde,D,CAP/VIC/BAC,19.186,287,45,71,50,116,166,724,6.682,0.196,0.325,0.222,0.524,0.747,2.926,1,4,3.125
132,Olivier LeBlanc,D,SNB/CAP,19.64,291,33,72,59,105,164,574,6.037,0.132,0.292,0.227,0.423,0.652,2.181,0,0,0.0
133,Sebastien Trudeau,RW,BAT,19.646,135,64,58,42,122,164,397,16.23,0.475,0.43,0.31,0.9,1.215,2.94,18,62,29.94
134,Martin Frk,RW,HAL,18.195,152,73,60,30,133,163,440,17.568,0.515,0.432,0.22,0.948,1.165,2.935,10,26,26.788
135,Mathieu Nadeau,RW,VIC/VDO/RIM,19.761,182,64,65,33,129,162,425,14.73,0.369,0.368,0.212,0.739,0.948,2.502,526,1193,39.464
136,Joe Veleno,C,SNB/DRU,16.923,171,48,64,50,112,162,458,10.69,0.295,0.4,0.318,0.695,1.01,2.765,744,1639,46.155
137,Alexandre Comtois,RW,DRU/ROU/QUE/SHE,19.638,204,61,54,46,115,161,468,12.898,0.31,0.285,0.225,0.595,0.82,2.462,779,1641,48.745
138,Dylan Montcalm,C,DRU/RIM,19.094,212,49,78,33,127,160,457,9.651,0.246,0.429,0.235,0.678,0.912,2.49,1835,3463,53.259
139,Scott Oke,LW,SNB/RIM/BAT,19.626,243,64,58,37,122,159,476,12.421,0.289,0.249,0.167,0.535,0.705,2.32,145,330,44.287
140,Pierre-Maxime Poudrier,C,CHI/QUE/VDO,19.406,257,67,52,40,119,159,439,16.814,0.336,0.284,0.184,0.621,0.8,1.985,2017,3909,51.376
141,Alex Belzile,RW,RIM,19.542,127,49,58,52,107,159,308,16.565,0.385,0.46,0.41,0.845,1.255,2.43,673,1260,53.335
142,Taylor Burke,RW,GAT/MON/QUE,19.296,256,70,48,40,118,158,412,16.365,0.302,0.192,0.188,0.489,0.676,1.814,2737,5068,55.296
143,Alexandre Carrier,RW/D,VDO/GAT,18.288,309,35,94,29,129,158,516,8.687,0.163,0.407,0.122,0.571,0.693,1.808,15,28,3.906
144,Thomas Gregoire,D,SHE,18.296,244,25,82,51,107,158,545,4.481,0.134,0.445,0.236,0.579,0.816,2.786,0,0,0.0
145,Samuel Hodhod,LW,SHA/BLB/CHI,19.646,233,56,61,40,117,157,368,13.743,0.246,0.312,0.208,0.557,0.767,1.828,400,967,29.748
146,Evgeny Svechnikov,RW,CAP,18.373,105,64,46,47,110,157,356,17.995,0.61,0.44,0.45,1.05,1.5,3.395,372,741,48.775
147,Antoine Waked,RW,ROU,19.456,224,68,50,39,118,157,402,16.169,0.386,0.291,0.199,0.682,0.878,2.326,24,57,47.27
148,Peter Abbandonato,C,ROU,18.727,196,53,74,29,127,156,348,14.825,0.302,0.415,0.15,0.715,0.868,1.96,1019,2111,48.245
149,Logan Shaw,RW,CAP/QUE,19.195,195,72,53,30,125,155,611,11.7,0.372,0.298,0.175,0.67,0.845,3.208,430,908,46.928
150,Ryan Penny,C,MON/ROU,19.08,305,78,41,35,119,154,619,13.182,0.34,0.206,0.184,0.547,0.73,2.497,1998,4161,48.805
151,Thomas Chabot,D,SNB,18.75,202,34,65,54,99,153,453,7.825,0.227,0.442,0.355,0.672,1.028,2.81,0,0,0.0
152,Nathan MacKinnon,C,HAL,16.54,102,63,53,37,116,153,410,15.375,0.63,0.545,0.35,1.175,1.52,4.085,996,1974,50.54
153,Ryan Tesink,RW,SNB/BLB,19.446,183,51,64,37,115,152,372,13.611,0.305,0.326,0.215,0.628,0.848,2.219,123,321,38.295
154,Jean-Francois Plante,RW,SHA/RIM/VIC/SHE,19.339,240,85,29,37,114,151,557,15.405,0.466,0.129,0.19,0.599,0.79,2.702,673,1528,41.848
155,Raphael Bussieres,LW,BAC,18.11,182,67,44,40,111,151,467,14.407,0.4,0.27,0.24,0.67,0.91,2.752,201,423,44.668
156,Adam Chapman,LW,GAT/QUE/BAT/DRU,19.81,220,59,49,43,108,151,433,13.181,0.267,0.22,0.156,0.488,0.646,2.044,1030,1904,55.062
157,Frederick Roy,RW,QUE,20.051,129,53,56,41,109,150,262,20.23,0.41,0.435,0.315,0.845,1.165,2.035,355,739,47.345
158,Bronson Beaton,C,CAP/SHA/MON/BAT/QUE,19.668,314,63,46,41,109,150,601,11.085,0.296,0.172,0.174,0.468,0.637,2.468,1662,3202,52.486
159,Marek Hrivik,LW,MON,19.55,113,67,48,34,115,149,488,13.69,0.59,0.43,0.295,1.02,1.32,4.325,96,211,49.37
160,Felix Girard,C/LW,BAC/DRU,19.554,259,48,65,36,113,149,546,10.006,0.189,0.214,0.141,0.398,0.54,1.973,2873,4837,64.079
161,Matej Beran,RW,PEI/SHE/CHA,19.094,178,65,55,29,120,149,481,12.925,0.36,0.267,0.167,0.63,0.798,2.77,98,209,38.945
162,Jess Tanguy,C,LEW/BLB/RIM,19.69,152,50,56,43,106,149,415,12.332,0.315,0.375,0.332,0.688,1.02,2.657,868,1870,44.618
163,Simon Bourque,D,RIM/SNB,18.799,248,40,52,57,92,149,435,9.479,0.195,0.256,0.288,0.452,0.74,2.072,0,3,0.0
164,Sebastien Sylvestre,C,CHI/RIM,19.065,165,61,53,34,114,148,464,11.008,0.348,0.299,0.214,0.65,0.861,2.918,519,1080,42.342
165,Vincent Dunn,LW,VDO/GAT/RIM,18.129,205,80,39,29,119,148,495,14.639,0.43,0.179,0.144,0.614,0.756,2.902,584,1198,50.979
166,Mathieu Brisebois,D,ROU,19.663,179,39,58,50,97,147,329,11.618,0.227,0.338,0.308,0.565,0.87,1.84,8,20,26.562
167,Jordan Martel,LW,BAC,18.806,191,72,43,31,115,146,520,13.845,0.422,0.255,0.172,0.675,0.852,2.865,9,47,19.722
168,Mathieu Gagnon,D/C,GAT/CHI/SHA/ROU,17.904,277,33,62,51,95,146,491,19.276,0.113,0.076,0.094,0.19,0.282,1.11,16,40,23.048
169,Martin Lefebvre,D,QUE,19.479,187,29,58,59,87,146,324,8.35,0.143,0.305,0.31,0.448,0.76,1.86,0,0,0.0
170,Ivan Kosorenkov,RW,VIC,19.148,131,70,40,35,110,145,325,21.59,0.535,0.31,0.27,0.845,1.115,2.495,3,13,22.62
171,Vincent Lanoue,D,QUE/VDO/VIC,19.142,304,22,55,68,77,145,328,6.562,0.103,0.211,0.309,0.309,0.62,1.477,1,4,16.665
172,Loik Leveille,D,BAC/CHI/CAP,18.096,248,40,52,53,92,145,572,7.534,0.2,0.244,0.229,0.444,0.672,2.608,0,0,0.0
173,Raphael Lafontaine,C,GAT/BAT/SHE,18.844,317,64,48,32,112,144,644,9.64,0.225,0.158,0.084,0.382,0.466,2.285,2429,4999,49.693
174,Petr Straka,RW,RIM/BAC,19.501,150,69,42,33,111,144,508,13.455,0.518,0.312,0.238,0.832,1.07,3.655,19,42,44.952
175,Frederik Gauthier,C,RIM,18.64,153,56,54,34,110,144,335,16.947,0.385,0.342,0.182,0.732,0.912,2.3,1956,3942,50.968
176,Jean-Gabriel Pageau,C,GAT/CHI,18.342,113,64,49,31,113,144,383,16.72,0.59,0.425,0.285,1.015,1.295,3.525,1425,2562,55.58
177,Jonathan Bourcier,LW,GAT/CHI/BAT/QUE,18.89,232,64,43,37,107,144,435,13.888,0.274,0.244,0.144,0.515,0.66,1.966,394,867,52.874
178,Xavier Ouellet,D,MTL/BLB,18.381,180,39,50,55,89,144,504,7.08,0.213,0.292,0.302,0.505,0.808,2.97,3,7,45.835
179,Bradley Kennedy,RW,CHA/HAL,19.604,232,60,46,37,106,143,460,12.955,0.28,0.282,0.16,0.564,0.721,2.202,114,254,50.154
