,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,834,472,56.53,3189,2619,570,51.427,27509,25413,2096,11.59,0.906,102.154
1,Moncton Wildcats,834,445,53.568,2921,2537,384,52.742,27114,25847,1267,10.572,0.899,100.464
2,Shawinigan Cataractes,834,407,46.088,2876,2738,138,47.401,25596,25696,-100,9.948,0.895,99.446
3,Drummondville Voltigeurs,834,400,51.268,2897,2823,74,53.571,26829,24879,1950,10.692,0.884,99.001
4,Cape Breton Screaming Eagles,834,399,39.087,2750,2741,9,45.745,26587,25854,733,9.39,0.876,96.946
5,Halifax Mooseheads,834,392,56.346,2904,2861,43,53.963,26901,25173,1728,12.134,0.891,101.268
6,Chicoutimi Sagueneens,834,385,47.738,2795,2772,23,48.981,25085,25929,-844,10.005,0.895,99.482
7,Victoriaville Tigres,834,379,53.212,2938,2970,-32,50.688,26650,27257,-607,11.489,0.896,101.047
8,Rouyn-Noranda Huskies,834,377,47.506,2992,3142,-150,48.785,25778,25924,-146,12.288,0.87,99.369
9,Acadie-Bathurst Titan,834,366,47.39,2853,2959,-106,48.436,26437,26848,-411,10.602,0.891,99.689
10,Baie-Comeau Drakkar,834,357,51.133,2823,3053,-230,53.57,25556,26302,-746,10.314,0.887,98.956
11,Gatineau Olympiques,690,350,47.303,2462,2267,195,47.569,20474,20158,316,11.928,0.88,99.92
12,Rimouski Oceanic,834,348,52.292,2948,3252,-304,49.712,26188,27565,-1377,11.894,0.892,101.044
13,Val-d'Or Foreurs,834,335,48.411,2689,3064,-375,49.249,25153,26460,-1307,11.184,0.886,99.727
14,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
15,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
16,Saint John Sea Dogs,550,256,49.925,1935,1915,20,48.952,17349,17788,-439,10.542,0.899,100.504
17,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
18,Hull Olympiques,144,74,51.065,496,475,21,49.655,4097,4152,-55,11.785,0.888,100.59
19,Blainville-Boisbriand Armada,136,74,57.18,523,393,130,54.005,4313,3688,625,11.905,0.896,101.525
20,Sherbrooke Castors,144,64,48.7,468,498,-30,47.665,4346,4785,-439,10.6,0.898,100.385
21,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
22,Montreal Rocket,144,61,47.21,454,504,-50,49.575,4520,4597,-77,9.845,0.892,99.065
23,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
24,Sherbrooke Phoenix,68,16,39.87,183,276,-93,42.7,1826,2450,-624,9.87,0.889,98.75
