,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jason Krog,C,CHI/MTB,32.186,198,95,108,75,203,278,556,16.622,0.475,0.528,0.385,1.0,1.385,2.832
1,Darren Haydar,RW,CHI/GR,28.15,203,91,103,66,194,260,543,16.438,0.428,0.47,0.308,0.9,1.208,2.598
2,Martin St. Pierre,C,NOR/RFD/PRO,24.347,195,63,119,71,182,253,389,15.612,0.305,0.562,0.37,0.87,1.24,1.92
3,Keith Aucoin,C,ALB/HER,29.109,173,60,124,56,184,240,477,12.765,0.338,0.705,0.318,1.042,1.36,2.652
4,Pierre-Alexandre Parenteau,RW,NOR/POR/HFD,24.731,217,93,86,59,179,238,769,11.98,0.418,0.385,0.282,0.802,1.085,3.5
5,Alexandre Giroux,LW,HER/CHI,26.499,204,135,61,39,196,235,800,17.045,0.715,0.302,0.198,1.018,1.215,4.17
6,Cal O'Reilly,C,MIL,21.21,225,47,97,69,144,213,292,15.495,0.202,0.435,0.33,0.64,0.97,1.342
7,Brett Sterling,LW,CHI,23.644,199,109,58,40,167,207,635,14.902,0.468,0.282,0.19,0.752,0.942,3.093
8,Corey Locke,C,HAM/HOU,23.605,235,75,64,67,139,206,541,13.68,0.318,0.285,0.31,0.607,0.918,2.34
9,Chris Bourque,LW,HER,21.878,218,74,66,54,140,194,724,9.828,0.328,0.318,0.288,0.653,0.935,3.383
10,Joe Motzko,RW,POR/SYR/CHI/HER,27.756,212,84,67,40,151,191,578,14.575,0.4,0.3,0.17,0.695,0.87,2.728
11,Mike Iggulden,RW,WOR/BRI,25.1,223,84,50,54,134,188,585,13.895,0.37,0.23,0.26,0.595,0.857,2.673
12,Ben Walter,C,PRO/BRI,23.597,206,64,72,47,136,183,494,13.288,0.31,0.332,0.215,0.638,0.857,2.348
13,Mark Mancari,RW,RCH/POR,22.431,217,73,65,43,138,181,642,11.582,0.355,0.318,0.188,0.668,0.86,3.08
14,Trent Whitfield,C,PEO,30.497,228,75,52,53,127,180,665,11.19,0.32,0.22,0.232,0.538,0.77,2.822
15,Pascal Pelletier,C,PRO/RFD,24.501,224,80,55,44,135,179,669,12.348,0.375,0.245,0.18,0.622,0.795,2.968
16,Jason Jaffray,LW,MTB,26.461,176,79,54,45,133,178,486,16.615,0.44,0.28,0.262,0.722,0.982,2.66
17,Graham Mink,RW,WOR/HER,28.572,200,87,50,40,137,177,583,15.23,0.448,0.248,0.192,0.695,0.885,2.92
