,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Terry,LW,CHA,23.566,294,103,84,65,187,252,830,12.435,0.37,0.308,0.231,0.678,0.91,2.982
1,Travis Morin,C,TEX,28.809,265,78,89,76,167,243,662,12.271,0.352,0.355,0.339,0.709,1.049,2.79
2,T.J. Hensick,C,PEO/HFD,26.89,243,72,98,70,170,240,548,13.165,0.277,0.359,0.268,0.635,0.904,2.116
3,Jeff Taffe,C,RFD/HOU/HER,31.695,292,87,92,59,179,238,762,11.291,0.286,0.28,0.198,0.564,0.766,2.512
4,Kris Newbury,C,CT/HER/ADK,30.696,267,80,99,57,179,236,746,11.179,0.296,0.335,0.22,0.624,0.845,2.636
5,Zach Boychuk,LW,CHA,23.073,242,102,78,46,180,226,677,16.055,0.465,0.32,0.19,0.785,0.976,2.884
6,Keith Aucoin,C,HER/TOR/CHI,33.984,192,50,102,70,152,222,399,13.295,0.238,0.448,0.308,0.681,0.991,1.865
7,Mark Mancari,RW,POR/CHI/RCH/SA,27.306,256,93,72,51,165,216,832,9.344,0.278,0.271,0.2,0.55,0.748,2.868
8,Colton Sceviour,RW,TEX,23.53,268,90,72,47,162,209,852,11.792,0.441,0.304,0.199,0.75,0.95,3.632
9,Chris Mueller,C,MIL/TEX,26.654,255,99,66,38,165,203,692,13.691,0.392,0.289,0.154,0.681,0.834,2.852
10,Brandon Pirri,C,RFD,21.559,238,68,70,62,138,200,638,11.035,0.348,0.309,0.274,0.654,0.93,3.122
11,Jon DiSalvatore,RW,HOU/HER/SYR,31.588,270,85,61,53,146,199,579,14.132,0.275,0.21,0.194,0.481,0.68,1.938
12,Brandon Kozun,RW,MCH/TOR,22.649,296,86,65,45,151,196,614,12.872,0.276,0.222,0.158,0.498,0.655,2.148
13,Trevor Smith,C,SYR/SPR/NOR/WBS/TOR,27.725,231,79,64,49,143,192,534,14.039,0.375,0.376,0.188,0.751,0.934,2.681
14,Darren Haydar,RW,CHI,32.15,218,68,68,52,136,188,546,12.238,0.302,0.312,0.23,0.622,0.842,2.472
