,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,1224,702,56.466,4382,3501,881,52.1,38348,34053,4295,10.948,0.908,101.702
1,Kelowna Rockets,1224,657,59.974,4132,3522,610,53.38,38189,34641,3548,11.172,0.915,102.622
2,Brandon Wheat Kings,1224,644,48.436,4407,3975,432,48.534,39249,37304,1945,10.386,0.896,99.931
3,Kootenay Ice,1152,633,51.582,3814,3289,525,50.396,35853,33437,2416,9.41,0.909,100.29
4,Spokane Chiefs,1224,627,54.26,4033,3614,419,53.336,39688,34977,4711,10.21,0.9,100.204
5,Swift Current Broncos,1224,607,50.419,3850,3726,124,49.888,37613,37190,423,9.371,0.909,100.269
6,Tri-City Americans,1224,602,49.952,4084,3964,120,47.588,38070,38385,-315,9.736,0.914,101.009
7,Kamloops Blazers,1224,595,45.82,3954,3980,-26,48.537,37232,38316,-1084,9.42,0.897,99.023
8,Red Deer Rebels,1224,594,49.478,3737,3619,118,47.242,37243,36709,534,8.988,0.918,100.773
9,Medicine Hat Tigers,1224,583,54.567,4194,4097,97,52.374,37980,38178,-198,9.932,0.91,100.936
10,Saskatoon Blades,1224,544,47.318,3840,4132,-292,47.338,36997,39837,-2840,9.872,0.901,99.95
11,Seattle Thunderbirds,1224,538,44.993,3804,4029,-225,47.134,38171,39855,-1684,9.205,0.9,99.184
12,Moose Jaw Warriors,1224,532,44.482,3939,4226,-287,49.542,37908,39829,-1921,8.794,0.894,98.118
13,Regina Pats,1224,522,47.686,3817,4196,-379,48.626,35959,38584,-2625,10.097,0.896,99.704
14,Lethbridge Hurricanes,1224,496,38.439,3708,4199,-491,44.201,35141,37471,-2330,8.553,0.891,97.6
15,Prince George Cougars,1224,487,41.957,3718,4392,-674,47.616,37784,40045,-2261,8.966,0.889,97.776
16,Prince Albert Raiders,1224,478,47.643,3687,4379,-692,49.678,37513,40114,-2601,9.536,0.897,99.225
17,Vancouver Giants,936,456,47.476,3071,2869,202,52.621,29683,25954,3729,9.59,0.881,97.723
18,Everett Silvertips,792,357,46.78,2110,2162,-52,49.002,22067,24182,-2115,9.058,0.901,99.2
19,Portland Winter Hawks,864,349,36.016,2495,3074,-579,43.242,25724,28236,-2512,8.123,0.89,97.208
20,Portland Winterhawks,360,240,61.908,1555,1063,492,56.101,13947,11481,2466,11.25,0.91,102.281
21,Edmonton Oil Kings,504,234,60.366,1634,1520,114,57.07,16390,15112,1278,10.226,0.911,101.335
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Victoria Royals,216,95,50.555,682,746,-64,48.54,6390,6907,-517,10.35,0.901,100.442
24,Edmonton Ice,72,18,42.46,242,328,-86,45.79,2228,2638,-410,10.78,0.877,98.48
