,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Waterloo Black Hawks,780,410,56.124,2694,2297,397,54.733,26327,22390,3937,9.673,0.908,100.502
1,Omaha Lancers,782,400,51.752,2504,2160,344,50.207,23718,22502,1216,9.625,0.91,100.565
2,Green Bay Gamblers,782,389,52.094,2440,2183,257,51.804,23743,22888,855,9.19,0.91,100.173
3,Sioux Falls Stampede,780,378,49.944,2408,2283,125,46.711,23659,24088,-429,9.82,0.915,101.275
4,Cedar Rapids RoughRiders,783,377,45.487,2506,2254,252,46.899,23458,24086,-628,9.24,0.901,99.337
5,Lincoln Stars,782,370,51.431,2436,2377,59,51.125,25073,23703,1370,9.269,0.908,100.066
6,Sioux City Musketeers,770,326,48.752,2312,2304,8,50.346,23767,23746,21,8.325,0.91,99.27
7,Chicago Steel,783,298,51.894,2285,2686,-401,50.013,23061,26033,-2972,10.534,0.902,100.749
8,Tri-City Storm,784,294,47.733,2115,2507,-392,49.142,23517,24046,-529,8.515,0.912,99.65
9,Fargo Force,604,281,56.561,1801,1710,91,53.174,18477,18131,346,9.397,0.918,101.214
10,Indiana Ice,540,272,55.601,1844,1702,142,53.096,16903,16587,316,10.666,0.903,100.972
11,Dubuque Fighting Saints,484,271,52.004,1611,1317,294,54.094,15329,12847,2482,9.75,0.894,99.12
12,Des Moines Buccaneers,783,264,45.494,2216,2684,-468,48.326,23653,25686,-2033,8.712,0.902,98.923
13,Youngstown Phantoms,544,235,50.779,1660,1721,-61,48.671,15749,16529,-780,10.047,0.908,100.899
14,Team USA,544,223,51.631,1802,1902,-100,49.68,16460,16613,-153,12.425,0.887,101.101
15,Muskegon Lumberjacks,484,200,50.263,1457,1594,-137,51.752,14938,15746,-808,9.473,0.898,99.2
16,Madison Capitols,240,86,44.26,650,813,-163,43.694,6865,8515,-1650,9.495,0.908,100.228
17,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
18,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
19,Central Illinois Flying Aces,60,12,38.5,159,254,-95,47.48,1725,1908,-183,9.01,0.871,96.15
