,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,30.746,327,94,120,101,214,315,822,11.55,0.29,0.362,0.294,0.648,0.948,2.459
1,Andy Miele,C,POR/GR,26.48,355,106,118,87,224,311,710,14.449,0.292,0.325,0.271,0.614,0.888,2.008
2,Chris Bourque,LW,HER/PRO/HFD,28.502,257,96,104,77,200,277,825,13.032,0.389,0.384,0.296,0.769,1.06,3.03
3,Jason Akeson,RW,ADK/LV/RCH/BNG,24.348,338,94,100,83,194,277,908,9.317,0.264,0.291,0.25,0.557,0.8,2.78
4,T.J. Hensick,C,PEO/HFD/HAM/UTI/CHA,28.827,324,79,111,81,190,271,712,9.084,0.2,0.318,0.214,0.518,0.732,2.228
5,Jonathan Marchessault,RW,CT/SPR/SYR,23.781,306,98,99,66,197,263,1018,11.515,0.438,0.306,0.111,0.745,0.858,3.738
6,T.J. Brennan,D,RCH/TOR/RFD,25.514,306,92,90,75,182,257,926,11.331,0.305,0.309,0.269,0.616,0.888,2.791
7,Chris Mueller,C,MIL/TEX/HFD/SD,28.591,315,109,82,59,191,250,824,12.16,0.316,0.304,0.204,0.615,0.816,2.553
8,Kris Newbury,C,CT/HER/ADK/ONT,32.632,310,91,92,66,183,249,759,13.322,0.258,0.26,0.166,0.52,0.687,1.987
9,Phil Varone,C,RCH/BNG,23.844,327,74,106,67,180,247,672,12.139,0.265,0.323,0.221,0.594,0.812,2.198
10,Joe Whitney,LW,ALB/BRI,26.669,313,100,72,69,172,241,839,13.554,0.358,0.222,0.28,0.58,0.865,2.635
11,Matthew Ford,RW,HER/ADK/SPR/OKC/BAK,29.996,329,109,66,59,175,234,842,13.37,0.359,0.207,0.19,0.564,0.753,2.663
12,Carter Camper,C,PRO/SPR/BNG/HER,26.256,325,64,85,83,149,232,666,10.03,0.172,0.232,0.234,0.404,0.639,1.733
13,Zach Boychuk,LW,CHA/BAK,25.01,293,104,74,37,178,215,779,10.808,0.278,0.221,0.095,0.499,0.597,2.53
14,Ben Street,C,WBS/ABB/LE/SA,27.649,257,86,77,51,163,214,843,9.399,0.382,0.427,0.324,0.812,1.135,4.164
15,Kael Mouillierat,LW,BRI/STJ/WBS,26.831,291,81,81,51,162,213,677,12.91,0.284,0.253,0.17,0.537,0.705,2.222
16,Chris Conner,LW,GR/POR/WBS/HER/LV,30.793,253,70,94,47,164,211,550,13.312,0.292,0.393,0.183,0.688,0.869,2.185
17,Greg Rallo,LW,SA/TEX,33.117,336,104,61,44,165,209,918,13.519,0.349,0.2,0.148,0.548,0.69,2.613
18,Cole Schneider,LW,BNG/RCH,24.118,282,87,68,50,155,205,683,11.561,0.304,0.25,0.186,0.554,0.74,2.614
19,Pat Cannone,C,BNG/CHI,28.164,346,79,67,55,146,201,657,13.291,0.248,0.212,0.208,0.46,0.667,1.883
20,Mark Arcobello,C,OKC/TOR,25.718,211,74,70,54,144,198,646,14.174,0.489,0.384,0.389,0.872,1.256,3.372
21,Mark Mancari,RW,CHI/RCH/SA,28.306,274,74,70,54,144,198,814,8.001,0.22,0.244,0.206,0.465,0.665,2.67
22,Eric O'Dell,C,STJ/RCH/BNG,24.298,244,97,59,40,156,196,575,16.572,0.38,0.233,0.154,0.619,0.773,2.359
23,Andrew Agozzino,LW,LE/SA,23.824,266,79,66,49,145,194,744,10.296,0.309,0.225,0.206,0.535,0.736,2.985
24,Casey Wellman,RW,HOU/CT/HER/SA,26.036,258,82,62,47,144,191,654,13.216,0.326,0.225,0.175,0.551,0.728,2.485
25,Craig Cunningham,RW,PRO/SPR,24.068,308,97,58,35,155,190,821,11.604,0.318,0.22,0.162,0.538,0.699,2.8
26,Chris Terry,LW,CHA,24.566,219,70,69,51,139,190,626,11.272,0.272,0.264,0.119,0.536,0.655,2.395
27,Jeremy Morin,RW,RFD/TOR/SJ,23.479,245,89,58,41,147,188,812,9.898,0.326,0.195,0.132,0.52,0.653,3.306
28,Bryan Lerg,LW,WBS/LE/WOR/SJ,28.714,265,82,56,50,138,188,663,11.746,0.3,0.226,0.204,0.525,0.73,2.546
29,Mike Sislo,RW,ALB,26.716,301,92,55,40,147,187,694,14.511,0.384,0.213,0.162,0.597,0.762,2.603
30,Ryan Hamilton,LW,TOR/OKC/BAK,29.481,263,100,51,34,151,185,520,17.358,0.354,0.157,0.14,0.513,0.653,2.054
31,Gabriel Dumont,C,HAM/STJ,24.005,325,87,67,31,154,185,811,10.811,0.274,0.254,0.112,0.525,0.637,2.53
32,Brad Hunt,D,CHI/OKC/BAK,26.122,264,48,66,66,114,180,632,7.962,0.222,0.266,0.228,0.487,0.714,2.668
33,Brian O'Neill,RW,MCH/ALB,26.352,234,65,62,49,127,176,428,15.703,0.295,0.275,0.218,0.57,0.79,1.854
34,Bracken Kearns,C,SA/WOR/BRI,32.97,253,72,53,51,125,176,484,14.29,0.272,0.219,0.194,0.488,0.686,1.868
35,Justin Dowling,C,ABB/TEX,24.019,251,64,73,38,137,175,527,11.959,0.247,0.323,0.202,0.571,0.768,2.0
36,Linden Vey,C,MCH/UTI,22.79,217,58,71,44,129,173,379,11.442,0.212,0.368,0.182,0.572,0.756,1.781
37,Jordan Weal,C,MCH,21.543,214,58,70,44,128,172,477,10.36,0.24,0.325,0.201,0.57,0.77,2.324
38,Brett Sutter,C,CHA/IA/ONT,27.351,340,68,62,41,130,171,711,7.923,0.162,0.134,0.107,0.301,0.403,2.041
39,Jeff Taffe,C,HOU/HER,31.82,218,57,69,45,126,171,545,10.7,0.268,0.28,0.198,0.545,0.748,2.5
40,Alexander Khokhlachev,C,PRO,21.142,197,61,70,40,131,171,488,12.462,0.315,0.362,0.208,0.675,0.884,2.564
41,Martin St. Pierre,C,SPR/RFD/HAM,29.348,220,47,69,55,116,171,460,9.84,0.192,0.305,0.25,0.497,0.755,1.92
42,Luke Adam,C,RCH/SPR/HFD,24.307,285,76,57,37,133,170,647,10.939,0.24,0.186,0.133,0.425,0.558,2.185
43,Alex Grant,D,WBS/BNG/NOR/SPR,25.714,305,40,62,67,102,169,726,5.71,0.137,0.209,0.232,0.346,0.578,2.41
44,Colton Sceviour,RW,TEX,23.656,191,74,58,36,132,168,681,11.69,0.45,0.312,0.202,0.768,0.972,3.765
45,Ryan Craig,LW,WBS/SPR/LE,32.753,325,75,60,32,135,167,567,11.608,0.206,0.149,0.095,0.354,0.444,1.802
46,Jason Jaffray,LW,STJ,32.336,224,62,63,42,125,167,472,14.804,0.298,0.218,0.178,0.516,0.694,2.035
47,Nick Drazenovic,C,SPR/WBS/SA,27.732,226,53,63,49,116,165,517,8.222,0.173,0.196,0.162,0.368,0.534,2.062
48,Taylor Beck,RW,MIL/BRI/SA,22.969,239,61,67,36,128,164,574,11.782,0.29,0.248,0.161,0.536,0.698,2.475
49,Sean Backman,RW,BRI/MCH/ONT,28.443,348,68,54,42,122,164,928,7.815,0.252,0.223,0.154,0.476,0.633,3.16
50,Max Reinhart,C,ABB/ADK/MIL,22.675,276,68,56,39,124,163,680,16.13,0.386,0.153,0.127,0.54,0.666,2.55
51,Brandon DeFazio,LW,WBS/BRI/UTI/PRO,26.067,357,82,48,31,130,161,831,10.756,0.273,0.171,0.092,0.446,0.541,2.531
52,Paul Thompson,RW,WBS/SPR/ALB,25.853,323,84,59,16,143,159,843,9.158,0.273,0.22,0.085,0.497,0.58,2.929
53,Brandon Kozun,RW,MCH/TOR,23.649,246,68,58,33,126,159,509,11.852,0.245,0.244,0.078,0.489,0.565,2.058
54,Seth Griffith,RW,PRO,21.946,165,56,56,46,112,158,338,16.55,0.36,0.375,0.322,0.735,1.052,2.178
55,Shane Harper,LW,ADK/CHI/POR,25.681,315,75,52,30,127,157,518,13.792,0.252,0.216,0.116,0.466,0.585,1.85
56,Brandon Pirri,C,RFD,21.684,168,56,51,50,107,157,510,11.212,0.37,0.305,0.285,0.672,0.96,3.298
