,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Dylan Strome,C,ER,18.652,219,114,145,95,259,354,0.584,0.812,0.488,1.396,1.884
1,Alex DeBrincat,RW,ER,17.993,191,167,89,76,256,332,0.915,0.495,0.4,1.41,1.812
2,Michael Dal Colle,LW,OSH/KGN,18.362,246,131,128,57,259,316,0.58,0.534,0.24,1.114,1.352
3,Nick Suzuki,C,OS/GUE,18.225,241,136,102,68,238,306,0.586,0.464,0.339,1.049,1.385
4,Kyle Maksimovich,LW,ER/OTT,19.581,311,115,111,77,226,303,0.483,0.381,0.278,0.869,1.142
5,Morgan Frost,C,SSM,18.466,250,105,128,68,233,301,0.564,0.672,0.33,1.234,1.566
6,Spencer Watson,RW,KGN/MISS,19.454,274,147,101,53,248,301,0.624,0.374,0.246,1.0,1.247
7,Mitchell Marner,RW,LDN,17.614,184,96,136,69,232,301,0.565,0.78,0.4,1.35,1.75
8,Jason Robertson,RW,KGN/NIAG,18.277,242,143,90,64,233,297,0.674,0.486,0.311,1.162,1.478
9,Connor Brown,RW/LW,ER/OTT/SAG,19.571,334,128,112,56,240,296,0.352,0.243,0.148,0.595,0.743
10,Adam Mascherin,LW,KIT,18.402,259,122,111,63,233,296,0.526,0.476,0.242,0.996,1.24
11,Josh Ho-Sang,RW,WSR/NIAG,18.772,256,82,144,66,226,292,0.302,0.6,0.3,0.903,1.204
12,Taylor Raddysh,RW,ER/SSM,18.698,241,120,111,61,231,292,0.555,0.524,0.301,1.079,1.38
13,Jordan Kyrou,RW,SAR,18.49,250,99,107,84,206,290,0.521,0.55,0.429,1.071,1.498
14,Connor McDavid,C,ER,16.921,166,97,122,66,219,285,0.695,0.84,0.445,1.535,1.98
15,Max Domi,LW,LDN,18.791,182,105,113,64,218,282,0.572,0.675,0.365,1.25,1.615
16,Dante Salituro,RW,OTT/LDN,18.894,295,122,89,71,211,282,0.431,0.267,0.225,0.698,0.922
17,Kevin Hancock,LW/C,OS/LDN,19.602,256,115,107,56,222,278,0.577,0.505,0.22,1.084,1.306
