,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,33.688,593,153,195,157,348,505,1404,7.631,0.171,0.269,0.24,0.44,0.68,2.226
1,Chris Mueller,C,MIL/TEX/HFD/SD/TUC/TOR,31.534,570,195,164,111,359,470,1386,17.003,0.394,0.318,0.239,0.712,0.948,2.3
2,Chris Terry,LW,CHA/STJ/LAV/GR,28.324,469,190,152,99,342,441,1396,15.133,0.471,0.362,0.164,0.828,0.995,3.084
3,T.J. Hensick,C/RW,PEO/HFD/HAM/UTI/CHA/ONT/SJ,31.768,515,128,184,127,312,439,1142,8.41,0.2,0.264,0.11,0.467,0.577,2.496
4,T.J. Brennan,D,POR/RCH/TOR/RFD/LV,28.456,563,150,150,137,300,437,1584,7.714,0.213,0.26,0.304,0.473,0.777,2.82
5,Chris Bourque,LW,HER/PRO/HFD/BRI,31.612,453,144,161,128,305,433,1373,9.652,0.261,0.286,0.279,0.545,0.824,2.702
6,Phil Varone,C,RCH/BNG/LV,26.79,488,123,166,107,289,396,1007,17.092,0.389,0.38,0.302,0.77,1.072,2.246
7,Ben Street,C,WBS/ABB/LE/SA/GR/SD,30.592,447,147,126,97,273,370,1419,8.097,0.25,0.27,0.301,0.522,0.815,3.028
8,Matthew Ford,RW,LE/HER/ADK/SPR/OKC/BAK/GR,32.938,577,179,106,84,285,369,1396,11.273,0.236,0.18,0.096,0.421,0.517,2.061
9,Carter Camper,C,PRO/SPR/BNG/HER/ALB/TUC/CLE/GR,29.198,492,99,148,122,247,369,1015,11.121,0.218,0.362,0.214,0.58,0.797,1.983
10,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
11,Cole Schneider,LW,BNG/RCH/HFD/MIL,27.063,477,142,127,82,269,351,1132,12.9,0.288,0.272,0.148,0.559,0.714,2.252
12,Chris Conner,LW/RW,WBS/GR/POR/HER/LV,33.734,451,124,142,84,266,350,896,14.416,0.255,0.242,0.208,0.499,0.706,1.804
13,Andrew Agozzino,LW,LE/SA/CHI/COL,26.716,457,142,119,81,261,342,1208,13.636,0.38,0.288,0.192,0.668,0.86,2.762
14,Jason Akeson,RW,ADK/LV/RCH/BNG/SYR,26.302,406,115,122,96,237,333,1085,7.512,0.198,0.25,0.2,0.45,0.648,2.578
15,Kris Newbury,C,CT/HER/ADK/ONT/CHA/BAK,33.586,431,119,132,79,251,330,1037,13.761,0.232,0.197,0.103,0.434,0.532,1.726
16,Bracken Kearns,C,SA/WOR/BRI/BNG,35.236,466,129,94,90,223,313,878,13.753,0.25,0.214,0.197,0.463,0.662,1.793
17,Joe Whitney,LW,POR/ALB/BRI/TUC/SA/HER/HFD,28.616,450,128,97,86,225,311,1127,11.007,0.25,0.199,0.162,0.449,0.607,2.21
18,Trevor Smith,C,SYR/SPR/NOR/WBS/TOR/MIL/SA,32.483,418,119,105,82,224,306,850,13.567,0.218,0.186,0.162,0.4,0.562,1.601
19,Cal O'Reilly,C,WBS/POR/UTI/RCH/TOR/IA,30.96,384,57,142,102,199,301,563,11.921,0.184,0.412,0.246,0.59,0.833,1.543
20,Brandon Pirri,C,RFD/CHI,25.715,324,115,99,80,214,294,938,14.504,0.524,0.41,0.254,0.934,1.185,3.578
21,Colin McDonald,RW,OKC/WBS/BRI/LV,32.935,454,130,93,69,223,292,1091,9.212,0.18,0.158,0.151,0.338,0.489,1.953
22,Eric Tangradi,LW,WBS/HAM/GR/BNG,28.571,391,140,91,61,231,292,1104,11.462,0.303,0.188,0.164,0.493,0.656,2.626
23,Brett Sutter,C,CHA/IA/ONT,30.293,582,123,101,67,224,291,1145,13.478,0.244,0.157,0.148,0.401,0.544,1.839
24,Justin Dowling,C,ABB/TEX,26.961,423,98,122,69,220,289,879,10.127,0.221,0.299,0.216,0.521,0.736,2.204
25,Mike Sislo,RW,ALB/TOR/SA/TUC/BRI,29.658,477,135,85,66,220,286,1106,10.136,0.246,0.161,0.147,0.409,0.555,2.388
26,Seth Griffith,RW,PRO/TOR/RCH/MB,24.727,297,89,115,78,204,282,560,14.385,0.245,0.437,0.226,0.677,0.904,1.726
27,Paul Thompson,RW,WBS/SPR/ALB/CHI,28.796,512,150,96,36,246,282,1343,13.44,0.356,0.189,0.111,0.546,0.656,2.668
28,Pat Cannone,C,BNG/CHI/IA,30.11,497,106,96,78,202,280,886,13.128,0.204,0.18,0.172,0.384,0.555,1.594
29,Zach Boychuk,LW,CHA/BAK,24.978,353,126,100,54,226,280,945,10.824,0.279,0.227,0.1,0.506,0.609,2.536
30,Cory Conacher,RW,MIL/RCH/NOR/SYR/UTI/BRI,27.582,289,109,101,68,210,278,760,13.991,0.363,0.394,0.199,0.758,0.956,2.624
31,Greg Rallo,LW,TEX/SA,34.57,443,135,83,56,218,274,1201,15.373,0.26,0.171,0.11,0.43,0.537,1.812
32,Ryan Hamilton,LW,TOR/OKC/BAK,31.428,398,139,76,56,215,271,787,12.238,0.251,0.178,0.176,0.43,0.6,1.998
33,Jonathan Marchessault,RW,CT/SPR/SYR,23.781,306,98,99,66,197,263,1018,11.515,0.438,0.306,0.111,0.745,0.858,3.738
34,Tim Kennedy,C,CT/RCH/SA/WOR/POR/HER/BNG,30.144,369,61,119,82,180,262,510,7.951,0.102,0.298,0.214,0.397,0.614,1.2
35,Mark Mancari,RW,POR/CHI/RCH/SA,28.243,330,106,89,67,195,262,1018,8.167,0.229,0.25,0.21,0.48,0.684,2.689
36,Gabriel Dumont,C,HAM/STJ/SYR,26.947,464,109,100,52,209,261,1114,9.728,0.23,0.326,0.244,0.552,0.799,2.338
37,Matt Taormina,D,ALB/SYR/SPR/WOR/LAV/STK,30.912,440,62,103,96,165,261,949,2.822,0.063,0.237,0.162,0.302,0.472,1.899
38,Jordan Schroeder,LW,MTB/CHI/UTI/IA/CLE/RFD,26.966,377,102,94,62,196,258,867,11.059,0.292,0.258,0.199,0.55,0.749,2.668
39,Alex Grant,D,WBS/BNG/NOR/SPR/PRO/IA,27.66,452,70,90,94,160,254,1110,6.998,0.183,0.188,0.188,0.371,0.56,2.599
40,Kenny Agostino,LW,ADK/STK/CHI/PRO/LAV,25.44,273,82,89,75,171,246,713,9.611,0.31,0.324,0.244,0.639,0.878,3.349
41,Mike Sgarbossa,C,LE/NOR/SD/SPR/MB/HER,25.158,367,95,87,63,182,245,695,16.824,0.338,0.248,0.168,0.584,0.751,1.986
42,Jordan Szwarz,RW/C,POR/SPR/PRO,26.349,412,108,86,48,194,242,738,17.598,0.354,0.188,0.132,0.542,0.675,2.043
43,Zac Dalpe,C,CHA/UTI/RCH/IA/CLE,27.876,331,120,70,51,190,241,1061,11.76,0.412,0.204,0.171,0.617,0.788,3.544
44,John McCarthy,LW,WOR/CHI/SJ,31.106,467,106,78,57,184,241,1017,9.5,0.189,0.166,0.094,0.361,0.453,2.0
45,Kevin Porter,C,RCH/GR/WBS/ROC,31.528,366,90,86,64,176,240,656,11.832,0.207,0.218,0.192,0.425,0.615,1.734
46,T.J. Tynan,C,SPR/LE/CLE/CHI,25.586,346,56,113,69,169,238,577,12.062,0.184,0.336,0.252,0.522,0.774,1.522
47,Jeff Taffe,C,RFD/HOU/HER,31.695,292,87,92,59,179,238,762,11.291,0.286,0.28,0.198,0.564,0.766,2.512
48,Ryan Craig,LW,WBS/SPR/LE/CLE,33.707,467,105,84,48,189,237,812,12.253,0.18,0.13,0.069,0.314,0.381,1.511
49,Alexandre Grenier,RW,CHI/UTI/SPR/LAV,26.044,403,97,89,51,186,237,892,11.71,0.222,0.166,0.092,0.388,0.471,1.876
50,Aaron Ness,D,BRI/HER,27.334,499,40,95,101,135,236,799,4.043,0.062,0.262,0.297,0.326,0.622,1.524
51,Harry Zolnierczyk,LW,ADK/NOR/WBS/BRI/SD/MIL/SPR,30.044,408,102,86,47,188,235,951,10.824,0.237,0.288,0.16,0.522,0.691,2.201
52,Luke Adam,C,POR/RCH/SPR/HFD,24.276,342,105,71,56,176,232,813,11.328,0.25,0.188,0.139,0.438,0.578,2.183
53,Andrew Miller,RW,OKC/CHA/BAK,28.054,280,79,102,51,181,232,544,15.034,0.262,0.432,0.166,0.699,0.865,1.752
54,Corey Tropp,RW,POR/RCH/ALB/SD,28.034,325,91,99,41,190,231,549,21.439,0.37,0.315,0.098,0.686,0.782,1.734
55,Adam Cracknell,RW/C,PEO/CHI/SPR/LAV/HFD/TOR/SD,31.686,350,109,64,58,173,231,840,17.872,0.376,0.274,0.147,0.645,0.791,2.135
56,Taylor Beck,RW,MIL/BRI/SA/BAK/HFD,24.126,299,80,98,53,178,231,751,11.102,0.308,0.394,0.228,0.701,0.93,2.748
57,Jeremy Morin,RW,RFD/TOR/SJ/SYR/TUC/HER,25.926,333,113,71,46,184,230,985,6.055,0.145,0.09,0.046,0.238,0.283,1.772
