,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1512,834,55.384,5257,4375,882,52.268,47677,43243,4434,11.344,0.899,101.213
1,Calgary Hitmen,1512,830,46.946,5345,4471,874,50.379,47493,42440,5053,9.926,0.886,98.456
2,Brandon Wheat Kings,1512,806,52.271,5550,4882,668,48.016,49027,46569,2458,11.398,0.904,101.777
3,Spokane Chiefs,1512,757,51.217,4987,4588,399,53.034,48935,43489,5446,10.381,0.888,99.113
4,Swift Current Broncos,1512,739,52.842,4778,4657,121,48.542,46770,47037,-267,10.67,0.91,101.639
5,Medicine Hat Tigers,1512,737,52.248,5287,5093,194,54.397,48650,47083,1567,9.997,0.893,99.232
6,Tri-City Americans,1512,733,49.911,5023,4955,68,47.463,46556,48008,-1452,10.82,0.902,101.05
7,Red Deer Rebels,1512,723,48.137,4674,4544,130,48.336,46284,45802,482,9.69,0.902,99.89
8,Kamloops Blazers,1512,723,49.779,4850,4876,-26,50.176,46618,47762,-1144,9.052,0.908,99.859
9,Moose Jaw Warriors,1512,687,55.641,4983,5158,-175,51.053,47049,49359,-2310,11.516,0.905,101.951
10,Seattle Thunderbirds,1512,680,50.957,4732,4871,-139,50.08,47160,48384,-1224,10.248,0.902,100.409
11,Regina Pats,1512,680,53.624,4914,5120,-206,53.76,46402,47776,-1374,9.838,0.902,99.974
12,Kootenay Ice,1224,667,50.636,4056,3534,522,49.658,38086,35769,2317,9.945,0.904,100.265
13,Saskatoon Blades,1512,646,44.346,4675,5276,-601,48.118,45658,49696,-4038,9.566,0.889,98.476
14,Lethbridge Hurricanes,1512,630,49.431,4729,5227,-498,48.129,43966,47564,-3598,10.651,0.9,100.626
15,Prince George Cougars,1512,612,46.958,4639,5395,-756,49.113,47098,49415,-2317,9.58,0.897,99.187
16,Prince Albert Raiders,1512,588,47.106,4555,5383,-828,49.507,46618,49515,-2897,9.716,0.896,99.202
17,Vancouver Giants,1224,555,44.284,3868,3934,-66,47.566,38392,35480,2912,9.291,0.893,98.554
18,Everett Silvertips,1080,520,57.19,3000,2854,146,52.854,31064,32300,-1236,9.36,0.922,101.548
19,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
20,Portland Winter Hawks,864,349,36.016,2495,3074,-579,43.242,25724,28236,-2512,8.123,0.89,97.208
21,Edmonton Oil Kings,792,335,42.146,2438,2562,-124,49.359,25589,23961,1628,9.099,0.878,96.886
22,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
24,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
25,Edmonton Ice,72,18,42.46,242,328,-86,45.79,2228,2638,-410,10.78,0.877,98.48
