,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,1042,570,54.684,3929,3354,575,49.279,33613,32175,1438,12.298,0.902,102.438
1,Moncton Wildcats,1042,541,53.082,3659,3312,347,50.521,33432,32718,714,11.633,0.896,101.228
2,Shawinigan Cataractes,1042,518,48.745,3667,3388,279,47.466,32207,32066,141,10.517,0.901,100.601
3,Halifax Mooseheads,1042,501,53.683,3653,3533,120,53.376,33659,31353,2306,11.071,0.89,100.079
4,Drummondville Voltigeurs,1042,496,48.612,3565,3517,48,51.263,33229,30977,2252,10.208,0.889,99.03
5,Cape Breton Screaming Eagles,1042,496,47.946,3534,3533,1,50.084,33271,32320,951,10.975,0.882,99.078
6,Rouyn-Noranda Huskies,1042,485,49.552,3804,3878,-74,52.087,32553,31849,704,11.737,0.87,98.815
7,Victoriaville Tigres,1042,482,49.876,3751,3726,25,47.864,33318,34392,-1074,11.538,0.894,100.9
8,Baie-Comeau Drakkar,1042,474,52.136,3579,3709,-130,51.175,32180,32888,-708,10.439,0.899,100.289
9,Chicoutimi Sagueneens,1042,461,45.259,3416,3574,-158,48.72,31645,32713,-1068,9.224,0.894,98.556
10,Val-d'Or Foreurs,1042,461,52.686,3642,3772,-130,51.905,32408,32538,-130,12.059,0.884,100.374
11,Rimouski Oceanic,1042,454,56.513,3742,3966,-224,53.405,33006,34103,-1097,11.531,0.896,101.096
12,Acadie-Bathurst Titan,1042,431,39.247,3388,3756,-368,46.462,32595,33619,-1024,8.636,0.887,97.235
13,Gatineau Olympiques,826,415,50.026,2943,2718,225,50.61,24607,23917,690,11.494,0.883,99.803
14,Saint John Sea Dogs,686,302,47.246,2332,2402,-70,47.68,21329,22489,-1160,10.066,0.898,99.884
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
17,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
18,Hull Olympiques,216,112,51.748,784,759,25,49.998,6329,6535,-206,12.088,0.887,100.782
19,Sherbrooke Castors,216,94,49.29,713,772,-59,49.145,6760,7170,-410,10.362,0.897,100.038
20,Montreal Rocket,216,87,47.12,703,814,-111,49.57,6866,6959,-93,10.41,0.886,98.965
21,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
22,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
23,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
24,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
25,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
