,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jason Krog,C,CHI/MTB,34.061,312,102,143,103,245,348,744,11.738,0.277,0.432,0.322,0.702,1.03,2.285
1,Alexandre Giroux,LW,CHI/HER/OKC,28.374,276,175,100,71,275,346,1026,15.922,0.58,0.369,0.28,0.951,1.229,3.614
2,Corey Locke,C,HAM/HOU/HFD/BNG,25.48,300,107,114,101,221,322,728,15.128,0.34,0.458,0.345,0.799,1.149,2.269
3,Keith Aucoin,C,ALB/HER,30.984,233,86,151,82,237,319,572,14.886,0.364,0.624,0.379,0.987,1.366,2.436
4,Darren Haydar,RW,CHI/GR/LE,30.025,273,100,96,80,196,276,661,14.632,0.358,0.335,0.298,0.699,0.991,2.458
5,Mark Mancari,RW,RCH/POR,24.306,283,110,91,61,201,262,915,13.464,0.462,0.339,0.222,0.8,1.024,3.389
6,Ben Walter,C,BRI/LOW/LE,25.472,288,85,99,60,184,244,641,13.87,0.295,0.351,0.211,0.648,0.858,2.142
7,Jared Ross,C/D,PHI/ADK/PRO/CHI/PEO,26.511,324,80,85,74,165,239,722,6.722,0.141,0.172,0.164,0.312,0.475,1.474
8,Kyle Greentree,LW,PHI/QC/RFD/HER,25.959,289,118,65,49,183,232,881,13.73,0.405,0.224,0.172,0.631,0.804,2.941
9,Martin St. Pierre,C,RFD/PRO/BNG,25.348,207,60,99,67,159,226,410,14.448,0.292,0.448,0.312,0.742,1.06,2.045
10,Jerome Samson,RW,ALB/CHA,22.156,262,106,75,44,181,225,1030,10.496,0.449,0.312,0.182,0.764,0.944,4.269
11,Andrew Gordon,RW,HER,23.881,267,102,78,44,180,224,714,14.909,0.465,0.319,0.19,0.785,0.975,3.125
12,Jeff Taffe,C,WBS/RCH/RFD,28.694,236,94,71,54,165,219,699,13.956,0.414,0.288,0.208,0.701,0.909,2.944
13,Brett Sterling,LW,CHI/WBS,25.519,242,115,62,42,177,219,698,16.15,0.471,0.264,0.15,0.736,0.885,2.925
14,Jon Matsumoto,C,PHI/ADK/CHA,23.049,300,99,80,38,179,217,770,13.326,0.329,0.275,0.134,0.596,0.738,2.474
15,Jon DiSalvatore,RW,SA/LOW/HOU,28.588,301,91,74,47,165,212,717,13.364,0.316,0.254,0.155,0.565,0.72,2.36
16,Chris Bourque,LW,HER,22.878,191,71,70,65,141,206,669,11.368,0.395,0.412,0.385,0.812,1.195,3.492
17,Marc-Andre Gragnani,D,RCH/POR,22.641,283,47,77,82,124,206,445,12.115,0.178,0.33,0.298,0.508,0.805,1.487
18,Denis Hamel,LW,BNG/ADK,32.475,269,104,70,32,174,206,1018,9.732,0.375,0.266,0.115,0.642,0.756,3.835
19,Pierre-Alexandre Parenteau,RW,HFD,25.731,184,83,75,46,158,204,647,13.638,0.495,0.405,0.272,0.9,1.178,3.625
20,Graham Mink,RW,WOR/HER/RCH/PEO,30.447,276,100,57,44,157,201,719,14.034,0.347,0.192,0.159,0.544,0.698,2.475
