,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Nicolas Petan,C,POR,18.611,249,110,158,89,268,357,0.39,0.764,0.404,1.154,1.555
1,Brayden  Point,C,M.J/MJ,18.57,252,134,123,67,257,324,0.62,0.598,0.28,1.22,1.501
2,Sam Reinhart,C,KTN,17.984,246,118,114,85,232,317,0.464,0.535,0.391,0.998,1.391
3,Tyson Baillie,C,KEL,18.894,329,138,99,73,237,310,0.522,0.376,0.258,0.903,1.16
4,Trevor Cox,LW,M.H/VAN/MH,19.156,324,98,145,62,243,305,0.335,0.518,0.282,0.853,1.136
5,Tim Bozon,LW,KAM/KTN,19.605,260,140,82,72,222,294,0.564,0.291,0.258,0.862,1.12
6,Oliver Bjorkstrand,RW,POR,18.684,193,144,90,56,234,290,0.835,0.49,0.31,1.328,1.638
7,Jayce Hawryluk,C,BDN,18.83,232,119,103,56,222,278,0.634,0.552,0.256,1.182,1.438
8,Jaedon Descheneau,RW,KTN,19.625,265,111,106,55,217,272,0.232,0.218,0.352,0.448,0.802
9,Brendan Leipsic,LW,POR,18.577,193,116,103,50,219,269,0.612,0.55,0.26,1.162,1.422
10,Morgan Klimchuk,LW,REG/BDN,18.666,256,118,100,48,218,266,0.514,0.475,0.205,0.984,1.19
11,Tim  McGauley,C,BDN,19.211,271,102,91,65,193,258,0.415,0.314,0.251,0.734,0.987
12,Mitch Holmberg,RW,SPO,19.77,204,128,85,40,213,253,0.68,0.458,0.192,1.138,1.33
13,Chase De Leo,C,POR,18.017,279,110,84,57,194,251,0.481,0.352,0.226,0.835,1.058
14,Luke Philp,C,KTN/RD,18.921,264,103,88,60,191,251,0.452,0.431,0.17,0.883,1.047
15,Dryden Hunt,LW,REG/M.H/MJ,18.872,269,117,77,55,194,249,0.568,0.358,0.266,0.927,1.189
16,Cole Sanford,RW,M.H/MH/REG,19.252,260,126,67,56,193,249,0.56,0.258,0.218,0.82,1.038
17,Coda Gordon,LW,S.C,19.24,257,98,88,58,186,244,0.396,0.359,0.242,0.755,0.995
18,Jackson Houck,RW,VAN/CGY,19.611,312,107,76,59,183,242,0.356,0.306,0.195,0.658,0.855
19,Matt Needham,C,KAM,19.477,304,84,93,63,177,240,0.319,0.346,0.234,0.665,0.9
20,Chase Witala,LW,P.G/PG,19.367,301,120,79,40,199,239,0.498,0.302,0.166,0.805,0.962
21,Curtis Valk,C,M.H,19.85,210,117,74,47,191,238,0.578,0.352,0.23,0.93,1.165
22,Adam Helewka,LW,SPO/RD,19.28,244,119,70,49,189,238,0.622,0.358,0.188,0.985,1.172
23,Cole Ully,LW,KAM,18.693,255,95,78,63,173,236,0.416,0.382,0.286,0.801,1.086
24,Alex Forsberg,LW,P.G/VIC/SAS,19.759,263,87,90,59,177,236,0.371,0.425,0.236,0.792,1.027
25,Brandon Magee,RW,VIC,19.769,252,101,93,41,194,235,0.421,0.461,0.175,0.886,1.062
26,Ty Rattie,RW,POR,19.108,131,105,78,48,183,231,0.8,0.595,0.37,1.39,1.76
27,Connor Rankin,LW,T.C/CAL,18.918,269,102,80,42,182,224,0.39,0.346,0.178,0.741,0.919
28,Parker Bowles,C,T.C/TC,19.701,231,88,72,64,160,224,0.406,0.358,0.302,0.764,1.068
29,Brady Brassart,C,CAL,19.502,205,95,71,56,166,222,0.475,0.353,0.29,0.825,1.115
30,Greg Chase,C,CAL/VIC,18.83,260,78,102,41,180,221,0.334,0.415,0.186,0.744,0.935
31,Reid  Gardiner,RW,P.A/PA,18.78,262,106,71,43,177,220,0.488,0.332,0.191,0.816,1.015
32,Leon  Draisaitl,C,P.A/KEL,18.136,160,78,91,47,169,216,0.525,0.555,0.382,1.078,1.467
33,Rourke Chartier,C,KEL,18.576,230,110,54,52,164,216,0.576,0.255,0.236,0.826,1.069
34,Shea Theodore,D,SEA,18.244,253,58,80,74,138,212,0.269,0.371,0.353,0.639,0.994
35,Myles Bell,RW,KEL,19.324,192,95,71,45,166,211,0.512,0.348,0.23,0.857,1.088
