,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Darren Haydar,RW,MIL/CHI/GR,28.026,283,126,134,92,260,352,790,15.99,0.412,0.428,0.301,0.841,1.142,2.589
1,Martin St. Pierre,C,NOR/RFD/PRO,24.222,272,86,147,93,233,326,582,14.952,0.29,0.518,0.359,0.81,1.169,1.931
2,Keith Aucoin,C,LOW/ALB/HER,28.984,245,89,153,83,242,325,676,13.001,0.335,0.658,0.325,0.993,1.318,2.588
3,Alexandre Giroux,LW,HFD/HER/CHI,26.374,277,171,75,56,246,302,1060,16.825,0.698,0.291,0.21,0.989,1.2,4.114
4,Pierre-Alexandre Parenteau,RW,POR/NOR/HFD,24.606,273,115,99,73,214,287,951,12.021,0.411,0.368,0.27,0.779,1.05,3.438
5,Jason Krog,C,CHI/MTB,32.186,198,95,108,75,203,278,556,16.622,0.475,0.528,0.385,1.0,1.385,2.832
6,Corey Locke,C,HAM/HOU,23.48,312,94,94,77,188,265,723,13.272,0.318,0.304,0.302,0.626,0.928,2.408
7,Joe Motzko,RW,SYR/POR/CHI/HER,27.631,273,111,88,53,199,252,766,14.62,0.402,0.296,0.174,0.695,0.874,2.739
8,Mike Iggulden,RW,CLE/WOR/BRI,24.976,300,106,64,66,170,236,746,13.629,0.355,0.226,0.26,0.576,0.838,2.609
9,Trent Whitfield,C,PEO,30.372,269,94,74,65,168,233,803,11.331,0.325,0.246,0.239,0.569,0.808,2.831
10,Chris Bourque,LW,HER,21.753,270,82,83,65,165,230,861,9.169,0.305,0.324,0.294,0.636,0.926,3.341
11,Jesse Schultz,RW,MTB/CHI/HOU,25.09,303,103,91,33,194,227,543,18.739,0.319,0.328,0.104,0.647,0.742,1.69
12,Jon DiSalvatore,RW,PEO/SA/LOW,26.588,290,85,92,49,177,226,837,10.772,0.286,0.292,0.162,0.578,0.74,2.692
13,Jason Jaffray,LW,MTB,26.336,249,91,78,56,169,225,612,15.895,0.403,0.277,0.25,0.682,0.931,2.505
14,Pascal Pelletier,C,PRO/RFD,24.376,277,100,70,55,170,225,794,13.468,0.401,0.255,0.176,0.658,0.828,2.951
15,Mark Mancari,RW,RCH/POR,22.306,288,91,81,51,172,223,811,11.139,0.341,0.304,0.178,0.64,0.822,3.061
16,Carsen Germyn,RW,OMA/QC,25.688,306,84,76,63,160,223,918,7.852,0.231,0.3,0.211,0.532,0.741,2.949
17,Ben Walter,C,PRO/BRI,23.472,268,80,87,56,167,223,627,13.026,0.301,0.32,0.202,0.616,0.824,2.325
18,Graham Mink,RW,HER/WOR,28.447,243,108,55,54,163,217,713,15.22,0.445,0.234,0.196,0.678,0.872,2.906
19,Mike Glumac,RW,PEO/HAM,27.572,262,106,59,50,165,215,825,14.255,0.432,0.188,0.182,0.62,0.801,3.036
20,Cal O'Reilly,C,MIL,21.086,227,47,97,69,144,213,293,13.45,0.174,0.389,0.301,0.565,0.866,1.229
21,Zenon Konopka,C,POR/SYR/NOR,26.826,228,79,70,62,149,211,648,11.753,0.324,0.289,0.286,0.61,0.9,2.811
22,Steve Martins,C,BNG/CHI,35.549,255,65,93,51,158,209,405,16.87,0.245,0.309,0.168,0.554,0.72,1.461
23,Josh Hennessy,C,CLE/BNG,22.727,291,93,57,58,150,208,675,14.567,0.325,0.162,0.188,0.488,0.675,2.254
24,Brett Sterling,LW,CHI,23.644,199,109,58,40,167,207,635,14.902,0.468,0.282,0.19,0.752,0.942,3.093
25,Mark Cullen,C,NOR/PHI/GR/MTB,29.008,225,75,86,45,161,206,573,13.51,0.296,0.325,0.2,0.621,0.824,2.232
26,Carl Corazzini,RW,NOR/GR/PEO/SPR,28.53,303,89,64,51,153,204,807,9.269,0.24,0.19,0.154,0.431,0.584,2.502
27,Eric Healey,LW,PRO/SPR/LE,31.903,220,78,65,61,143,204,434,18.188,0.345,0.29,0.265,0.63,0.895,1.892
28,Jared Ross,C,CHI/PHI,25.118,255,73,70,54,143,197,577,13.17,0.353,0.291,0.26,0.644,0.906,2.638
29,Denis Hamel,LW,BNG,30.351,207,113,51,32,164,196,881,11.995,0.502,0.238,0.155,0.74,0.895,4.1
30,Jeff Tambellini,C,MCH/BRI,23.55,169,96,57,41,153,194,649,14.08,0.549,0.182,0.126,0.729,0.855,3.874
31,Ryan Vesce,C,SPR/BNG/WOR,25.192,227,58,87,44,145,189,647,9.918,0.288,0.42,0.19,0.705,0.9,2.883
32,Geoff Platt,C,SYR/POR,21.434,194,90,44,45,134,179,726,12.308,0.46,0.222,0.23,0.68,0.91,3.725
