,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,970,544,54.685,3704,3051,653,49.279,31501,29719,1782,12.298,0.902,102.438
1,Moncton Wildcats,970,515,53.082,3413,2989,424,50.52,31257,30110,1147,11.633,0.896,101.228
2,Halifax Mooseheads,970,466,53.684,3418,3280,138,53.376,31404,28974,2430,11.071,0.89,100.08
3,Drummondville Voltigeurs,970,463,48.612,3319,3250,69,51.263,30860,28633,2227,10.208,0.889,99.03
4,Cape Breton Screaming Eagles,970,463,47.947,3264,3241,23,50.084,30977,29896,1081,10.975,0.882,99.079
5,Shawinigan Cataractes,970,460,48.744,3292,3196,96,47.465,29576,30228,-652,10.517,0.901,100.601
6,Rouyn-Noranda Huskies,970,439,49.552,3486,3627,-141,52.086,30020,29594,426,11.737,0.87,98.815
7,Victoriaville Tigres,970,434,49.876,3410,3457,-47,47.864,30754,31826,-1072,11.537,0.894,100.9
8,Chicoutimi Sagueneens,970,434,45.259,3174,3261,-87,48.72,29218,30346,-1128,9.224,0.894,98.556
9,Baie-Comeau Drakkar,970,430,52.136,3296,3454,-158,51.175,30009,30417,-408,10.439,0.899,100.289
10,Rimouski Oceanic,970,429,56.513,3474,3638,-164,53.406,30646,31373,-727,11.531,0.896,101.096
11,Gatineau Olympiques,826,415,50.026,2943,2718,225,50.61,24607,23917,690,11.494,0.883,99.803
12,Val-d'Or Foreurs,970,411,52.686,3273,3537,-264,51.905,29734,30429,-695,12.058,0.884,100.374
13,Acadie-Bathurst Titan,970,399,39.248,3149,3475,-326,46.462,30195,31304,-1109,8.636,0.887,97.235
14,Saint John Sea Dogs,686,302,47.246,2332,2402,-70,47.68,21329,22489,-1160,10.066,0.898,99.884
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
17,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
18,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
19,Hull Olympiques,144,74,51.065,496,475,21,49.655,4097,4152,-55,11.785,0.888,100.59
20,Sherbrooke Castors,144,64,48.7,468,498,-30,47.665,4346,4785,-439,10.6,0.898,100.385
21,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
22,Montreal Rocket,144,61,47.21,454,504,-50,49.575,4520,4597,-77,9.845,0.892,99.065
23,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
24,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
25,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
