,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,1184,670,54.685,4534,3774,760,49.279,38867,36548,2319,12.298,0.902,102.438
1,Moncton Wildcats,1184,629,53.082,4208,3758,450,50.521,38540,36711,1829,11.633,0.896,101.228
2,Shawinigan Cataractes,1184,603,48.744,4237,3857,380,47.465,37231,36569,662,10.517,0.901,100.601
3,Halifax Mooseheads,1184,593,53.684,4267,3998,269,53.376,39010,36100,2910,11.071,0.89,100.079
4,Rouyn-Noranda Huskies,1184,559,49.552,4390,4427,-37,52.087,37344,36282,1062,11.737,0.87,98.815
5,Drummondville Voltigeurs,1184,556,48.612,4105,4146,-41,51.263,37811,36014,1797,10.208,0.889,99.03
6,Cape Breton Screaming Eagles,1184,547,47.946,3990,4107,-117,50.084,37506,37783,-277,10.975,0.882,99.078
7,Victoriaville Tigres,1184,545,49.876,4312,4295,17,47.864,38546,39471,-925,11.537,0.894,100.9
8,Rimouski Oceanic,1184,543,56.513,4382,4503,-121,53.406,38417,39171,-754,11.531,0.896,101.096
9,Baie-Comeau Drakkar,1184,525,52.135,4044,4291,-247,51.175,36444,37891,-1447,10.439,0.899,100.289
10,Val-d'Or Foreurs,1184,514,52.686,4198,4458,-260,51.905,37098,37609,-511,12.059,0.884,100.374
11,Chicoutimi Sagueneens,1184,506,45.259,3842,4238,-396,48.72,35788,38106,-2318,9.224,0.894,98.556
12,Acadie-Bathurst Titan,1184,498,39.247,3930,4322,-392,46.462,37435,38464,-1029,8.636,0.887,97.235
13,Gatineau Olympiques,826,415,50.026,2943,2718,225,50.61,24607,23917,690,11.494,0.883,99.803
14,Saint John Sea Dogs,686,302,47.246,2332,2402,-70,47.68,21329,22489,-1160,10.066,0.898,99.884
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
17,Hull Olympiques,358,187,52.019,1399,1313,86,50.11,11030,11371,-341,12.098,0.888,100.846
18,Sherbrooke Castors,358,167,49.688,1248,1299,-51,49.298,11471,11607,-136,10.514,0.897,100.128
19,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
20,Montreal Rocket,288,120,47.41,979,1127,-148,49.466,9284,9476,-192,10.491,0.886,99.105
21,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
22,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
23,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
24,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
25,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
