,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,32.7,474,125,173,133,298,431,1132,9.525,0.21,0.36,0.261,0.57,0.832,2.21
1,Chris Bourque,LW,HER/PRO/HFD,30.597,397,131,146,113,277,390,1237,9.743,0.292,0.301,0.289,0.59,0.878,2.975
2,Chris Mueller,C,MIL/TEX/HFD/SD/TUC/TOR,30.545,456,147,131,91,278,369,1103,12.972,0.279,0.316,0.218,0.594,0.806,2.171
3,Phil Varone,C,RCH/BNG/LV,25.798,466,112,157,99,269,368,954,13.435,0.279,0.351,0.243,0.631,0.873,2.082
4,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
5,T.J. Hensick,C,PEO/HFD/HAM/UTI/CHA/ONT,30.78,451,106,153,109,259,368,964,10.168,0.2,0.327,0.221,0.532,0.753,1.987
6,T.J. Brennan,D,RCH/TOR/RFD/LV,27.468,445,127,124,111,251,362,1306,9.5,0.256,0.259,0.257,0.516,0.774,2.718
7,Ben Street,C,WBS/ABB/LE/SA/GR,29.604,392,132,118,84,250,334,1249,10.56,0.34,0.332,0.281,0.676,0.951,3.263
8,Jason Akeson,RW,ADK/LV/RCH/BNG/SYR,26.302,406,115,122,96,237,333,1085,7.512,0.198,0.25,0.2,0.45,0.648,2.578
9,Chris Terry,LW,CHA/STJ/LAV,27.222,339,132,119,78,251,329,1033,14.14,0.458,0.386,0.19,0.836,1.031,3.169
10,Carter Camper,C,PRO/SPR/BNG/HER/ALB/TUC/CLE,28.21,440,86,129,113,215,328,910,9.612,0.196,0.353,0.248,0.548,0.795,2.021
11,Cole Schneider,LW,BNG/RCH/HFD,26.072,429,127,115,76,242,318,1031,10.95,0.266,0.295,0.176,0.558,0.738,2.403
12,Joe Whitney,LW,ALB/BRI/TUC/SA/HER/HFD,28.623,449,128,97,85,225,310,1127,11.074,0.252,0.2,0.155,0.452,0.604,2.228
13,Matthew Ford,RW,HER/ADK/SPR/OKC/BAK/GR,31.95,452,145,88,74,233,307,1114,13.572,0.312,0.182,0.132,0.494,0.626,2.303
14,Chris Conner,LW,GR/POR/WBS/HER/LV,32.747,388,109,129,66,238,304,766,16.613,0.28,0.276,0.143,0.56,0.702,1.724
15,Andrew Agozzino,LW,LE/SA/CHI,25.732,409,120,102,70,222,292,1061,12.302,0.3,0.227,0.154,0.526,0.679,2.464
16,Pat Cannone,C,BNG/CHI/IA,30.118,495,105,95,78,200,278,884,12.815,0.202,0.178,0.172,0.38,0.552,1.606
17,Mike Sislo,RW,ALB/TOR/SA/TUC,28.67,441,129,80,62,209,271,1024,12.455,0.314,0.173,0.176,0.489,0.663,2.473
18,Bracken Kearns,C,SA/WOR/BRI/BNG,35.252,394,109,81,80,190,270,745,13.775,0.25,0.215,0.198,0.464,0.664,1.794
19,Kris Newbury,C,CT/HER/ADK/ONT/CHA/BAK,33.602,362,102,99,68,201,269,836,13.806,0.234,0.195,0.103,0.435,0.534,1.733
20,Jonathan Marchessault,RW,CT/SPR/SYR,23.781,306,98,99,66,197,263,1018,11.515,0.438,0.306,0.111,0.745,0.858,3.738
21,Cal O'Reilly,C,WBS/POR/UTI/RCH/TOR/IA,29.96,338,48,121,92,169,261,486,12.152,0.167,0.363,0.271,0.529,0.796,1.416
22,Matt Taormina,D,ALB/SYR/SPR/WOR/LAV,29.92,416,62,100,95,162,257,910,5.644,0.126,0.354,0.284,0.484,0.774,2.178
23,Alex Grant,D,WBS/BNG/NOR/SPR/PRO/IA,27.668,448,70,90,94,160,254,1105,7.06,0.184,0.19,0.19,0.374,0.564,2.605
24,Trevor Smith,C,NOR/WBS/TOR/MIL,31.382,311,92,90,64,182,246,653,14.214,0.258,0.244,0.195,0.496,0.691,1.828
25,Justin Dowling,C,ABB/TEX,25.973,365,85,105,54,190,244,736,10.795,0.202,0.296,0.151,0.5,0.65,1.86
26,Eric Tangradi,LW,WBS/HAM/GR,27.563,319,115,79,50,194,244,896,12.994,0.376,0.277,0.159,0.656,0.814,2.908
27,Seth Griffith,RW,PRO/TOR/RCH,23.759,249,81,93,69,174,243,478,19.01,0.32,0.414,0.263,0.734,0.998,1.742
28,Ryan Hamilton,LW,TOR/OKC/BAK,31.435,353,123,69,50,192,242,703,12.232,0.251,0.179,0.175,0.431,0.601,1.998
29,Brett Sutter,C,CHA/IA/ONT,29.304,474,101,83,57,184,241,960,11.488,0.218,0.144,0.127,0.363,0.489,1.93
30,Paul Thompson,RW,WBS/SPR/ALB/CHI,27.807,450,127,85,27,212,239,1188,11.777,0.321,0.198,0.081,0.522,0.6,2.732
31,Kenny Agostino,LW,ADK/STK/CHI/PRO,24.502,261,78,85,73,163,236,665,10.892,0.289,0.318,0.318,0.607,0.925,2.698
32,Andrew Miller,RW,OKC/CHA/BAK,28.054,280,79,102,51,181,232,544,15.034,0.262,0.432,0.166,0.699,0.865,1.752
33,Taylor Beck,RW,MIL/BRI/SA/BAK/HFD,24.157,295,80,97,53,177,230,745,11.446,0.315,0.394,0.23,0.708,0.939,2.762
34,Linden Vey,C,MCH/UTI/STK,23.978,278,73,99,56,172,228,493,12.301,0.231,0.414,0.191,0.636,0.828,1.826
35,Tom Kostopoulos,RW,WBS,37.674,340,89,87,47,176,223,662,12.905,0.22,0.275,0.15,0.495,0.645,1.698
36,Cory Conacher,RW,NOR/SYR/UTI/BRI,26.442,233,87,79,56,166,222,618,13.664,0.355,0.363,0.182,0.718,0.9,2.602
37,Teemu Pulkkinen,LW,GR/IA/CHI,24.516,241,112,75,35,187,222,757,13.012,0.41,0.335,0.132,0.745,0.877,3.007
38,Greg Rallo,LW,SA/TEX,34.586,365,109,65,46,174,220,947,15.38,0.26,0.17,0.109,0.429,0.535,1.806
39,Alexandre Grenier,RW,CHI/UTI/SPR,25.06,349,87,84,48,171,219,808,11.52,0.254,0.243,0.123,0.495,0.612,2.192
40,Jordan Weal,C,MCH/LV,22.981,257,73,83,63,156,219,574,12.91,0.295,0.312,0.32,0.61,0.93,2.292
41,Jeremy Morin,RW,RFD/TOR/SJ/SYR/TUC,24.449,308,105,69,44,174,218,925,12.029,0.288,0.182,0.091,0.475,0.566,2.548
42,Spencer Abbott,RW,TOR/RFD/SD,28.159,273,73,85,59,158,217,555,16.44,0.3,0.364,0.282,0.664,0.95,1.842
43,Kevin Porter,C,RCH/GR/WBS,30.544,325,83,77,56,160,216,591,12.895,0.244,0.215,0.183,0.46,0.64,1.878
44,Gabriel Dumont,C,HAM/STJ/SYR,25.959,363,97,80,39,177,216,907,10.638,0.271,0.381,0.218,0.646,0.869,2.538
45,Zach Boychuk,LW,CHA/BAK,25.01,293,104,74,37,178,215,779,10.808,0.278,0.221,0.095,0.499,0.597,2.53
46,Jordan Szwarz,RW,POR/SPR/PRO,25.357,363,90,81,43,171,214,645,15.846,0.338,0.277,0.165,0.614,0.78,2.186
47,Kael Mouillierat,LW,BRI/STJ/WBS,26.831,291,81,81,51,162,213,677,12.91,0.284,0.253,0.17,0.537,0.705,2.222
48,Tim Kennedy,C,SA/WOR/POR/HER/RCH/BNG,30.16,302,49,95,69,144,213,406,7.997,0.103,0.298,0.214,0.398,0.615,1.202
49,Colin McDonald,RW,WBS/BRI/LV,31.928,322,81,78,53,159,212,729,11.499,0.225,0.199,0.134,0.424,0.558,1.915
50,Brandon Pirri,C,RFD/CHI,24.059,225,85,64,60,149,209,695,13.446,0.44,0.268,0.232,0.706,0.935,3.274
51,John McCarthy,LW,WOR/CHI/SJ,30.118,393,91,69,49,160,209,874,10.457,0.218,0.175,0.109,0.394,0.497,2.088
52,Brad Hunt,D,CHI/OKC/BAK,27.092,287,57,76,76,133,209,689,11.876,0.306,0.348,0.329,0.658,0.987,2.574
53,Brandon DeFazio,LW,WBS/BRI/UTI/PRO/TEX,27.036,433,104,62,42,166,208,1038,10.693,0.282,0.176,0.116,0.458,0.58,2.626
54,Will O'Neill,D,STJ/WBS/LV,28.399,396,40,83,84,123,207,760,5.132,0.092,0.213,0.144,0.307,0.45,1.835
55,Colin Smith,C,LE/TOR/SA/WBS/STK,23.302,338,63,89,51,152,203,642,9.456,0.176,0.243,0.192,0.424,0.61,1.858
56,Craig Cunningham,RW,PRO/SPR/TUC,25.038,319,101,61,41,162,203,848,13.207,0.339,0.245,0.356,0.589,0.94,2.625
57,Mike Sgarbossa,C,LE/NOR/SD/SPR/MB,24.173,312,72,70,57,142,199,571,15.097,0.255,0.186,0.226,0.439,0.662,1.723
58,Michael Chaput,C,SPR/LE/UTI,24.466,301,77,58,63,135,198,543,13.56,0.266,0.268,0.328,0.535,0.862,1.953
59,Marek Hrivik,C,CT/HFD/STK,25.067,350,72,79,47,151,198,644,12.606,0.286,0.328,0.164,0.611,0.774,2.282
