,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1008,578,61.187,3445,2664,781,53.33,31760,27811,3949,11.786,0.914,103.176
1,Calgary Hitmen,1008,550,57.757,3488,2849,639,53.41,31771,28075,3696,11.274,0.906,101.84
2,Brandon Wheat Kings,1008,543,54.778,3674,3186,488,51.557,32312,30550,1762,11.268,0.9,101.236
3,Medicine Hat Tigers,1008,542,55.169,3594,3034,560,54.497,32484,29988,2496,9.771,0.906,100.318
4,Kootenay Ice,1008,535,50.636,3250,2845,405,49.658,31252,29108,2144,9.945,0.904,100.265
5,Tri-City Americans,1008,511,46.856,3247,3041,206,46.119,31043,31484,-441,9.328,0.91,100.285
6,Spokane Chiefs,1008,498,51.455,3254,2929,325,52.683,32460,29411,3049,9.69,0.898,99.472
7,Vancouver Giants,1008,482,45.248,3259,3118,141,51.94,31976,28134,3842,8.795,0.885,97.292
8,Red Deer Rebels,1008,469,50.51,2886,2870,16,48.656,30283,30198,85,9.749,0.91,100.702
9,Saskatoon Blades,1008,453,43.059,3178,3332,-154,46.004,30949,33014,-2065,9.326,0.896,98.895
10,Swift Current Broncos,1008,453,48.84,3026,3151,-125,49.214,30530,31908,-1378,9.07,0.908,99.924
11,Kamloops Blazers,1008,447,45.49,3099,3285,-186,49.804,30021,31382,-1361,9.08,0.894,98.402
12,Moose Jaw Warriors,1008,428,44.806,3122,3398,-276,48.436,31011,32295,-1284,9.332,0.894,98.699
13,Seattle Thunderbirds,1008,423,48.416,2938,3191,-253,49.042,30937,31874,-937,9.422,0.904,99.832
14,Regina Pats,1008,404,50.313,2987,3369,-382,50.143,29817,31699,-1882,10.174,0.9,100.107
15,Everett Silvertips,864,395,50.95,2347,2355,-8,49.856,24134,26191,-2057,10.174,0.904,100.58
16,Prince Albert Raiders,1008,387,46.402,2962,3528,-566,49.829,30941,32771,-1830,9.088,0.898,98.832
17,Lethbridge Hurricanes,1008,382,39.12,3002,3569,-567,41.77,28965,32666,-3701,9.452,0.895,98.93
18,Prince George Cougars,1008,357,42.463,2851,3690,-839,47.643,29771,33412,-3641,9.413,0.885,97.878
19,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
20,Edmonton Oil Kings,576,267,56.083,1850,1721,129,55.49,18836,17203,1633,9.323,0.908,100.202
21,Portland Winter Hawks,576,206,36.033,1511,2060,-549,43.26,16635,18617,-1982,8.122,0.89,97.206
22,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
