,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,936,509,55.384,3300,2675,625,52.268,29487,27470,2017,11.344,0.899,101.213
1,Medicine Hat Tigers,936,500,52.249,3355,2830,525,54.398,31512,27986,3526,9.997,0.893,99.232
2,Calgary Hitmen,936,499,46.946,3233,2709,524,50.379,29844,26168,3676,9.925,0.886,98.456
3,Tri-City Americans,936,487,49.91,3123,2794,329,47.462,29045,29271,-226,10.82,0.902,101.05
4,Brandon Wheat Kings,936,475,52.27,3475,3058,417,48.015,30547,29645,902,11.398,0.904,101.777
5,Spokane Chiefs,936,469,51.216,3161,2763,398,53.034,30739,27074,3665,10.381,0.888,99.112
6,Everett Silvertips,936,444,57.19,2676,2552,124,52.855,27549,28352,-803,9.361,0.922,101.548
7,Vancouver Giants,936,440,44.285,3026,2876,150,47.568,30514,26139,4375,9.291,0.893,98.554
8,Saskatoon Blades,936,416,44.347,2995,3214,-219,48.118,29012,30939,-1927,9.566,0.889,98.476
9,Moose Jaw Warriors,936,416,55.642,3065,3164,-99,51.054,29452,30192,-740,11.516,0.905,101.952
10,Regina Pats,936,415,53.626,3091,3135,-44,53.761,30009,29614,395,9.838,0.902,99.974
11,Swift Current Broncos,936,405,52.842,2855,2981,-126,48.541,28657,30742,-2085,10.67,0.91,101.64
12,Kamloops Blazers,936,398,49.779,2908,3081,-173,50.176,28690,29534,-844,9.052,0.908,99.859
13,Seattle Thunderbirds,936,397,50.956,2744,2958,-214,50.079,28727,30030,-1303,10.248,0.902,100.409
14,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
15,Red Deer Rebels,936,384,48.136,2680,2861,-181,48.335,28385,29524,-1139,9.689,0.902,99.89
16,Kootenay Ice,720,368,50.636,2339,2083,256,49.657,22710,21556,1154,9.944,0.904,100.266
17,Lethbridge Hurricanes,936,357,49.43,2904,3381,-477,48.128,27742,31363,-3621,10.651,0.9,100.626
18,Prince Albert Raiders,936,341,47.104,2801,3318,-517,49.507,29206,31177,-1971,9.716,0.896,99.202
19,Edmonton Oil Kings,792,335,42.146,2438,2562,-124,49.359,25589,23961,1628,9.099,0.878,96.886
20,Prince George Cougars,936,326,46.958,2679,3410,-731,49.113,28154,30897,-2743,9.58,0.897,99.188
21,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Portland Winter Hawks,288,68,35.668,647,1170,-523,43.06,7701,10119,-2418,8.159,0.89,97.145
24,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
