,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Alex DeBrincat,RW,ER,17.743,191,167,89,76,256,332,0.877,0.47,0.397,1.347,1.743
1,Dylan Strome,C,ER,18.526,159,104,131,80,235,315,0.65,0.847,0.51,1.497,2.007
2,Adam Mascherin,LW,KIT,17.777,259,122,111,63,233,296,0.468,0.428,0.242,0.89,1.135
3,Taylor Raddysh,RW,ER/SSM/ER,18.073,241,120,111,61,231,292,0.502,0.46,0.255,0.962,1.218
4,Jordan Kyrou,RW,SAR,17.865,250,99,107,84,206,290,0.405,0.435,0.342,0.84,1.18
5,Aaron Luchuk,C,WSR/WSR/BAR,18.946,271,115,85,50,200,250,0.425,0.312,0.185,0.735,0.92
6,Mitchell Marner,RW,LDN,17.864,120,83,104,55,187,242,0.69,0.865,0.46,1.56,2.02
7,Kevin  Labanc,RW,BAR,19.26,133,70,112,52,182,234,0.53,0.845,0.395,1.375,1.76
8,Nick Suzuki,C,OS,17.1,192,107,78,49,185,234,0.557,0.407,0.257,0.96,1.213
9,Nikita Korostelev,RW,SAR/PBO/SAR/PBO,19.1,227,106,86,42,192,234,0.467,0.37,0.183,0.838,1.02
10,Christian  Dvorak,C,LDN,19.118,125,93,67,70,160,230,0.75,0.54,0.56,1.29,1.85
11,Ryan Moore,LW,WSR/PLY/FLNT/FLNT/HAM/FLNT,18.935,256,89,76,62,165,227,0.338,0.29,0.245,0.628,0.872
12,Kyle Maksimovich,LW,ER,18.018,253,80,87,58,167,225,0.31,0.338,0.225,0.648,0.872
13,Dmitry Sokolov,RW,SBY/BAR/SBY,18.422,196,128,55,37,183,220,0.657,0.283,0.19,0.94,1.127
14,Will Bitten,C,PLY/FLNT/HAM/HAM,17.684,257,88,80,49,168,217,0.34,0.31,0.192,0.655,0.842
15,Andrew Mangiapane,LW,BAR,18.947,127,94,71,45,165,210,0.745,0.565,0.35,1.315,1.665
16,Cliff Pu,C,LDN/OSH/LDN/LDN/LDN/KGN,17.785,232,80,75,55,155,210,0.325,0.298,0.222,0.622,0.842
17,Michael McLeod,C,MISS,18.114,215,76,79,52,155,207,0.362,0.38,0.25,0.742,0.992
18,Logan Brown,C,WSR/WSR/KIT,18.032,182,74,76,55,150,205,0.438,0.43,0.298,0.865,1.165
19,Boris Katchouk,RW/LW,SSM,17.744,199,101,68,33,169,202,0.408,0.31,0.135,0.718,0.855
20,Brett McKenzie,C,NB/OS/NB,19.012,265,88,71,42,159,201,0.33,0.268,0.16,0.602,0.76
21,Morgan Frost,C,SSM,17.341,199,69,84,48,153,201,0.347,0.42,0.237,0.763,1.007
22,Jason Robertson,RW,KGN,17.152,190,101,55,44,156,200,0.517,0.277,0.227,0.797,1.02
23,Jonathan Ang,C,PBO/SAR/PBO,18.122,259,83,68,47,151,198,0.315,0.255,0.178,0.575,0.755
24,Spencer Watson,RW,KGN/MISS,19.391,146,91,63,36,154,190,0.613,0.42,0.247,1.037,1.283
25,Petrus Palmu,RW,OS,18.167,176,85,65,39,150,189,0.48,0.37,0.217,0.85,1.067
26,Tim Gettinger,LW,SSM,17.922,242,91,57,39,148,187,0.368,0.23,0.162,0.598,0.758
27,Kevin Hancock,LW,OS,18.04,196,68,74,42,142,184,0.3,0.332,0.168,0.633,0.798
28,Dante Salituro,RW,OTT/LDN,18.832,163,86,51,46,137,183,0.497,0.293,0.26,0.79,1.053
29,Kole Sherwood,RW,LDN/FLNT/KIT,19.646,180,75,63,41,138,179,0.423,0.353,0.227,0.773,1.003
30,Tye Felhaber,LW,SAG/OTT/SAG/OTT,17.613,243,86,57,33,143,176,0.353,0.228,0.132,0.58,0.715
31,Ethan Szypula,C,OS,19.13,255,58,76,41,134,175,0.225,0.295,0.16,0.523,0.68
32,Blake Speers,RW,SSM,18.701,155,65,68,42,133,175,0.433,0.433,0.27,0.867,1.133
33,Zachary Senyshyn,RW,SSM,18.463,191,113,42,20,155,175,0.593,0.22,0.107,0.817,0.92
34,Michael Dal Colle,LW,OSH/KGN/OSH,18.737,116,77,63,33,140,173,0.665,0.545,0.29,1.21,1.495
35,Owen Tippett,RW,MISS,17.579,159,95,45,30,140,170,0.583,0.277,0.183,0.86,1.047
36,Travis Konecny,RW,OTT/OTT/SAR,18.014,120,59,71,39,130,169,0.49,0.59,0.325,1.08,1.405
37,Darren Raddysh,D,ER,19.547,188,38,58,73,96,169,0.203,0.31,0.39,0.517,0.907
38,Mike Amadio,C,NB,18.841,136,74,66,29,140,169,0.545,0.485,0.215,1.03,1.24
39,Johnny Corneil,LW,NIAG,18.582,251,76,54,39,130,169,0.29,0.21,0.153,0.502,0.658
40,Trent Fox,LW,ER/BELV/HAM/HAM/MISS/MISS,18.667,255,78,53,37,131,168,0.305,0.21,0.145,0.518,0.662
41,Matthew Strome,LW,HAM,17.691,192,87,50,31,137,168,0.45,0.26,0.16,0.71,0.87
42,Domenico Commisso,C,OSH,18.07,198,60,65,42,125,167,0.23,0.245,0.162,0.475,0.638
43,Nicholas Caamano,RW,PLY/FLNT/FLNT/HAM/FLNT,17.523,259,83,54,30,137,167,0.318,0.208,0.115,0.528,0.642
44,Anthony Salinitri,LW,SSM/SAR/SAR/SAR/SAR,18.032,245,80,49,36,129,165,0.312,0.195,0.143,0.51,0.652
45,Josh Ho-Sang,RW,NIAG/WSR/NIAG,19.148,126,36,85,42,121,163,0.285,0.68,0.33,0.965,1.295
46,Sam Miletic,LW,LDN/NIAG/LDN,19.367,163,76,52,33,128,161,0.41,0.3,0.193,0.707,0.903
47,Kenny Huether,RW,OSH,18.61,252,83,40,37,123,160,0.328,0.153,0.142,0.478,0.622
48,Brandon Saigeon,C,BELV/HAM/HAM/HAM,17.755,236,68,54,37,122,159,0.27,0.218,0.155,0.488,0.643
49,Anthony Cirelli,C,OSH/ER/OSH,18.17,181,59,56,44,115,159,0.34,0.317,0.253,0.657,0.91
