,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Wilkes-Barre/Scranton Penguins,826,440,52.96,2468,2092,376,51.479,25238,22667,2571,9.504,0.91,100.411
1,Toronto Marlies,828,418,54.294,2489,2198,291,52.4,24744,24209,535,10.084,0.905,100.49
2,Hershey Bears,826,412,48.623,2591,2251,340,49.03,23961,23686,275,9.838,0.9,99.856
3,Grand Rapids Griffins,828,399,53.096,2538,2272,266,52.264,26425,24562,1863,8.934,0.912,100.117
4,Chicago Wolves,825,394,54.167,2442,2233,209,50.602,24585,24430,155,10.638,0.908,101.425
5,Milwaukee Admirals,827,384,48.567,2277,2162,115,49.292,23765,23955,-190,8.878,0.909,99.778
6,Providence Bruins,827,379,53.713,2319,2187,132,52.804,25996,24659,1337,9.425,0.908,100.24
7,Syracuse Crunch,825,367,55.046,2381,2379,2,51.374,24892,24646,246,10.342,0.911,101.432
8,Rockford IceHogs,828,358,48.016,2293,2381,-88,49.65,26215,24935,1280,8.001,0.914,99.354
9,Texas Stars,746,353,50.397,2283,2134,149,51.718,23400,22482,918,9.575,0.902,99.699
10,Bridgeport Sound Tigers,829,351,49.632,2277,2422,-145,50.556,24542,25060,-518,9.671,0.901,99.716
11,Rochester Americans,827,338,50.891,2310,2502,-192,50.262,23906,26348,-2442,9.428,0.908,100.19
12,San Antonio Rampage,826,328,46.592,2203,2460,-257,49.42,24966,25336,-370,8.656,0.904,99.102
13,Charlotte Checkers,669,316,52.774,1937,1909,28,51.847,20559,20295,264,9.864,0.904,100.226
14,Binghamton Senators,696,304,44.854,2053,2117,-64,47.752,21506,23009,-1503,8.77,0.9,98.773
15,Portland Pirates,620,274,50.183,1829,1824,5,49.832,18575,19349,-774,8.609,0.914,99.937
16,Manchester Monarchs,544,271,56.037,1563,1372,191,52.842,16622,16306,316,9.395,0.916,101.07
17,Lake Erie Monsters,620,259,50.265,1640,1720,-80,51.204,18058,18437,-379,8.377,0.914,99.702
