,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Wilkes-Barre/Scranton Penguins,852,459,54.858,2516,2114,402,51.457,25865,23169,2696,9.788,0.914,101.132
1,Toronto Marlies,852,439,57.522,2543,2212,331,51.84,25431,24723,708,9.958,0.922,102.041
2,Hershey Bears,852,429,49.602,2702,2337,365,48.876,24928,24694,234,10.325,0.9,100.272
3,Chicago Wolves,852,415,53.361,2558,2307,251,50.58,25420,25442,-22,9.62,0.912,100.834
4,Milwaukee Admirals,852,404,49.172,2362,2218,144,49.044,24386,24562,-176,9.096,0.91,100.095
5,Grand Rapids Griffins,852,399,54.746,2583,2359,224,52.201,27295,25316,1979,9.206,0.916,100.851
6,Providence Bruins,852,396,54.634,2418,2237,181,52.174,27060,25248,1812,8.92,0.918,100.76
7,Syracuse Crunch,852,382,52.69,2444,2439,5,52.069,25864,25519,345,9.525,0.908,100.315
8,Rockford IceHogs,852,372,48.313,2398,2457,-59,52.618,26995,25583,1412,8.022,0.905,98.477
9,Bridgeport Sound Tigers,852,357,48.979,2317,2483,-166,51.62,25260,25926,-666,8.731,0.904,99.091
10,San Antonio Rampage,852,342,46.19,2295,2519,-224,49.408,25889,26149,-260,8.294,0.906,98.927
11,Binghamton Senators,776,331,44.851,2271,2360,-89,47.75,23929,25709,-1780,8.77,0.9,98.773
12,Rochester Americans,852,329,48.93,2326,2632,-306,48.375,24307,27201,-2894,9.366,0.908,100.18
13,Texas Stars,692,328,49.565,2117,1976,141,49.896,21676,20986,690,9.78,0.903,100.048
14,Portland Pirates,700,314,50.186,2062,2035,27,49.842,20973,21615,-642,8.608,0.914,99.935
15,Manchester Monarchs,624,305,56.054,1798,1595,203,52.85,19118,18649,469,9.402,0.916,101.071
16,Hamilton Bulldogs,624,282,47.282,1666,1657,9,49.077,18554,18647,-93,7.921,0.915,99.388
17,Charlotte Checkers,612,281,52.158,1756,1751,5,51.523,18851,18729,122,9.657,0.907,100.301
18,Lake Erie Monsters,700,280,50.246,1844,1989,-145,51.186,20204,21229,-1025,8.379,0.913,99.702
19,Hartford Wolf Pack,620,274,44.882,1731,1798,-67,48.243,18182,18475,-293,8.706,0.901,98.786
20,Worcester Sharks,624,264,49.418,1693,1796,-103,53.236,20412,17926,2486,7.964,0.907,98.673
21,Norfolk Admirals,624,262,47.401,1715,1745,-30,50.331,19454,18776,678,7.846,0.914,99.233
