,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Plymouth Whalers,1086,643,57.495,4074,3137,937,53.008,37683,35032,2651,10.805,0.911,101.826
1,London Knights,1086,632,58.413,4172,3362,810,52.668,37906,37158,748,10.708,0.916,102.262
2,Barrie Colts,1086,597,53.876,3930,3374,556,49.141,39098,37341,1757,10.169,0.914,101.55
3,Kitchener Rangers,1086,595,54.156,3864,3402,462,51.579,40248,37520,2728,8.958,0.92,100.957
4,Guelph Storm,1086,575,52.333,3807,3414,393,51.238,37625,35686,1939,9.939,0.906,100.474
5,Ottawa 67's,1078,574,47.152,4066,3466,600,46.089,38758,36570,2188,10.454,0.899,100.399
6,Belleville Bulls,1080,560,51.574,3806,3521,285,49.836,37670,37340,330,9.024,0.916,100.554
7,Windsor Spitfires,1086,529,47.168,3930,3903,27,49.24,38421,37204,1217,9.389,0.898,99.107
8,Sault Ste. Marie Greyhounds,1086,497,48.665,3597,3788,-191,49.541,36290,36799,-509,10.379,0.892,99.476
9,Sarnia Sting,1086,488,48.262,3669,3823,-154,47.502,36714,37619,-905,10.896,0.894,100.332
10,Peterborough Petes,1084,482,43.451,3526,3877,-351,48.274,36914,39350,-2436,8.552,0.899,98.386
11,Brampton Battalion,1020,470,50.982,3227,3286,-59,55.962,34798,32815,1983,8.136,0.902,98.267
12,Erie Otters,1086,451,40.952,3604,4176,-572,45.16,36787,38490,-1703,9.434,0.888,98.204
13,Oshawa Generals,1082,446,52.166,3666,4020,-354,53.403,37801,37522,279,9.314,0.902,99.466
14,Kingston Frontenacs,1086,441,43.476,3718,4257,-539,47.882,38083,41236,-3153,9.063,0.894,98.367
15,Sudbury Wolves,1084,429,47.582,3449,3885,-436,47.466,35838,39028,-3190,9.835,0.901,99.953
16,Owen Sound Attack,884,403,55.003,2977,3003,-26,51.732,32100,29640,2460,9.448,0.915,100.947
17,Saginaw Spirit,748,311,50.016,2437,2612,-175,48.896,24477,26266,-1789,10.479,0.9,100.432
18,Toronto St. Michael's Majors,674,297,44.589,2076,2425,-349,46.042,22807,24800,-1993,9.946,0.895,99.423
19,Mississauga IceDogs,612,201,50.741,1823,2625,-802,52.606,20733,23826,-3093,10.122,0.892,99.287
20,Niagara IceDogs,408,198,52.734,1449,1313,136,52.58,14296,13167,1129,9.966,0.902,100.102
21,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
22,North Bay Centennials,336,124,45.47,1051,1253,-202,48.98,11776,12528,-752,8.4,0.904,98.78
23,Owen Sound Platers,202,96,46.89,819,897,-78,47.315,7834,8606,-772,9.97,0.898,99.803
24,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
25,Mississauga Steelheads,68,22,45.1,175,213,-38,49.01,2079,2163,-84,8.15,0.906,98.72
