,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Hershey Bears,556,302,54.496,1929,1533,396,51.728,17769,16164,1605,10.559,0.907,101.192
1,Wilkes-Barre/Scranton Penguins,556,298,53.947,1714,1399,315,54.123,17298,15097,2201,9.444,0.903,99.711
2,Chicago Wolves,556,275,52.278,1844,1610,234,49.167,16971,16573,398,9.598,0.914,100.948
3,Milwaukee Admirals,556,271,53.013,1591,1432,159,50.07,15876,15925,-49,9.389,0.918,101.13
4,Norfolk Admirals,556,260,55.656,1727,1636,91,54.11,17973,16685,1288,9.771,0.909,100.667
5,Portland Pirates,556,259,49.83,1723,1599,124,48.685,16916,16778,138,10.026,0.904,100.386
6,Hamilton Bulldogs,556,259,50.317,1587,1459,128,50.117,16604,16431,173,8.581,0.916,100.121
7,Manchester Monarchs,556,259,51.492,1567,1442,125,49.114,16681,17370,-689,8.987,0.92,100.932
8,Providence Bruins,556,245,47.212,1583,1538,45,49.243,17395,16280,1115,8.05,0.912,99.294
9,Peoria Rivermen,556,244,50.382,1570,1558,12,49.144,16887,15989,898,8.824,0.916,100.406
10,Toronto Marlies,556,243,52.336,1580,1579,1,50.123,16906,16254,652,9.083,0.916,100.701
11,Syracuse Crunch,556,242,48.744,1634,1649,-15,48.438,17095,17902,-807,9.074,0.91,100.098
12,Bridgeport Sound Tigers,556,234,49.462,1555,1641,-86,48.389,16319,18014,-1695,9.282,0.911,100.404
13,Manitoba Moose,480,233,50.692,1339,1217,122,48.734,13470,14011,-541,8.938,0.917,100.671
14,Grand Rapids Griffins,556,232,49.037,1693,1693,0,51.825,17715,16605,1110,8.976,0.899,98.828
15,Houston Aeros,556,230,50.514,1517,1523,-6,49.23,15653,16295,-642,9.15,0.913,100.483
16,San Antonio Rampage,556,219,48.286,1444,1637,-193,49.42,16269,17308,-1039,8.556,0.912,99.794
17,Rochester Americans,556,214,48.0,1571,1779,-208,46.826,15977,17654,-1677,9.569,0.909,100.386
18,Binghamton Senators,556,213,48.181,1620,1800,-180,47.158,17576,18759,-1183,9.016,0.913,100.324
19,Worcester Sharks,476,212,48.656,1351,1391,-40,53.012,15615,13748,1867,7.878,0.906,98.508
20,Hartford Wolf Pack,400,207,51.36,1244,1083,161,51.146,12913,11401,1512,9.554,0.906,100.092
21,Springfield Falcons,556,174,46.396,1423,1848,-425,47.791,15087,17864,-2777,9.584,0.9,99.598
22,Rockford IceHogs,396,170,48.116,1094,1123,-29,51.246,12075,11929,146,8.212,0.908,98.929
23,Albany River Rats,400,158,49.268,1105,1204,-99,49.009,12136,12774,-638,8.982,0.911,100.048
24,Lake Erie Monsters,396,153,48.47,1032,1135,-103,48.0,10963,12111,-1148,8.907,0.912,100.192
25,Philadelphia Phantoms,320,136,49.635,871,926,-55,47.715,9443,10020,-577,9.317,0.914,100.665
26,Lowell Devils,320,124,48.53,835,941,-106,48.618,9482,10200,-718,8.838,0.913,100.068
27,Texas Stars,236,104,49.743,661,647,14,49.795,7040,7275,-235,9.012,0.909,99.818
28,Iowa Stars,240,101,47.732,659,703,-44,50.103,7130,7050,80,8.872,0.902,99.045
29,Abbotsford Heat,236,95,48.45,579,626,-47,51.765,7281,6706,575,7.89,0.91,98.845
30,Adirondack Phantoms,236,89,46.282,589,704,-115,48.94,6857,7162,-305,8.322,0.908,99.075
31,Oklahoma City Barons,156,75,53.245,448,396,52,50.68,4663,4539,124,9.26,0.915,100.78
32,Omaha Ak-Sar-Ben Knights,160,72,50.655,408,398,10,50.68,4520,4402,118,8.755,0.912,99.98
33,Charlotte Checkers,156,71,50.905,463,444,19,50.515,5040,4944,96,8.955,0.914,100.28
34,Connecticut Whale,156,64,50.065,419,418,1,50.455,4691,4608,83,8.66,0.912,99.775
35,Quad City Flames,160,58,48.94,399,416,-17,54.07,4992,4239,753,7.64,0.906,98.315
36,Albany Devils,156,55,44.56,399,499,-100,49.74,4684,4737,-53,8.205,0.898,98.025
37,St. John's IceCaps,76,39,52.56,236,213,23,53.7,2463,2124,339,9.32,0.904,99.72
38,Iowa Chops,80,32,45.41,208,250,-42,47.59,2072,2282,-210,9.82,0.893,99.1
39,Lowell Lock Monsters,80,25,46.68,218,249,-31,48.81,2519,2642,-123,8.44,0.908,99.25
40,Cleveland Barons,80,25,41.03,208,299,-91,48.26,2291,2456,-165,8.72,0.881,96.87
