,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Andy Miele,C,POR/GR/LV,27.544,281,84,92,85,176,261,570,12.815,0.255,0.321,0.325,0.574,0.9,1.956
1,Travis Morin,C,TEX,31.81,264,90,96,74,186,260,680,13.267,0.309,0.364,0.214,0.67,0.886,2.328
2,T.J. Brennan,D,TOR/RFD/LV,26.578,294,83,91,78,174,252,858,10.495,0.291,0.289,0.268,0.582,0.85,2.819
3,Cole Schneider,LW,BNG/RCH,25.182,282,94,85,52,179,231,711,13.06,0.331,0.324,0.185,0.65,0.84,2.559
4,Chris Mueller,C,TEX/HFD/SD/TUC,29.654,255,78,85,58,163,221,609,13.974,0.3,0.389,0.231,0.686,0.916,2.186
5,Jason Akeson,RW,ADK/LV/RCH/BNG,25.411,257,80,79,61,159,220,729,11.4,0.312,0.321,0.221,0.635,0.852,2.738
6,Phil Varone,C,RCH/BNG,24.907,254,67,92,52,159,211,579,11.908,0.254,0.37,0.188,0.626,0.812,2.152
7,Chris Bourque,LW,HFD/HER,29.878,221,77,78,51,155,206,626,11.355,0.325,0.358,0.225,0.675,0.898,2.852
8,Seth Griffith,RW,PRO/TOR,22.822,203,66,75,61,141,202,413,14.94,0.31,0.438,0.356,0.748,1.106,2.074
9,Tom Kostopoulos,RW,WBS,36.767,292,81,76,40,157,197,599,13.694,0.289,0.266,0.142,0.555,0.696,2.124
10,Andrew Agozzino,LW,LE/SA/CHI,24.825,261,77,70,49,147,196,702,11.428,0.277,0.284,0.188,0.561,0.746,2.49
11,Matthew Ford,RW,OKC/BAK/GR,31.06,257,85,51,50,136,186,667,12.486,0.318,0.208,0.198,0.525,0.721,2.545
12,Jordan Weal,C,MCH/LV,23.168,192,58,73,55,131,186,467,13.538,0.318,0.35,0.342,0.67,1.013,2.372
13,T.J. Hensick,C,HFD/HAM/UTI/CHA/ONT,29.89,249,55,77,54,132,186,553,10.072,0.219,0.318,0.21,0.536,0.746,2.181
14,Cal O'Reilly,C,UTI/RCH/TOR,29.086,237,32,90,63,122,185,356,8.731,0.14,0.386,0.241,0.524,0.769,1.59
15,Kenny Agostino,LW,ADK/STK/CHI,23.627,197,62,69,52,131,183,477,13.275,0.328,0.385,0.305,0.715,1.02,2.455
16,Joe Whitney,LW,ALB/BRI/TUC/SA,27.732,249,73,53,56,126,182,620,11.156,0.274,0.19,0.214,0.464,0.68,2.404
17,Yanni Gourde,LW,WOR/SYR,23.877,240,71,59,51,130,181,531,13.73,0.315,0.24,0.226,0.56,0.786,2.282
18,Andrew Miller,RW,OKC/CHA/BAK,27.116,225,64,71,45,135,180,454,13.398,0.255,0.304,0.221,0.558,0.78,1.864
19,Brendan Ranford,LW,TEX/TUC/SA,23.494,281,59,76,42,135,177,529,10.412,0.191,0.236,0.174,0.428,0.601,1.811
20,Alexandre Grenier,RW,UTI,24.154,273,67,64,44,131,175,648,10.652,0.245,0.221,0.191,0.461,0.651,2.299
21,Ben Street,C,ABB/LE/SA/GR,28.713,179,69,63,43,132,175,616,11.366,0.402,0.379,0.248,0.788,1.035,3.682
22,Chris Conner,LW,WBS/HER/LV,31.856,206,63,74,37,137,174,422,16.305,0.308,0.34,0.172,0.654,0.825,1.936
23,Carter Camper,C,SPR/PRO/BNG/HER/ALB,27.32,246,42,62,68,104,172,448,8.005,0.15,0.265,0.285,0.415,0.695,1.926
24,Brad Hunt,D,OKC/BAK/CHI,27.185,208,52,61,58,113,171,581,12.001,0.312,0.354,0.338,0.67,1.008,2.641
25,Mike Sislo,RW,ALB/TOR/SA,27.78,253,84,54,33,138,171,616,12.209,0.3,0.22,0.13,0.525,0.651,2.404
26,Justin Dowling,C,TEX,25.082,240,55,74,42,129,171,501,10.004,0.199,0.29,0.189,0.495,0.681,1.995
27,Pat Cannone,C,CHI/IA,29.227,269,59,58,54,117,171,466,11.036,0.189,0.236,0.178,0.425,0.601,1.698
28,Mark McNeill,C,RFD/TEX,22.686,282,75,49,44,124,168,659,9.79,0.229,0.19,0.162,0.419,0.581,2.312
29,Alexander Khokhlachev,C,PRO,21.266,186,59,69,40,128,168,473,12.785,0.332,0.397,0.23,0.728,0.96,2.648
30,Colin Smith,C,LE/TOR/SA,22.364,279,54,77,37,131,168,540,10.091,0.202,0.286,0.144,0.488,0.631,1.987
31,Brandon DeFazio,LW,UTI/PRO/TEX,27.13,298,82,51,34,133,167,788,10.648,0.285,0.179,0.118,0.465,0.59,2.678
32,Matt Taormina,D,SPR/SYR/WOR,29.03,265,48,58,59,106,165,589,8.2,0.195,0.28,0.235,0.481,0.716,2.415
