,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,1360,806,56.289,5309,4161,1148,49.755,46870,45661,1209,11.648,0.91,102.588
1,Kitchener Rangers,1360,724,52.015,4789,4315,474,50.208,48903,45667,3236,10.845,0.901,100.968
2,Barrie Colts,1360,724,52.316,5009,4322,687,50.207,47701,46105,1596,11.242,0.896,100.77
3,Sault Ste. Marie Greyhounds,1360,693,59.741,4806,4501,305,53.54,45785,44562,1223,12.165,0.905,102.662
4,Guelph Storm,1360,674,44.481,4696,4498,198,46.834,46140,45696,444,9.645,0.895,99.096
5,Windsor Spitfires,1360,672,51.151,4830,4704,126,49.122,46916,45181,1735,10.732,0.902,100.954
6,Ottawa 67's,1352,669,46.915,4908,4563,345,48.976,46289,45875,414,10.414,0.887,99.067
7,Plymouth Whalers,1156,644,46.958,4168,3398,770,46.409,39259,38157,1102,9.459,0.91,100.439
8,Erie Otters,1360,624,52.718,4774,4935,-161,52.755,45829,45514,315,11.313,0.886,99.969
9,Peterborough Petes,1358,599,46.54,4438,4882,-444,46.817,45490,48818,-3328,10.217,0.897,99.888
10,Sarnia Sting,1360,598,53.816,4655,4870,-215,48.683,44976,46811,-1835,12.058,0.904,102.376
11,Oshawa Generals,1356,596,51.186,4634,4794,-160,49.727,46753,45568,1185,10.381,0.901,100.447
12,Owen Sound Attack,1224,575,55.384,4204,4075,129,56.796,44009,40063,3946,10.364,0.89,99.294
13,Kingston Frontenacs,1360,571,52.463,4541,5010,-469,51.044,47095,49248,-2153,9.694,0.91,100.633
14,Belleville Bulls,1150,558,45.878,3891,3805,86,47.652,39257,40094,-837,8.751,0.906,99.316
15,Sudbury Wolves,1358,499,40.474,4138,5042,-904,45.009,43865,48792,-4927,9.364,0.889,98.18
16,Brampton Battalion,1020,470,50.982,3227,3286,-59,55.962,34798,32815,1983,8.136,0.902,98.267
17,Saginaw Spirit,1088,440,44.89,3499,3892,-393,49.2,35512,37724,-2212,8.977,0.892,98.116
18,Niagara IceDogs,748,340,49.003,2594,2523,71,48.843,25592,24710,882,9.875,0.902,100.1
19,Toronto St. Michael's Majors,608,278,44.596,1922,2160,-238,46.052,20715,21991,-1276,9.948,0.895,99.42
20,Mississauga IceDogs,612,201,50.741,1823,2625,-802,52.606,20733,23826,-3093,10.122,0.892,99.287
21,Mississauga Steelheads,408,157,49.428,1212,1425,-213,50.802,12746,13641,-895,10.087,0.895,99.518
22,North Bay Battalion,340,148,47.396,1086,1093,-7,50.913,11074,10024,1050,9.343,0.894,98.703
23,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
24,North Bay Centennials,270,106,45.731,838,962,-124,49.171,9427,9757,-330,8.38,0.905,98.81
25,Hamilton Bulldogs,204,95,51.17,681,685,-4,52.252,6546,6241,305,10.165,0.894,99.52
26,Owen Sound Platers,136,67,48.185,549,585,-36,47.895,5164,5616,-452,10.355,0.898,100.09
27,Flint Firebirds,204,65,41.052,600,828,-228,49.01,6542,6782,-240,8.725,0.879,96.512
28,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
