,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA,28.772,453,127,179,120,306,426,1063,9.068,0.204,0.322,0.212,0.526,0.738,2.25
1,Keith Aucoin,C,HER/TOR/CHI,33.89,334,110,201,113,311,424,747,13.466,0.243,0.454,0.301,0.691,0.995,1.87
2,Chris Bourque,LW,HER/PRO/HFD,28.346,375,139,154,127,293,420,1239,13.124,0.389,0.376,0.302,0.762,1.058,3.001
3,Travis Morin,C,HER/TEX,30.692,472,136,153,124,289,413,1111,11.637,0.292,0.361,0.29,0.649,0.944,2.442
4,Mark Mancari,RW,POR/CHI/RCH/SA,28.196,477,163,144,96,307,403,1503,8.044,0.223,0.252,0.209,0.475,0.678,2.679
5,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT,32.578,482,129,166,95,295,390,1184,13.24,0.253,0.263,0.164,0.517,0.682,1.963
6,Jeff Taffe,C,WBS/RCH/RFD/HOU/HER,31.601,427,140,133,96,273,369,1164,11.268,0.286,0.279,0.203,0.562,0.77,2.515
7,Chris Mueller,C,LE/MIL/TEX/HFD/SD,28.537,508,151,114,78,265,343,1180,12.014,0.31,0.305,0.2,0.609,0.807,2.532
8,Corey Locke,C,HOU/HFD/BNG/CHI/ABB,27.918,326,97,131,111,228,339,727,10.856,0.223,0.379,0.314,0.605,0.926,2.026
9,Darren Haydar,RW,GR/LE/CHI,31.962,363,122,120,90,242,332,891,12.514,0.305,0.317,0.227,0.628,0.846,2.442
10,Alexandre Giroux,LW,HER/OKC/SPR,29.374,273,170,96,66,266,332,1045,14.675,0.529,0.312,0.215,0.841,1.055,3.551
11,T.J. Brennan,D,POR/RCH/TOR/RFD,25.468,443,113,113,93,226,319,1176,11.25,0.3,0.31,0.269,0.612,0.884,2.758
12,Zach Boychuk,LW,ALB/CHA/BAK,24.956,407,141,115,61,256,317,1074,10.71,0.275,0.226,0.096,0.502,0.601,2.523
13,Greg Rallo,LW,MTB/TEX/SA,33.062,538,153,93,70,246,316,1389,13.492,0.347,0.2,0.149,0.545,0.69,2.601
14,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.772,444,151,97,67,248,315,1104,12.233,0.278,0.21,0.135,0.483,0.618,2.283
15,Jon DiSalvatore,RW,LOW/HOU/HER/SYR/SPR,32.978,447,127,104,81,231,312,955,8.983,0.16,0.239,0.123,0.397,0.518,1.534
16,Andy Miele,C,POR/GR,26.48,355,106,118,87,224,311,710,14.449,0.292,0.325,0.271,0.614,0.888,2.008
17,Martin St. Pierre,C,PRO/BNG/SPR/RFD/HAM,29.035,358,86,123,100,209,309,742,10.685,0.209,0.303,0.251,0.512,0.771,1.908
18,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR,28.616,392,132,96,78,228,306,964,15.296,0.314,0.314,0.154,0.629,0.78,2.11
19,Matthew Ford,RW,HFD/LE/HER/ADK/SPR/OKC/BAK,29.942,480,149,83,74,232,306,1161,13.226,0.354,0.202,0.187,0.555,0.741,2.644
20,Jerome Samson,RW,ALB/CHA/STJ/SYR,26.047,385,140,104,61,244,305,1438,6.062,0.194,0.212,0.118,0.406,0.522,2.712
21,Chris Conner,LW,PEO/WBS/GR/POR/HER/LV,30.738,353,108,126,70,234,304,840,13.318,0.294,0.384,0.188,0.682,0.867,2.202
22,Chris Terry,LW,ALB/CHA,24.472,379,121,103,77,224,301,971,11.676,0.278,0.255,0.115,0.533,0.649,2.36
23,Dustin Jeffrey,C,WBS/TEX/UTI/BRI/SPR,26.44,336,101,110,81,211,292,863,12.394,0.29,0.337,0.253,0.63,0.883,2.367
24,Bracken Kearns,C,NOR/RFD/SA/WOR/BRI,32.86,458,119,97,76,216,292,851,14.096,0.268,0.217,0.188,0.481,0.675,1.86
25,Ben Walter,C,BRI/LOW/LE/ABB,27.41,363,99,113,74,212,286,730,13.35,0.247,0.32,0.196,0.57,0.766,1.864
26,Nick Drazenovic,C,PEO/SPR/WBS/SA,27.677,435,107,104,72,211,283,975,8.218,0.172,0.192,0.153,0.363,0.521,2.051
27,Patrick Maroon,LW,PHI/ADK/SYR/NOR,23.458,352,118,92,68,210,278,902,13.938,0.389,0.275,0.168,0.659,0.828,2.765
28,Jason Akeson,RW,ADK/LV/RCH/BNG,24.348,338,94,100,83,194,277,908,9.317,0.264,0.291,0.25,0.557,0.8,2.78
29,Jon Matsumoto,C,PHI/ADK/CHA/SA/CHI/WOR,25.956,393,123,99,55,222,277,956,12.098,0.243,0.17,0.097,0.414,0.512,1.987
