,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1080,612,55.384,3700,2939,761,52.268,34018,30698,3320,11.344,0.899,101.213
1,Medicine Hat Tigers,1080,593,52.249,3866,3189,677,54.398,36163,31710,4453,9.997,0.893,99.232
2,Calgary Hitmen,1080,571,46.946,3653,3079,574,50.379,33967,30120,3847,9.926,0.886,98.456
3,Tri-City Americans,1080,557,49.911,3500,3187,313,47.463,33219,33606,-387,10.82,0.902,101.05
4,Brandon Wheat Kings,1080,557,52.271,3960,3481,479,48.016,34821,33809,1012,11.398,0.904,101.777
5,Spokane Chiefs,1080,529,51.216,3553,3208,345,53.034,34935,31538,3397,10.381,0.888,99.113
6,Everett Silvertips,1080,520,57.19,3000,2854,146,52.854,31064,32300,-1236,9.36,0.922,101.548
7,Vancouver Giants,1080,514,44.284,3453,3277,176,47.567,34579,30213,4366,9.291,0.893,98.554
8,Moose Jaw Warriors,1080,479,55.641,3456,3618,-162,51.053,33625,34874,-1249,11.516,0.905,101.951
9,Swift Current Broncos,1080,470,52.842,3224,3408,-184,48.542,32664,35159,-2495,10.67,0.91,101.639
10,Saskatoon Blades,1080,468,44.346,3369,3708,-339,48.118,33040,35840,-2800,9.566,0.889,98.476
11,Kamloops Blazers,1080,468,49.779,3261,3474,-213,50.176,32566,33885,-1319,9.052,0.908,99.859
12,Seattle Thunderbirds,1080,467,50.957,3140,3300,-160,50.08,33163,33633,-470,10.248,0.902,100.409
13,Red Deer Rebels,1080,463,48.137,3053,3230,-177,48.336,32544,33369,-825,9.69,0.902,99.89
14,Kootenay Ice,864,455,50.634,2740,2420,320,49.658,26672,25358,1314,9.944,0.904,100.264
15,Regina Pats,1080,453,53.624,3400,3652,-252,53.76,33728,34426,-698,9.838,0.902,99.974
16,Lethbridge Hurricanes,1080,433,49.431,3322,3746,-424,48.129,31734,35385,-3651,10.651,0.9,100.626
17,Prince Albert Raiders,1080,416,47.106,3201,3695,-494,49.508,33540,34976,-1436,9.716,0.896,99.202
18,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
19,Prince George Cougars,1080,386,46.958,3051,3869,-818,49.113,32121,35187,-3066,9.58,0.897,99.187
20,Edmonton Oil Kings,792,335,42.146,2438,2562,-124,49.359,25589,23961,1628,9.099,0.878,96.886
21,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
22,Portland Winter Hawks,432,143,36.045,1050,1574,-524,43.25,12053,14240,-2187,8.111,0.891,97.215
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
24,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
