,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1080,618,61.187,3704,2904,800,53.33,34138,29858,4280,11.786,0.914,103.176
1,Calgary Hitmen,1080,588,57.758,3772,3099,673,53.41,34059,30108,3951,11.274,0.906,101.84
2,Kootenay Ice,1080,581,50.636,3536,3058,478,49.658,33517,31248,2269,9.945,0.904,100.265
3,Brandon Wheat Kings,1080,578,54.778,3918,3428,490,51.557,34671,32787,1884,11.268,0.9,101.236
4,Medicine Hat Tigers,1080,568,55.169,3865,3350,515,54.497,34565,32624,1941,9.771,0.906,100.318
5,Spokane Chiefs,1080,538,51.455,3496,3148,348,52.683,34630,31355,3275,9.69,0.898,99.472
6,Tri-City Americans,1080,536,46.856,3464,3325,139,46.119,33011,34038,-1027,9.328,0.91,100.285
7,Red Deer Rebels,1080,526,50.51,3190,3038,152,48.656,32675,31952,723,9.749,0.91,100.702
8,Swift Current Broncos,1080,500,48.84,3301,3366,-65,49.214,33021,33835,-814,9.07,0.908,99.924
9,Kamloops Blazers,1080,488,45.49,3388,3559,-171,49.804,32422,34035,-1613,9.08,0.894,98.402
10,Vancouver Giants,1008,482,45.248,3259,3118,141,51.94,31976,28134,3842,8.795,0.885,97.292
11,Saskatoon Blades,1080,476,43.059,3371,3597,-226,46.004,33071,35260,-2189,9.326,0.896,98.895
12,Moose Jaw Warriors,1080,463,44.806,3409,3689,-280,48.436,33435,34746,-1311,9.332,0.894,98.698
13,Seattle Thunderbirds,1080,455,48.416,3200,3490,-290,49.042,33140,34390,-1250,9.422,0.904,99.832
14,Regina Pats,1080,446,50.313,3272,3611,-339,50.143,31966,33966,-2000,10.174,0.9,100.107
15,Lethbridge Hurricanes,1080,413,39.12,3202,3798,-596,41.77,30992,34496,-3504,9.451,0.895,98.93
16,Prince Albert Raiders,1080,405,46.401,3166,3876,-710,49.829,32925,35557,-2632,9.088,0.898,98.832
17,Everett Silvertips,864,395,50.95,2347,2355,-8,49.856,24134,26191,-2057,10.174,0.904,100.58
18,Prince George Cougars,1080,388,42.463,3093,3956,-863,47.643,32199,35712,-3513,9.413,0.885,97.878
19,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
20,Edmonton Oil Kings,576,267,56.083,1850,1721,129,55.49,18836,17203,1633,9.323,0.908,100.202
21,Portland Winter Hawks,648,247,36.03,1765,2297,-532,43.256,18818,20609,-1791,8.126,0.89,97.208
22,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
