,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Brent Aubin,RW,ROU/QUE,19.307,345,192,122,91,314,405,1244,16.026,0.686,0.434,0.298,1.12,1.416,4.222
1,Olivier Proulx,C,CAP/DRU/BAC,19.791,276,148,142,103,290,393,946,16.922,0.548,0.522,0.389,1.072,1.46,3.266
2,Benoit Mondou,C,BAC/SHA,19.433,308,132,124,128,256,384,867,17.598,0.558,0.508,0.332,1.066,1.398,3.114
3,David Desharnais,C,CHI,19.129,262,126,147,101,273,374,576,21.246,0.54,0.622,0.46,1.162,1.622,2.591
4,Mathieu Roy,D/LW,VDO/BAT,19.048,451,163,126,77,289,366,1390,13.45,0.612,0.432,0.216,1.044,1.261,4.396
5,Yanick Lehoux,C,BAC,18.689,203,154,99,99,253,352,897,16.71,0.78,0.525,0.47,1.302,1.77,4.627
6,Maxime Boisclair,LW,SHE/CHI,19.646,334,173,84,86,257,343,990,18.898,0.762,0.344,0.352,1.105,1.46,3.879
7,Yannick Riendeau,C/RW,DRU/ROU/BAT,17.955,412,136,123,75,259,334,985,16.287,0.4,0.291,0.221,0.694,0.914,2.452
8,Carl Mallette,C,VIC,19.078,201,116,36,178,152,330,706,15.968,0.568,0.162,0.925,0.73,1.652,3.602
9,Simon Gamache,C,VDO,19.198,144,138,156,33,294,327,846,16.345,0.96,1.085,0.23,2.04,2.275,5.875
10,Philippe Dupuis,C,HUL/GAT/ROU/MON,19.458,313,113,142,69,255,324,981,11.757,0.486,0.576,0.421,1.067,1.488,4.088
11,Nicolas Corbeil,C,SHE/CAP,19.526,289,123,49,150,172,322,923,11.396,0.402,0.233,0.55,0.637,1.186,3.518
12,Alexandre Picard,D/LW,HAL/SHE/LEW/CAP,18.584,461,124,91,104,215,319,1141,11.642,0.374,0.287,0.21,0.66,0.87,2.998
13,Steve Bernier,RW,MON,18.586,271,151,61,101,212,313,888,15.683,0.538,0.292,0.289,0.83,1.119,3.509
14,Dany Roussin,LW,SHE/RIM,18.808,272,143,96,72,239,311,756,19.14,0.666,0.37,0.388,1.036,1.422,3.334
15,Sebastien Thinel,LW,VIC/DRU/QUE,19.73,211,122,71,112,193,305,749,16.355,0.588,0.325,0.502,0.913,1.415,3.608
16,Olivier Fillion,C,BAT,19.077,276,96,64,145,160,305,705,14.274,0.415,0.246,0.619,0.655,1.275,2.846
17,Sidney Crosby,C,RIM,16.608,121,120,130,53,250,303,628,19.13,0.99,1.07,0.435,2.06,2.5,5.18
18,Maxime Talbot,C,HUL/ROU/GAT,18.718,249,110,115,74,225,299,630,16.591,0.488,0.655,0.384,1.139,1.525,3.001
19,Thomas Beauregard,RW,BAT,19.66,256,154,80,60,234,294,994,17.86,0.796,0.4,0.257,1.196,1.453,4.434
20,Alex Bourret,LW,SHE/LEW/SHA,18.071,258,110,110,71,220,291,766,14.864,0.519,0.496,0.344,1.015,1.359,3.496
21,Josh Hennessy,C,QUE,18.728,269,128,78,85,206,291,956,13.172,0.519,0.424,0.246,0.942,1.19,3.915
22,Olivier Latendresse,D,VDO,18.715,246,98,111,80,209,289,746,13.832,0.465,0.562,0.351,1.027,1.378,3.754
23,Pascal Pelletier,C,BAC/SHA,19.376,257,112,114,62,226,288,699,16.532,0.53,0.442,0.308,0.972,1.275,3.084
24,Jonathan Gagnon,C/RW,DRU/HAL/CAP/ROU,19.34,277,136,47,99,183,282,680,20.988,0.611,0.12,0.565,0.732,1.297,2.795
25,Stanislav Lascek,RW,CHI,18.911,176,82,117,83,199,282,692,11.9,0.522,0.728,0.468,1.255,1.722,4.255
26,Louis-Philippe Martin,RW,BAC/DRU,19.078,255,119,129,34,248,282,754,16.741,0.55,0.446,0.169,0.998,1.16,3.312
27,Marc-Andre Thinel,RW,VIC,18.979,141,121,128,33,249,282,689,17.775,0.86,0.91,0.235,1.77,2.0,4.88
28,Michel Ouellet,RW,RIM,18.782,196,118,61,100,179,279,872,13.323,0.622,0.308,0.555,0.925,1.48,4.785
29,Jean-Michel Daoust,RW,HUL/GAT,18.934,272,104,74,98,178,276,569,18.311,0.448,0.361,0.474,0.808,1.282,2.46
30,Karl Gagne,C,MON/QUE,19.328,279,94,138,44,232,276,736,13.034,0.374,0.48,0.209,0.857,1.066,2.832
31,Stuart MacRae,C,QUE/CAP/HAL,19.35,273,101,171,2,272,274,886,11.134,0.41,0.728,0.004,1.142,1.146,3.815
32,Chris Montgomery,C,MTL/QUE,18.605,266,91,109,74,200,274,722,12.636,0.32,0.283,0.377,0.604,0.981,2.552
33,Brandon Benedict,C,HAL,19.391,279,101,62,110,163,273,852,11.965,0.372,0.226,0.421,0.602,1.028,3.194
34,Pierre-Alexandre Parenteau,RW,MON/CHI/SHE,18.73,200,104,158,11,262,273,679,14.832,0.535,0.9,0.048,1.435,1.488,3.665
35,Jonathan Bellemare,C,SHA/HUL,19.068,227,96,33,144,129,273,563,17.405,0.474,0.098,0.605,0.572,1.178,2.67
36,Marc-Antoine Pouliot,C,RIM,18.444,205,111,70,87,181,268,873,12.97,0.571,0.435,0.396,1.006,1.402,4.459
37,Shawn Collymore,RW,QUE/VDO,19.436,312,114,64,90,178,268,1003,11.698,0.434,0.244,0.267,0.68,0.945,3.717
38,Danny Groulx,D,VIC,19.48,206,57,46,163,103,266,910,6.48,0.315,0.32,0.748,0.635,1.382,4.69
39,Guillaume Labrecque,RW,HUL/GAT/SHA,19.32,311,103,111,52,214,266,713,13.743,0.387,0.369,0.257,0.762,1.02,2.854
40,Benoit Doucet,LW,VIC,19.594,252,119,90,56,209,265,739,16.492,0.555,0.394,0.286,0.949,1.236,3.334
41,Frederic Faucher,LW,DRU/QUE,19.547,246,122,89,52,211,263,587,19.75,0.479,0.398,0.199,0.876,1.075,2.386
42,Alexandre Demers,C,DRU,19.121,285,101,118,44,219,263,772,12.071,0.364,0.411,0.16,0.785,0.942,2.932
43,Pierre-Luc Laprise,LW,CAP/VDO,19.41,284,85,29,147,114,261,620,14.581,0.348,0.128,0.591,0.475,1.069,2.334
44,Christian Larrivee,C,CHI,19.184,263,106,96,59,202,261,748,12.678,0.418,0.481,0.21,0.896,1.108,3.178
45,Robin Leblanc,RW,BAC,19.74,294,107,109,44,216,260,898,11.575,0.406,0.404,0.219,0.809,1.028,3.46
46,Dominic Forget,C,SHA,19.787,140,86,53,121,139,260,472,34.1,0.558,0.685,0.438,1.242,1.68,2.208
47,Charles Linglet,LW,BAC,19.358,253,108,42,110,150,260,672,14.655,0.47,0.231,0.404,0.698,1.102,3.228
48,Viatcheslav Trukhno,LW,PEI/GAT,18.812,184,78,109,70,187,257,576,13.452,0.425,0.655,0.408,1.072,1.48,3.155
49,Benoit Genesse,C,SHE/ROU/VDO,19.304,269,94,76,85,170,255,707,13.882,0.402,0.351,0.348,0.754,1.101,2.861
50,Alexandre Picard-Hooper,C,BAC,18.561,207,114,100,41,214,255,679,15.838,0.532,0.53,0.21,1.057,1.275,3.288
51,Philippe Lacasse,RW,HUL,19.658,189,100,74,81,174,255,462,22.845,0.612,0.392,0.45,1.008,1.455,2.562
