,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Waterloo Black Hawks,723,390,56.127,2532,2112,420,54.733,24405,20837,3568,9.674,0.908,100.504
1,Omaha Lancers,723,369,51.752,2320,1990,330,50.207,21857,20770,1087,9.625,0.91,100.565
2,Green Bay Gamblers,723,365,52.093,2271,2005,266,51.804,21905,21001,904,9.191,0.91,100.173
3,Cedar Rapids RoughRiders,723,346,45.488,2312,2089,223,46.9,21582,21916,-334,9.241,0.901,99.337
4,Sioux Falls Stampede,722,342,49.942,2229,2154,75,46.712,22032,22302,-270,9.82,0.915,101.274
5,Lincoln Stars,724,336,51.431,2220,2207,13,51.126,23283,21960,1323,9.269,0.908,100.066
6,Sioux City Musketeers,721,310,48.754,2169,2125,44,50.347,22366,22037,329,8.325,0.91,99.271
7,Chicago Steel,724,283,51.893,2129,2453,-324,50.011,21325,23910,-2585,10.534,0.902,100.75
8,Fargo Force,604,281,56.561,1801,1710,91,53.174,18477,18131,346,9.397,0.918,101.214
9,Dubuque Fighting Saints,484,271,52.004,1611,1317,294,54.094,15329,12847,2482,9.75,0.894,99.12
10,Tri-City Storm,724,270,47.734,1953,2354,-401,49.142,21690,22670,-980,8.515,0.912,99.65
11,Indiana Ice,482,251,55.6,1669,1490,179,53.09,15126,14805,321,10.666,0.903,100.974
12,Youngstown Phantoms,544,235,50.779,1660,1721,-61,48.671,15749,16529,-780,10.047,0.908,100.899
13,Des Moines Buccaneers,724,233,45.493,2013,2515,-502,48.326,21624,23863,-2239,8.713,0.902,98.922
14,Team USA,544,223,51.631,1802,1902,-100,49.68,16460,16613,-153,12.425,0.887,101.101
15,Muskegon Lumberjacks,484,200,50.263,1457,1594,-137,51.752,14938,15746,-808,9.473,0.898,99.2
16,Madison Capitols,240,86,44.26,650,813,-163,43.694,6865,8515,-1650,9.495,0.908,100.228
17,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
18,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
19,Central Illinois Flying Aces,60,12,38.5,159,254,-95,47.48,1725,1908,-183,9.01,0.871,96.15
