,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HER/PRO/HFD,29.476,600,210,222,169,432,601,1940,10.651,0.315,0.367,0.25,0.676,0.922,2.953
1,Keith Aucoin,C,ALB/HER/TOR/CHI,33.867,437,145,271,152,416,568,1059,13.392,0.242,0.452,0.304,0.688,0.995,1.88
2,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA/ONT,29.767,570,155,220,148,375,523,1375,10.024,0.221,0.326,0.211,0.547,0.758,2.206
3,Mark Mancari,RW,RCH/POR/CHI/SA,28.185,621,207,183,127,390,517,1891,8.047,0.222,0.251,0.21,0.474,0.677,2.672
4,Darren Haydar,RW,CHI/GR/LE,31.916,487,182,192,138,374,512,1237,12.558,0.308,0.322,0.232,0.636,0.858,2.448
5,Martin St. Pierre,C,NOR/RFD/PRO/BNG/SPR/HAM,28.989,492,134,215,147,349,496,1027,10.76,0.212,0.311,0.25,0.523,0.782,1.922
6,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT/CHA/BAK,33.572,625,168,203,118,371,489,1540,13.772,0.232,0.196,0.103,0.434,0.531,1.722
7,Alexandre Giroux,LW,HER/CHI/OKC/SPR,29.28,408,245,135,90,380,470,1504,14.606,0.509,0.309,0.212,0.82,1.03,3.455
8,Travis Morin,C,HER/TEX,31.687,548,157,179,132,336,468,1265,12.964,0.291,0.358,0.2,0.648,0.85,2.244
9,Corey Locke,C,HAM/HOU/HFD/BNG/CHI/ABB,27.871,484,147,170,149,317,466,1079,10.884,0.223,0.376,0.31,0.602,0.918,2.019
10,Brett Sterling,LW,CHI/WBS/PEO/POR,29.903,501,235,131,86,366,452,1427,13.613,0.326,0.214,0.148,0.54,0.694,2.28
11,Cal O'Reilly,C,MIL/WBS/POR/UTI/RCH/TOR,28.87,523,89,213,148,302,450,751,8.71,0.14,0.386,0.234,0.524,0.762,1.59
12,Chris Conner,LW,IOW/PEO/WBS/GR/POR/HER/LV,31.732,526,162,179,95,341,436,1213,16.045,0.302,0.347,0.179,0.655,0.833,1.936
13,Jeff Taffe,C,SA/WBS/RCH/RFD/HOU/HER,31.578,513,171,151,108,322,430,1393,11.305,0.286,0.276,0.2,0.56,0.766,2.511
14,Jason Krog,C,CHI/MTB,33.998,356,128,174,126,302,428,889,11.708,0.284,0.44,0.334,0.718,1.056,2.326
15,Ben Walter,C,PRO/BRI/LOW/LE/ABB,27.363,504,143,167,109,310,419,1081,13.305,0.247,0.324,0.198,0.574,0.771,1.873
16,Jon DiSalvatore,RW,PEO/SA/LOW/HOU/HER/SYR/SPR,32.966,589,170,143,105,313,418,1369,8.984,0.16,0.239,0.123,0.397,0.518,1.537
17,Chris Mueller,C,GR/LE/MIL/TEX/HFD/SD/TUC,29.531,578,170,145,95,315,410,1302,13.978,0.294,0.382,0.225,0.674,0.898,2.141
18,Jason Jaffray,LW,MTB/ABB/STJ,32.215,478,167,134,100,301,401,1177,14.521,0.294,0.213,0.174,0.507,0.68,2.038
19,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR/MIL,30.102,527,167,130,98,297,395,1261,12.566,0.251,0.312,0.156,0.564,0.719,2.013
20,Bracken Kearns,C,MIL/NOR/RFD/SA/WOR/BRI,34.097,664,162,125,107,287,394,1194,14.608,0.288,0.189,0.204,0.476,0.682,1.953
21,T.J. Brennan,D,POR/RCH/TOR/RFD/LV,26.461,519,134,132,113,266,379,1390,10.53,0.29,0.28,0.264,0.571,0.837,2.789
22,Chris Terry,LW,ALB/CHA/STJ,25.941,438,151,126,92,277,369,1162,13.632,0.398,0.326,0.186,0.718,0.905,2.815
23,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
24,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.764,502,167,125,74,292,366,1233,12.247,0.278,0.212,0.135,0.485,0.621,2.281
25,Ryan Hamilton,LW,HOU/TOR/OKC/BAK,30.42,603,191,91,73,282,355,1128,16.746,0.352,0.186,0.15,0.539,0.69,2.098
26,Jerome Samson,RW,ALB/CHA/STJ/SYR,26.04,450,161,114,69,275,344,1635,6.078,0.194,0.211,0.118,0.404,0.521,2.708
27,Matthew Ford,RW,HFD/LE/HER/ADK/SPR/OKC/BAK/GR,30.938,531,163,94,84,257,341,1284,12.303,0.312,0.211,0.194,0.522,0.716,2.527
28,Greg Rallo,LW,IOW/MTB/RFD/ALB/TEX/SA,33.056,586,160,98,72,258,330,1466,13.504,0.347,0.2,0.149,0.546,0.69,2.602
29,Jason Akeson,RW,ADK/LV/RCH/BNG,25.318,395,114,120,94,234,328,1058,11.324,0.307,0.32,0.22,0.629,0.845,2.705
30,Pascal Pelletier,C,PRO/RFD/PEO/SYR/UTI,30.532,425,129,111,87,240,327,1086,13.235,0.248,0.236,0.196,0.489,0.685,1.91
31,Jon Matsumoto,C,PHI/ADK/CHA/SA/CHI/WOR,25.932,486,145,120,60,265,325,1132,12.072,0.24,0.168,0.095,0.41,0.506,1.968
32,Nick Drazenovic,C,PEO/SPR/WBS/SA,27.674,504,123,117,85,240,325,1096,8.232,0.172,0.192,0.154,0.364,0.522,2.051
33,Graham Mink,RW,WOR/HER/RCH/PEO/PRO,32.338,418,157,94,73,251,324,1106,14.311,0.322,0.208,0.14,0.53,0.674,2.292
34,Andrew Ebbett,C,BNG/POR/IOW/SA/CHI/WBS,30.531,335,106,124,90,230,320,801,16.082,0.347,0.295,0.325,0.636,0.962,2.144
35,Kyle Wilson,C,HER/SA/SPR/MIL/SYR/NOR,26.766,427,149,98,72,247,319,996,11.646,0.292,0.194,0.117,0.487,0.604,2.483
36,Zach Boychuk,LW,ALB/CHA/BAK,24.956,407,141,115,61,256,317,1074,10.71,0.275,0.226,0.096,0.502,0.601,2.523
37,Ryan Potulny,C,PHI/SPR/BNG/RFD/HER/HFD,29.031,433,152,91,70,243,313,1221,7.33,0.15,0.13,0.074,0.278,0.354,1.78
38,Colin McDonald,RW,SPR/OKC/WBS/BRI/LV,30.838,572,149,99,65,248,313,1392,13.692,0.314,0.192,0.154,0.504,0.659,2.318
39,David Van der Gulik,LW,OMA/QC/ABB/LE/MCH,30.411,535,137,104,66,241,307,1188,13.086,0.266,0.176,0.102,0.444,0.545,2.019
40,Danny Syvret,D,GR/HER/SPR/PHI/ADK/SYR/PEO/HFD/WBS/IA/UTI,29.259,582,63,122,121,185,306,1047,10.152,0.149,0.184,0.092,0.332,0.427,1.535
41,Dane Byers,LW,HFD/CT/SA/SPR/OKC/HER,27.569,559,128,108,67,236,303,1005,10.631,0.178,0.119,0.149,0.302,0.446,1.65
42,Phil Varone,C,RCH/BNG,24.814,392,89,132,77,221,298,800,11.93,0.248,0.362,0.186,0.612,0.796,2.084
43,Tim Kennedy,C,POR/CT/RCH/SA/WOR/HER,28.88,382,75,132,89,207,296,603,10.096,0.135,0.317,0.23,0.447,0.682,1.261
44,Blair Jones,C,SPR/NOR/ABB/LV/UTI/CHA,27.969,465,116,108,70,224,294,1285,11.083,0.29,0.176,0.112,0.468,0.58,2.586
45,Dustin Jeffrey,C,WBS/TEX/UTI/BRI/SPR,26.44,336,101,110,81,211,292,863,12.394,0.29,0.337,0.253,0.63,0.883,2.367
46,Ben Street,C,WBS/ABB/LE/SA/GR,28.604,355,123,101,68,224,292,1159,10.928,0.39,0.371,0.243,0.767,1.01,3.694
47,Boyd Kane,LW,PHI/HER,33.428,463,127,89,74,216,290,840,13.945,0.247,0.172,0.147,0.418,0.565,1.783
48,Trent Whitfield,C,PEO/PRO,34.263,423,125,84,78,209,287,1090,9.35,0.196,0.097,0.108,0.297,0.405,2.039
49,Brett Sutter,C,QC/ABB/CHA/IA/ONT,28.291,678,118,107,62,225,287,1279,11.74,0.215,0.167,0.092,0.385,0.475,1.887
50,Clay Wilson,D,POR/SYR/CHI/RCH/ABB,27.478,427,79,104,102,183,285,1015,8.624,0.211,0.207,0.266,0.416,0.685,2.455
51,Ryan Craig,LW,NOR/WBS/SPR/LE/CLE,33.691,542,129,97,59,226,285,1044,12.24,0.18,0.133,0.068,0.318,0.384,1.525
52,Pierre-Alexandre Parenteau,RW,NOR/POR/HFD,25.606,252,113,100,70,213,283,902,13.51,0.494,0.392,0.296,0.886,1.188,3.65
53,Mike Angelidis,C,ALB/NOR/SYR/STK,30.22,681,133,84,63,217,280,1199,10.328,0.164,0.142,0.091,0.31,0.401,1.604
54,Joe Whitney,LW,POR/ALB/BRI/TUC/SA,27.623,388,114,84,80,198,278,1000,10.994,0.27,0.188,0.223,0.458,0.684,2.369
55,Patrick Maroon,LW,PHI/ADK/SYR/NOR,23.428,353,118,92,68,210,278,902,13.513,0.38,0.268,0.162,0.643,0.806,2.699
56,Spencer Machacek,RW,CHI/STJ/SPR/WBS,23.951,415,117,97,58,214,272,1039,12.906,0.296,0.213,0.107,0.509,0.615,2.318
57,Mike Blunden,RW,NOR/RFD/SYR/SPR/HAM/BNG,28.753,517,130,78,62,208,270,1335,10.637,0.29,0.137,0.125,0.429,0.556,2.66
58,Jeff Hoggan,LW,PRO/SA/GR/IA,37.561,562,132,88,50,220,270,1354,8.41,0.141,0.073,0.042,0.215,0.265,1.705
59,Carter Camper,C,PRO/SPR/BNG/HER/ALB,27.21,375,71,100,98,171,269,778,7.953,0.152,0.267,0.274,0.42,0.689,1.964
60,Cole Schneider,LW,BNG/RCH,25.088,353,111,94,63,205,268,859,12.6,0.322,0.31,0.183,0.627,0.815,2.547
61,Jared Ross,C/D,PHI/CHI/ADK/PRO/PEO,26.483,386,91,98,79,189,268,834,6.653,0.136,0.168,0.16,0.304,0.462,1.447
62,Kyle Greentree,LW,PHI/QC/RFD/HER,26.865,347,131,73,64,204,268,1009,11.798,0.31,0.187,0.23,0.498,0.729,2.586
