,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jason Krog,C,CHI/MTB,32.436,154,69,77,52,146,198,411,16.74,0.45,0.495,0.34,0.94,1.28,2.67
1,Alexandre Giroux,LW,CHI/HER,26.749,137,93,42,30,135,165,531,17.485,0.68,0.305,0.22,0.985,1.205,3.865
2,Pierre-Alexandre Parenteau,RW,HFD,24.981,149,63,61,35,124,159,514,12.235,0.42,0.41,0.235,0.83,1.065,3.45
3,Martin St. Pierre,C,RFD/PRO,24.597,130,36,72,46,108,154,232,15.415,0.275,0.545,0.355,0.825,1.18,1.78
4,Corey Locke,C,HAM/HOU,23.855,155,55,45,51,100,151,395,13.895,0.35,0.29,0.33,0.645,0.975,2.545
5,Cal O'Reilly,C,MIL,21.46,147,29,68,51,97,148,182,16.11,0.195,0.46,0.35,0.66,1.01,1.255
6,Keith Aucoin,C,ALB/HER,29.359,108,33,73,35,106,141,264,11.615,0.285,0.635,0.355,0.92,1.275,2.485
7,Darren Haydar,RW,CHI/GR,28.4,130,50,50,38,100,138,312,16.13,0.38,0.38,0.31,0.765,1.075,2.37
8,Chris Bourque,LW,HER,22.128,142,49,45,42,94,136,499,9.795,0.34,0.315,0.3,0.665,0.96,3.515
9,Mike Iggulden,RW,WOR/BRI,25.35,150,54,35,42,89,131,395,13.705,0.36,0.235,0.28,0.59,0.875,2.64
10,Jared Ross,C,PHI,25.493,131,52,41,38,93,131,386,13.435,0.395,0.315,0.29,0.71,1.005,2.95
11,Pascal Pelletier,C,PRO/RFD,24.751,144,66,39,25,105,130,470,14.065,0.46,0.27,0.175,0.73,0.9,3.255
12,Petri Kontiola,C,RFD/IOW,23.447,147,37,48,45,85,130,273,13.56,0.25,0.335,0.305,0.595,0.9,1.865
13,Joe Motzko,RW,CHI/HER,28.006,145,56,42,28,98,126,378,14.825,0.39,0.29,0.19,0.675,0.87,2.605
14,Kyle Greentree,LW,PHI/QC,24.334,151,63,35,26,98,124,488,12.74,0.41,0.225,0.17,0.645,0.815,3.225
15,Mark Mancari,RW,RCH/POR,22.681,153,50,43,31,93,124,480,10.355,0.33,0.285,0.2,0.61,0.815,3.155
16,Artem Anisimov,C,HFD,19.812,154,53,44,27,97,124,359,14.255,0.34,0.285,0.175,0.625,0.795,2.32
17,Tim Brent,C,WBS/RFD,24.017,138,38,46,39,84,123,325,11.795,0.275,0.34,0.28,0.62,0.895,2.355
18,Jesse Schultz,RW,CHI/HOU,25.465,156,48,53,20,101,121,249,19.245,0.31,0.34,0.13,0.65,0.77,1.595
19,Teddy Purcell,RW,MCH,22.519,105,41,45,35,86,121,309,13.12,0.395,0.41,0.315,0.805,1.12,3.055
