,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,408,240,56.196,1633,1268,365,51.025,14598,13527,1071,11.502,0.907,102.086
1,Guelph Storm,408,214,53.953,1540,1373,167,50.374,14211,14039,172,10.554,0.908,101.312
2,Barrie Colts,408,211,54.898,1572,1362,210,50.691,13836,13772,64,11.186,0.905,101.655
3,Sault Ste. Marie Greyhounds,408,209,58.508,1559,1392,167,53.38,13819,13423,396,11.605,0.906,102.217
4,Oshawa Generals,408,203,59.604,1464,1292,172,56.21,14689,12926,1763,9.881,0.914,101.235
5,Plymouth Whalers,408,196,47.0,1429,1300,129,46.406,13778,14317,-539,9.459,0.91,100.457
6,Owen Sound Attack,408,196,52.225,1395,1295,100,49.19,13963,13696,267,9.914,0.912,101.118
7,Kitchener Rangers,408,190,48.786,1402,1323,79,52.057,14765,14040,725,8.643,0.903,98.954
8,Niagara IceDogs,408,188,50.863,1458,1347,111,51.846,14238,13090,1148,10.186,0.894,99.519
9,Windsor Spitfires,408,185,45.656,1488,1508,-20,49.512,14665,13793,872,9.492,0.889,98.37
10,Erie Otters,408,184,56.912,1536,1505,31,52.999,13584,13796,-212,12.323,0.896,101.848
11,Saginaw Spirit,408,183,46.956,1440,1462,-22,48.497,13747,14571,-824,9.789,0.895,99.288
12,Ottawa 67's,408,174,48.148,1437,1467,-30,46.68,12951,14530,-1579,11.046,0.897,100.742
13,Kingston Frontenacs,408,158,49.281,1355,1523,-168,51.683,14172,14428,-256,8.997,0.902,99.234
14,Sudbury Wolves,408,147,40.02,1235,1545,-310,46.2,12878,14679,-1801,8.156,0.894,97.498
15,Belleville Bulls,408,145,45.638,1176,1433,-257,47.613,13346,14316,-970,8.721,0.906,99.244
16,Peterborough Petes,408,141,44.189,1264,1623,-359,47.718,13688,14821,-1133,9.032,0.896,98.612
17,Sarnia Sting,408,139,44.983,1342,1688,-346,47.075,12550,14487,-1937,10.55,0.886,99.134
18,Brampton Battalion,272,112,50.524,740,747,-7,55.718,9190,7283,1907,8.006,0.902,98.205
19,North Bay Battalion,136,67,54.335,449,377,72,56.275,4661,3621,1040,9.235,0.898,98.995
20,Mississauga St. Michael's Majors,136,66,51.835,414,386,28,50.735,4352,4237,115,9.3,0.91,100.34
21,Mississauga Steelheads,204,63,40.728,512,739,-227,45.69,6166,7208,-1042,8.148,0.902,98.325
22,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
