,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HER/PRO/HFD,29.48,524,185,201,157,386,543,1715,10.651,0.315,0.367,0.25,0.676,0.922,2.955
1,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA/ONT,29.767,570,155,220,148,375,523,1375,10.024,0.221,0.326,0.211,0.547,0.758,2.206
2,Keith Aucoin,C,ALB/HER/TOR/CHI,33.874,372,118,220,131,338,469,846,13.356,0.24,0.449,0.305,0.684,0.992,1.874
3,Travis Morin,C,HER/TEX,31.687,548,157,179,132,336,468,1265,12.964,0.291,0.358,0.2,0.648,0.85,2.244
4,Mark Mancari,RW,RCH/POR/CHI/SA,28.188,557,184,161,115,345,460,1729,8.028,0.222,0.25,0.21,0.473,0.676,2.673
5,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT/CHA/BAK,33.573,588,156,187,110,343,453,1394,13.776,0.232,0.196,0.103,0.433,0.531,1.721
6,Corey Locke,C,HAM/HOU/HFD/BNG/CHI/ABB,27.886,404,127,151,133,278,411,933,10.897,0.225,0.377,0.311,0.605,0.922,2.032
7,Chris Mueller,C,GR/LE/MIL/TEX/HFD/SD/TUC,29.531,578,170,145,95,315,410,1302,13.978,0.294,0.382,0.225,0.674,0.898,2.141
8,Alexandre Giroux,LW,CHI/HER/OKC/SPR,29.311,341,203,116,81,319,400,1235,14.661,0.505,0.31,0.215,0.816,1.03,3.417
9,Chris Conner,LW,IOW/PEO/WBS/GR/POR/HER/LV,31.733,478,143,167,89,310,399,1072,16.042,0.302,0.348,0.179,0.655,0.833,1.935
10,Martin St. Pierre,C,RFD/PRO/BNG/SPR/HAM,29.004,427,107,168,122,275,397,870,10.748,0.21,0.31,0.249,0.52,0.778,1.913
11,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR/MIL,30.104,519,166,128,98,294,392,1247,12.58,0.252,0.312,0.156,0.564,0.719,2.014
12,Darren Haydar,RW,CHI/GR/LE,31.932,414,141,139,110,280,390,1006,12.538,0.304,0.316,0.232,0.628,0.85,2.434
13,Jeff Taffe,C,WBS/RCH/RFD/HOU/HER,31.586,454,151,140,99,291,390,1244,11.308,0.287,0.277,0.2,0.562,0.766,2.514
14,Cal O'Reilly,C,MIL/WBS/POR/UTI/RCH/TOR,28.874,445,71,184,130,255,385,641,8.719,0.14,0.387,0.235,0.525,0.762,1.588
15,T.J. Brennan,D,POR/RCH/TOR/RFD/LV,26.461,519,134,132,113,266,379,1390,10.53,0.29,0.28,0.264,0.571,0.837,2.789
16,Chris Terry,LW,ALB/CHA/STJ,25.941,438,151,126,92,277,369,1162,13.632,0.398,0.326,0.186,0.718,0.905,2.815
17,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
18,Bracken Kearns,C,NOR/RFD/SA/WOR/BRI,34.099,585,151,118,99,269,368,1089,14.608,0.289,0.189,0.204,0.476,0.682,1.954
19,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.764,502,167,125,74,292,366,1233,12.247,0.278,0.212,0.135,0.485,0.621,2.281
20,Jon DiSalvatore,RW,SA/LOW/HOU/HER/SYR/SPR,32.97,513,149,119,90,268,358,1127,9.0,0.16,0.238,0.123,0.397,0.518,1.535
21,Brett Sterling,LW,CHI/WBS/PEO/POR,29.91,424,180,104,71,284,355,1140,13.615,0.325,0.213,0.149,0.538,0.692,2.273
22,Ben Walter,C,BRI/LOW/LE/ABB,27.379,431,119,142,91,261,352,911,13.258,0.246,0.325,0.198,0.574,0.772,1.878
23,Jason Krog,C,CHI/MTB,34.061,312,102,143,103,245,348,744,11.738,0.277,0.432,0.322,0.702,1.03,2.285
24,Jerome Samson,RW,ALB/CHA/STJ/SYR,26.04,450,161,114,69,275,344,1635,6.078,0.194,0.211,0.118,0.404,0.521,2.708
25,Matthew Ford,RW,HFD/LE/HER/ADK/SPR/OKC/BAK/GR,30.938,531,163,94,84,257,341,1284,12.303,0.312,0.211,0.194,0.522,0.716,2.527
26,Ryan Hamilton,LW,HOU/TOR/OKC/BAK,30.421,541,184,87,68,271,339,1054,16.753,0.352,0.186,0.15,0.539,0.69,2.098
27,Jason Akeson,RW,ADK/LV/RCH/BNG,25.318,395,114,120,94,234,328,1058,11.324,0.307,0.32,0.22,0.629,0.845,2.705
28,Greg Rallo,LW,MTB/RFD/ALB/TEX/SA,33.058,558,157,97,71,254,325,1427,13.51,0.348,0.201,0.149,0.546,0.69,2.603
29,Nick Drazenovic,C,PEO/SPR/WBS/SA,27.674,504,123,117,85,240,325,1096,8.232,0.172,0.192,0.154,0.364,0.522,2.051
30,Jon Matsumoto,C,PHI/ADK/CHA/SA/CHI/WOR,25.94,470,143,120,58,263,321,1111,12.098,0.241,0.17,0.094,0.413,0.508,1.973
31,Jason Jaffray,LW,MTB/ABB/STJ,32.218,401,132,107,81,239,320,948,14.529,0.294,0.213,0.174,0.507,0.681,2.038
32,Zach Boychuk,LW,ALB/CHA/BAK,24.956,407,141,115,61,256,317,1074,10.71,0.275,0.226,0.096,0.502,0.601,2.523
33,Colin McDonald,RW,SPR/OKC/WBS/BRI/LV,30.838,572,149,99,65,248,313,1392,13.692,0.314,0.192,0.154,0.504,0.659,2.318
34,Phil Varone,C,RCH/BNG,24.814,392,89,132,77,221,298,800,11.93,0.248,0.362,0.186,0.612,0.796,2.084
35,Tim Kennedy,C,POR/CT/RCH/SA/WOR/HER,28.88,382,75,132,89,207,296,603,10.096,0.135,0.317,0.23,0.447,0.682,1.261
36,Dustin Jeffrey,C,WBS/TEX/UTI/BRI/SPR,26.44,336,101,110,81,211,292,863,12.394,0.29,0.337,0.253,0.63,0.883,2.367
37,Ben Street,C,WBS/ABB/LE/SA/GR,28.604,355,123,101,68,224,292,1159,10.928,0.39,0.371,0.243,0.767,1.01,3.694
38,Ryan Potulny,C,PHI/SPR/BNG/RFD/HER/HFD,29.035,403,140,85,62,225,287,1121,7.324,0.15,0.13,0.074,0.278,0.353,1.78
39,Brett Sutter,C,QC/ABB/CHA/IA/ONT,28.291,678,118,107,62,225,287,1279,11.74,0.215,0.167,0.092,0.385,0.475,1.887
40,Danny Syvret,D,HER/SPR/PHI/ADK/SYR/PEO/HFD/WBS/IA/UTI,29.261,525,59,114,113,173,286,975,10.147,0.149,0.184,0.092,0.332,0.427,1.534
41,Ryan Craig,LW,NOR/WBS/SPR/LE/CLE,33.691,542,129,97,59,226,285,1044,12.24,0.18,0.133,0.068,0.318,0.384,1.525
42,Patrick Maroon,LW,PHI/ADK/SYR/NOR,23.428,353,118,92,68,210,278,902,13.513,0.38,0.268,0.162,0.643,0.806,2.699
43,Joe Whitney,LW,POR/ALB/BRI/TUC/SA,27.623,388,114,84,80,198,278,1000,10.994,0.27,0.188,0.223,0.458,0.684,2.369
44,Pascal Pelletier,C,PRO/RFD/PEO/SYR/UTI,30.564,345,115,95,68,210,278,887,13.45,0.259,0.239,0.196,0.502,0.698,1.946
45,Blair Jones,C,NOR/ABB/LV/UTI/CHA,27.972,420,111,100,62,211,273,1201,11.085,0.29,0.176,0.112,0.468,0.58,2.588
46,Spencer Machacek,RW,CHI/STJ/SPR/WBS,23.951,415,117,97,58,214,272,1039,12.906,0.296,0.213,0.107,0.509,0.615,2.318
47,Mike Angelidis,C,ALB/NOR/SYR/STK,30.221,654,129,82,60,211,271,1160,10.328,0.164,0.142,0.091,0.31,0.401,1.604
48,Carter Camper,C,PRO/SPR/BNG/HER/ALB,27.21,375,71,100,98,171,269,778,7.953,0.152,0.267,0.274,0.42,0.689,1.964
49,Cole Schneider,LW,BNG/RCH,25.088,353,111,94,63,205,268,859,12.6,0.322,0.31,0.183,0.627,0.815,2.547
