,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
30,Cameron Askew,RW,DRU/MON/SHA/CHA,19.405,327,100,62,56,162,218,823,11.129,0.332,0.194,0.159,0.526,0.684,2.954,23.905,0.367,1116.849,17.179,1.139,0.668,0.558,1.807,2.365,10.196,1.257,18.73,18.138,49.723,50.989,10.258,52.741,334,249,30,109,35.908,22,116,16.85,48,598,6.743,1557,3389,46.521
31,Jordan Maher,RW,BAT/CHA/HAL,19.578,314,79,70,67,149,216,523,13.89,0.25,0.246,0.259,0.496,0.76,1.808,14.69,0.24,985.378,16.102,0.93,0.922,0.969,1.852,2.816,6.73,0.888,18.705,17.608,59.053,48.749,14.542,66.524,354,219,20,82,22.506,22,106,15.721,37,335,10.793,865,1908,46.32
32,Christopher Clapperton,LW,BLB/RIM,19.812,181,95,66,54,161,215,564,16.585,0.535,0.362,0.302,0.898,1.205,3.27,27.105,0.448,1175.327,19.435,1.655,1.12,0.935,2.778,3.713,10.102,1.382,19.04,18.27,60.9,50.065,13.22,66.13,287,146,26,89,27.562,22,93,25.282,47,382,12.198,72,144,39.775
33,Jean-Christophe Beaudin,C,ROU,18.596,195,77,78,60,155,215,525,12.792,0.398,0.385,0.282,0.782,1.065,2.73,22.871,0.364,1068.481,16.868,1.229,1.191,0.88,2.42,3.3,8.32,1.109,17.074,16.132,53.758,45.016,0.5,56.821,297,154,19,58,29.412,16,87,15.839,42,380,9.389,1511,2700,48.135
34,Jonathan Drouin,C,HAL,17.97,95,70,79,64,149,213,389,18.565,0.735,0.835,0.675,1.57,2.245,4.115,25.085,0.53,1080.5,22.8,1.96,2.185,1.77,4.15,5.92,10.77,1.39,19.75,18.585,67.2,48.135,13.97,73.95,252,89,21,56,34.76,17,69,22.88,32,264,12.2,505,972,47.955
35,Ivan Chekhovich,LW,BAC,18.947,182,93,69,50,162,212,650,14.482,0.555,0.432,0.308,0.99,1.29,3.79,25.597,0.425,1154.64,19.35,1.708,1.332,0.945,3.042,3.982,11.71,1.332,18.582,17.873,57.682,48.428,19.065,67.295,283,150,22,98,22.412,25,125,20.435,46,427,10.37,7,23,32.352
36,Tyler Boland,C,RIM,19.133,246,97,66,49,163,212,609,16.345,0.502,0.334,0.245,0.835,1.078,3.004,25.874,0.388,1289.699,19.618,1.449,0.975,0.735,2.423,3.156,8.795,1.118,18.669,18.056,52.91,50.16,16.691,60.218,314,213,26,67,39.88,28,91,32.504,43,451,9.598,2196,4312,50.457
37,Julien Gauthier,RW,VDO/SNB,18.044,227,105,67,39,172,211,713,12.914,0.479,0.389,0.189,0.865,1.054,3.671,28.428,0.575,947.302,18.796,1.494,1.234,0.58,2.728,3.308,11.486,1.792,19.44,18.078,57.779,50.47,16.184,68.011,333,153,44,153,23.749,22,108,21.848,39,452,7.345,14,48,30.024
38,Timo Meier,RW,HAL/ROU,18.186,179,95,69,47,164,211,809,11.308,0.57,0.47,0.292,1.045,1.335,4.942,37.422,0.668,1165.175,20.47,1.622,1.318,0.812,2.938,3.75,14.255,1.895,19.618,18.412,58.685,49.728,23.782,69.932,287,124,28,103,27.858,25,143,18.945,42,563,6.77,139,294,46.912
39,Joel Teasdale,LW,BLB/ROU,18.641,235,99,71,39,170,209,682,15.086,0.521,0.35,0.155,0.871,1.026,3.365,30.26,0.512,1163.311,19.738,1.558,1.055,0.475,2.61,3.085,10.13,1.544,19.141,18.245,56.631,52.89,14.688,64.679,328,181,37,158,23.506,23,115,22.66,39,409,9.176,406,838,50.42
40,Anthony DeLuca,LW,RIM,18.843,202,101,72,36,173,209,808,12.76,0.538,0.385,0.188,0.923,1.11,4.178,32.832,0.488,1290.862,19.11,1.655,1.182,0.572,2.84,3.41,12.952,1.498,18.735,17.935,57.71,49.212,15.445,65.985,282,146,20,80,24.303,22,110,21.348,59,618,9.73,48,95,49.165
41,Anthony Mantha,RW,VDO,18.498,124,107,66,36,173,209,608,17.74,0.875,0.55,0.295,1.425,1.72,4.91,47.465,0.775,1396.115,22.645,2.3,1.425,0.77,3.73,4.5,13.06,2.045,20.67,18.325,58.875,50.74,15.64,65.15,273,145,40,102,38.66,23,103,22.95,44,403,10.93,131,318,41.085
42,Dennis Yan,LW,SHA,18.672,185,111,54,43,165,208,641,17.5,0.63,0.295,0.218,0.925,1.132,3.572,32.492,0.52,1192.892,19.127,1.958,0.92,0.688,2.883,3.57,11.19,1.622,19.392,18.35,60.44,49.712,23.288,71.242,296,118,28,83,33.52,33,107,31.425,50,451,11.3,21,56,34.527
43,Nathan Noel,C,SNB,18.361,242,85,70,53,155,208,586,14.582,0.391,0.291,0.225,0.682,0.908,2.701,21.218,0.375,1008.654,17.616,1.339,0.991,0.768,2.329,3.091,9.168,1.274,18.786,18.132,58.499,49.681,10.376,62.92,297,201,24,96,23.905,19,90,19.04,42,400,11.116,2087,3965,54.169
44,Joey Ratelle,LW,DRU/CHI,19.532,285,113,59,36,172,208,720,16.544,0.521,0.294,0.178,0.816,0.994,3.053,27.094,0.504,1038.741,19.265,1.586,0.902,0.548,2.489,3.029,9.405,1.542,19.684,18.386,52.878,51.15,19.705,61.397,309,214,42,170,26.377,28,154,20.273,43,396,11.705,27,89,23.298
45,Felix Lauzon,C,VIC/DRU,19.441,274,83,65,60,148,208,481,16.234,0.369,0.351,0.282,0.721,1.002,2.292,15.327,0.286,868.565,16.321,1.342,1.275,1.024,2.618,3.642,8.372,1.043,18.061,17.764,60.71,49.008,3.03,64.126,297,247,24,71,34.332,34,112,28.267,25,298,6.957,2387,4310,59.781
46,Mathieu Joseph,RW,SNB,18.722,201,91,73,42,164,206,551,16.118,0.526,0.436,0.232,0.959,1.19,3.04,25.995,0.476,1022.565,19.072,1.57,1.339,0.711,2.904,3.614,9.311,1.439,19.018,18.124,57.846,50.304,17.214,67.208,292,155,25,102,23.719,22,105,17.156,44,344,13.625,130,281,42.508
47,Anthony Beauvillier,C,SHA,17.52,178,91,71,44,162,206,753,12.785,0.617,0.408,0.295,1.022,1.32,4.482,32.688,0.61,1178.9,21.22,1.668,1.128,0.822,2.8,3.617,12.515,1.672,18.875,18.43,56.24,50.862,18.68,61.868,271,169,18,78,22.392,25,111,23.985,48,564,8.882,2190,3840,57.145
48,Nikolaj Ehlers,LW,HAL,18.086,114,86,73,46,159,205,535,15.995,0.755,0.66,0.405,1.41,1.815,4.71,34.355,0.615,1310.095,23.17,1.965,1.68,1.05,3.645,4.695,12.235,1.575,19.62,18.52,60.515,49.145,32.455,73.055,263,97,20,64,32.105,19,99,19.665,47,372,12.55,66,170,30.985
49,Danick Martel,C,BLB,19.01,195,99,66,38,165,203,678,14.968,0.572,0.395,0.218,0.968,1.182,3.69,30.118,0.468,1304.585,20.22,1.64,1.128,0.628,2.768,3.4,10.9,1.352,19.088,18.385,60.288,51.275,11.603,63.16,254,155,24,80,29.542,20,119,16.093,55,479,12.232,1094,2426,45.015
50,Kameron Kielly,C,GAT/CHA,18.818,306,77,78,47,155,202,665,12.607,0.379,0.371,0.168,0.75,0.917,2.85,25.164,0.41,1086.31,17.831,1.231,1.198,0.552,2.435,2.986,9.354,1.329,18.735,17.783,54.834,50.132,7.289,57.632,309,267,19,103,22.139,21,127,17.4,37,435,9.567,1844,3357,56.693
51,Alexandre Alain,C,GAT/BLB,19.6,255,97,48,56,145,201,801,13.642,0.514,0.26,0.236,0.772,1.008,3.482,27.066,0.442,1169.572,19.532,1.482,0.753,0.7,2.234,2.934,10.555,1.326,19.065,18.248,59.886,50.766,7.793,60.176,302,201,20,98,19.598,26,138,22.414,51,565,10.379,1935,3387,58.99
52,Carl Neill,D,SHE/CHA,19.256,320,42,74,85,116,201,628,7.096,0.16,0.308,0.362,0.47,0.831,2.263,11.036,0.165,1540.992,23.622,0.409,0.784,0.911,1.192,2.108,5.717,0.426,18.084,18.043,50.78,51.173,10.855,56.05,456,411,4,26,11.875,5,36,11.918,33,566,6.384,3,7,39.582
53,Philippe Sanche,RW,BLB,19.425,210,79,66,55,145,200,528,15.892,0.415,0.281,0.276,0.699,0.975,2.618,17.512,0.361,874.602,18.364,1.335,0.931,0.928,2.265,3.194,8.452,1.151,18.762,17.996,55.475,49.959,24.735,69.354,293,109,17,84,19.272,18,84,11.789,44,360,15.034,180,429,47.941
54,Pierre-Luc Dubois,LW,CAP/BLB,17.478,164,73,81,45,154,199,508,13.132,0.438,0.475,0.272,0.91,1.182,3.172,27.11,0.51,1019.812,19.225,1.325,1.468,0.86,2.787,3.648,9.778,1.57,19.042,18.318,57.502,50.16,17.43,66.088,276,145,21,101,21.652,14,74,14.615,38,333,10.89,867,1748,48.205
55,Jordan Martel,LW/RW,BAC,19.681,244,95,62,41,157,198,734,12.298,0.426,0.308,0.181,0.732,0.916,3.452,20.621,0.353,1014.432,17.202,1.464,1.058,0.621,2.521,3.141,12.001,1.216,17.89,17.62,53.293,48.8,15.224,63.162,278,180,22,80,24.406,24,97,23.964,49,557,8.71,12,59,22.361
56,Jeffrey Truchon-Viel,LW,SHE/BAT,19.692,259,115,47,34,162,196,782,14.437,0.545,0.225,0.128,0.768,0.896,3.474,34.16,0.567,1052.994,17.342,1.748,0.718,0.415,2.464,2.874,11.151,1.812,17.866,16.929,53.304,47.63,9.61,58.671,302,227,47,185,23.381,26,131,21.044,42,466,8.484,50,122,45.181
57,Yakov Trenin,C,GAT,18.921,169,74,56,65,130,195,617,12.323,0.473,0.325,0.385,0.79,1.178,3.762,29.202,0.528,1174.905,21.098,1.328,0.92,1.1,2.248,3.348,10.683,1.49,18.888,18.172,54.73,50.603,14.815,60.935,281,174,27,100,28.102,22,126,17.088,25,391,6.462,1759,2982,56.482
58,Samuel Asselin,C,SHA/BAT/HAL,19.271,238,78,64,52,142,194,492,17.06,0.467,0.29,0.245,0.763,1.006,2.543,19.959,0.353,1026.325,17.815,1.424,0.914,0.763,2.341,3.104,7.696,1.082,16.956,16.664,55.229,46.603,5.852,59.546,287,185,39,117,30.092,21,87,23.446,18,288,7.406,1981,3553,56.734
59,Nikita Jevpalovs,LW,BLB,19.268,185,95,56,42,151,193,499,19.538,0.575,0.33,0.265,0.898,1.165,2.84,24.73,0.397,1172.908,18.748,1.772,1.042,0.8,2.812,3.612,9.05,1.252,19.63,18.27,61.382,49.332,24.245,73.458,261,97,26,58,45.238,22,78,28.548,47,363,13.152,637,1192,52.598
60,Samuel Girard,D,SHA,17.596,190,24,88,80,112,192,257,9.045,0.132,0.51,0.432,0.648,1.078,1.507,6.205,0.1,1401.883,22.572,0.348,1.335,1.145,1.682,2.827,3.932,0.265,18.405,18.21,61.635,49.452,20.708,67.68,346,167,3,5,83.333,2,6,33.332,19,246,7.478,0,2,0.0
61,James Phelan,C,SHA/VIC/MON,19.635,321,86,62,43,148,191,580,16.968,0.396,0.28,0.203,0.671,0.876,2.22,22.875,0.348,1138.063,17.46,1.297,0.92,0.662,2.217,2.875,7.495,1.161,18.48,18.152,52.675,51.805,5.464,52.128,282,293,25,97,23.968,22,102,20.987,39,381,13.954,2846,5027,59.156
62,Matthew Boucher,LW,BLB/DRU/QUE,18.808,241,96,52,43,148,191,842,10.888,0.44,0.259,0.192,0.696,0.888,3.761,27.74,0.454,1171.028,20.005,1.263,0.75,0.553,2.01,2.564,10.982,1.31,18.424,18.267,51.066,50.464,1.01,49.474,257,260,28,121,19.314,21,110,19.905,47,611,7.39,1528,2842,50.508
63,Alexis Loiseau,C,RIM,19.928,198,67,75,49,142,191,434,15.77,0.378,0.412,0.267,0.795,1.062,2.327,20.115,0.3,1243.815,18.6,1.19,1.275,0.832,2.462,3.295,7.445,0.943,18.655,18.167,58.342,50.72,5.46,58.972,271,180,17,74,22.355,15,66,22.232,35,294,12.44,1936,3648,52.795
64,Jeremy McKenna,RW,MON,18.657,194,93,53,44,146,190,806,11.535,0.532,0.33,0.24,0.867,1.105,4.525,33.232,0.528,1272.048,20.148,1.542,0.918,0.698,2.458,3.155,13.175,1.53,18.712,17.978,51.2,51.08,17.85,57.418,267,202,24,106,25.712,22,108,20.102,47,592,7.783,225,478,44.51
65,Luca Ciampini,LW,HAL/BAC,19.774,198,73,57,59,130,189,518,14.295,0.397,0.285,0.315,0.68,0.995,2.73,23.415,0.352,1141.582,17.118,1.37,1.02,1.098,2.392,3.485,9.565,1.25,19.138,18.022,58.485,48.288,19.632,69.185,263,113,24,101,25.242,24,95,27.935,25,322,7.782,23,62,27.032
66,Alexis Pepin,RW,PEI/CHA/GAT/VDO,19.457,297,100,42,47,142,189,721,14.07,0.365,0.159,0.208,0.52,0.726,2.582,24.098,0.394,1031.086,16.764,1.312,0.56,0.716,1.873,2.591,9.303,1.394,18.532,17.818,52.644,51.416,9.228,56.493,296,210,37,132,30.065,28,132,19.865,35,457,7.176,410,948,48.366
67,Julien Pelletier,LW,CAP/ROU/SHE,19.278,252,92,51,43,143,186,538,16.093,0.393,0.205,0.182,0.598,0.782,2.392,18.97,0.309,1039.879,17.356,1.329,0.706,0.62,2.028,2.648,8.176,1.056,19.402,18.208,49.95,51.061,16.141,55.793,285,220,24,74,30.45,12,62,16.426,56,402,13.18,54,109,49.298
68,Mathieu Boucher,LW,ROU,19.534,261,76,56,54,132,186,500,15.881,0.359,0.235,0.216,0.595,0.805,2.29,22.595,0.346,1191.465,18.092,1.16,0.775,0.722,1.938,2.657,7.412,1.109,18.535,18.05,59.909,49.722,4.566,60.568,313,194,24,92,28.075,22,91,21.761,30,317,10.719,344,744,49.394
69,Laurent Dauphin,C,CHI,18.726,170,80,65,41,145,186,737,10.83,0.49,0.395,0.275,0.885,1.16,4.622,29.895,0.535,1233.852,21.92,1.345,1.085,0.73,2.43,3.155,12.528,1.455,18.9,18.447,49.195,51.67,20.553,58.575,246,172,30,98,29.445,17,104,16.31,33,535,6.302,1501,2893,52.102
70,Maxim Lazarev,LW,CAP,18.879,160,79,56,51,135,186,449,16.822,0.502,0.382,0.322,0.885,1.208,3.002,25.825,0.483,1008.078,18.905,1.58,1.2,1.02,2.78,3.8,9.48,1.522,19.162,18.118,56.698,49.3,14.702,63.262,268,162,11,59,17.62,21,74,28.795,47,316,14.338,28,54,53.248
71,Maxime St-Cyr,C,ROU/BAC,19.834,202,112,43,30,155,185,642,17.675,0.61,0.212,0.172,0.825,0.998,3.48,36.415,0.538,1306.192,19.33,1.862,0.675,0.508,2.535,3.04,10.587,1.625,18.09,18.065,54.06,49.638,12.132,58.655,271,189,31,101,31.992,29,127,22.805,52,414,12.738,2173,4058,53.29
72,Christophe Lalonde,RW,MON/SHA,19.925,177,103,46,35,149,184,581,18.542,0.615,0.308,0.24,0.928,1.168,3.31,26.902,0.48,1137.432,20.182,1.83,0.882,0.698,2.712,3.412,9.958,1.408,18.512,17.998,56.817,49.765,10.328,59.338,254,186,20,77,27.958,34,101,36.293,49,403,12.785,331,807,42.892
73,Valentin Zykov,RW,BAC/GAT,18.589,162,84,52,48,136,184,551,15.43,0.508,0.338,0.282,0.845,1.128,3.29,25.155,0.483,924.378,18.165,1.678,1.108,0.935,2.785,3.72,10.872,1.598,19.083,18.212,59.31,48.51,23.705,73.068,256,84,30,117,25.072,21,104,19.758,33,330,10.78,46,85,40.685
74,Anthony Duclair,LW,QUE,18.306,140,85,67,31,152,183,404,20.048,0.592,0.47,0.238,1.062,1.302,2.888,19.46,0.455,811.405,19.27,1.808,1.458,0.745,3.27,4.01,8.95,1.405,19.552,18.408,57.683,51.175,19.873,67.71,237,115,20,79,28.975,21,64,33.038,44,261,15.695,46,120,33.848
75,Kyle Farrell,C,CAP,19.826,167,90,64,29,154,183,648,13.72,0.552,0.41,0.175,0.962,1.14,3.958,32.77,0.55,1164.4,20.35,1.63,1.21,0.52,2.845,3.36,11.683,1.63,18.833,18.382,49.688,51.482,12.142,55.01,244,197,33,109,30.422,19,97,19.608,38,442,8.17,1570,2716,56.72
76,Samuel Dove-McFalls,C,SNB/RIM,19.496,276,64,75,43,139,182,702,9.01,0.277,0.388,0.203,0.669,0.87,3.164,19.595,0.318,1112.412,18.423,0.895,1.186,0.648,2.08,2.729,10.104,1.02,19.158,18.033,57.312,50.831,3.162,57.76,262,215,24,98,23.087,14,87,18.163,26,517,5.197,2640,4660,57.626
77,Gabryel Paquin-Boudreau,LW,BAC/CHI/GAT,19.69,201,74,65,43,139,182,552,13.364,0.429,0.469,0.238,0.89,1.13,3.119,20.006,0.408,913.435,18.702,1.335,1.524,0.74,2.85,3.593,9.864,1.301,19.07,17.79,57.045,48.832,26.316,71.971,263,107,25,91,25.598,15,90,13.528,34,371,9.996,19,47,52.085
