,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,1368,773,55.384,4720,3803,917,52.268,43366,38474,4892,11.344,0.899,101.213
1,Calgary Hitmen,1368,733,46.946,4761,4052,709,50.379,43143,38470,4673,9.926,0.886,98.456
2,Brandon Wheat Kings,1368,716,52.271,4935,4380,555,48.016,43986,42245,1741,11.398,0.904,101.777
3,Medicine Hat Tigers,1368,702,52.248,4914,4430,484,54.397,44700,41969,2731,9.997,0.893,99.232
4,Spokane Chiefs,1368,685,51.217,4506,4085,421,53.034,44046,39460,4586,10.381,0.888,99.113
5,Tri-City Americans,1368,667,49.911,4448,4365,83,47.463,41817,43397,-1580,10.82,0.902,101.05
6,Red Deer Rebels,1368,657,48.137,4119,3971,148,48.336,41629,41034,595,9.69,0.902,99.89
7,Swift Current Broncos,1368,651,52.842,4270,4226,44,48.542,42227,43000,-773,10.67,0.91,101.639
8,Kootenay Ice,1152,634,50.636,3811,3258,553,49.658,35778,33369,2409,9.945,0.904,100.265
9,Kamloops Blazers,1368,629,49.779,4318,4428,-110,50.176,41796,43491,-1695,9.052,0.908,99.859
10,Moose Jaw Warriors,1368,619,55.641,4456,4615,-159,51.053,42501,44423,-1922,11.516,0.905,101.951
11,Regina Pats,1368,604,53.624,4342,4558,-216,53.76,42024,43230,-1206,9.838,0.902,99.974
12,Seattle Thunderbirds,1368,603,50.957,4167,4357,-190,50.08,42336,43160,-824,10.248,0.902,100.409
13,Saskatoon Blades,1368,599,44.346,4228,4658,-430,48.118,41606,44664,-3058,9.566,0.889,98.476
14,Lethbridge Hurricanes,1368,557,49.431,4244,4775,-531,48.129,39956,43554,-3598,10.651,0.9,100.626
15,Vancouver Giants,1224,555,44.284,3868,3934,-66,47.566,38392,35480,2912,9.291,0.893,98.554
16,Prince George Cougars,1368,530,46.958,4073,4895,-822,49.113,41873,44964,-3091,9.58,0.897,99.187
17,Everett Silvertips,1080,520,57.19,3000,2854,146,52.854,31064,32300,-1236,9.36,0.922,101.548
18,Prince Albert Raiders,1368,518,47.106,4045,4882,-837,49.507,41942,44972,-3030,9.716,0.896,99.202
19,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
20,Edmonton Oil Kings,792,335,42.146,2438,2562,-124,49.359,25589,23961,1628,9.099,0.878,96.886
21,Portland Winter Hawks,720,266,36.001,1938,2593,-655,43.234,20719,23355,-2636,8.121,0.89,97.205
22,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
24,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
