,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Jason Krog,C,CHI,31.435,124,65,77,50,142,192,357,18.165,0.54,0.635,0.43,1.18,1.61,2.975
1,Martin St. Pierre,C,NOR/RFD,23.596,134,48,92,47,140,187,285,16.805,0.36,0.685,0.35,1.05,1.4,2.14
2,Darren Haydar,RW,CHI,27.4,124,60,72,48,132,180,346,17.135,0.465,0.55,0.385,1.02,1.405,2.705
3,Brett Sterling,LW,CHI,22.893,147,93,44,31,137,168,483,19.275,0.625,0.295,0.21,0.925,1.135,3.265
4,Pierre-Alexandre Parenteau,RW,NOR/POR/HFD,23.98,143,64,60,36,124,160,521,12.27,0.445,0.42,0.255,0.865,1.12,3.65
5,Brad Moran,C,MTB,27.991,143,47,64,38,111,149,358,13.17,0.33,0.45,0.27,0.775,1.04,2.505
6,Keith Aucoin,C,ALB,28.358,103,35,70,39,105,144,312,10.38,0.315,0.64,0.395,0.955,1.35,2.945
7,Cal O'Reilly,C,MIL,20.459,158,34,67,43,101,144,195,17.59,0.215,0.42,0.27,0.64,0.91,1.235
8,Alexandre Giroux,LW,HER/CHI,25.748,135,75,39,24,114,138,459,16.49,0.56,0.285,0.175,0.845,1.02,3.4
9,Andrew Ebbett,C,BNG/POR,24.202,145,44,58,35,102,137,382,11.89,0.305,0.4,0.24,0.7,0.945,2.625
10,Jeff Tambellini,C,BRI,22.923,107,68,42,25,110,135,424,16.035,0.635,0.39,0.23,1.025,1.255,3.95
11,Joe Motzko,RW,POR/SYR/CHI/HER,27.005,139,55,49,31,104,135,380,14.5,0.4,0.35,0.22,0.75,0.97,2.745
12,Eric Healey,LW,SPR/LE,32.153,154,49,40,44,89,133,301,16.53,0.32,0.26,0.285,0.575,0.86,1.945
13,Troy Brouwer,RW,NOR/RFD,21.578,141,76,28,29,104,133,398,19.275,0.545,0.205,0.21,0.75,0.96,2.825
14,Ben Walter,C,PRO/BRI,22.846,141,44,54,35,98,133,351,12.585,0.31,0.385,0.25,0.695,0.945,2.495
15,Trent Whitfield,C,PEO,29.746,159,55,38,37,93,130,486,11.21,0.35,0.24,0.235,0.585,0.82,3.055
16,Rob Schremp,LW,WBS/SPR,20.708,147,40,43,46,83,129,365,10.92,0.27,0.29,0.31,0.565,0.87,2.475
17,Jason Jaffray,LW,MTB,25.71,120,56,43,30,99,129,350,16.32,0.47,0.36,0.255,0.835,1.085,2.89
18,Corey Locke,C,HAM,22.854,158,50,39,38,89,127,352,14.13,0.315,0.25,0.24,0.565,0.805,2.23
19,Charles Linglet,LW,PEO,24.733,153,55,46,25,101,126,408,14.225,0.36,0.3,0.165,0.66,0.82,2.65
20,Pascal Pelletier,C,PRO,23.75,153,51,38,35,89,124,465,10.475,0.34,0.25,0.23,0.595,0.82,3.065
21,Mike Iggulden,RW,WOR,24.35,151,59,33,31,92,123,383,15.41,0.39,0.22,0.2,0.61,0.815,2.535
22,Rich Peverley,C,MIL,24.689,111,44,48,30,92,122,333,12.875,0.38,0.465,0.265,0.85,1.115,2.95
