,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,830,472,56.023,3229,2561,668,49.1,27082,25432,1650,12.006,0.908,102.808
1,Moncton Wildcats,830,454,51.156,2919,2473,446,50.272,27030,25435,1595,10.426,0.901,100.477
2,Drummondville Voltigeurs,830,408,54.011,2873,2735,138,54.703,26796,24286,2510,10.666,0.892,99.82
3,Halifax Mooseheads,830,394,59.088,2927,2843,84,55.553,26974,24784,2190,11.792,0.897,101.518
4,Cape Breton Screaming Eagles,830,387,44.59,2722,2774,-52,49.656,26363,25497,866,10.099,0.876,97.637
5,Gatineau Olympiques,758,386,50.482,2711,2482,229,51.14,22613,21929,684,11.579,0.88,99.575
6,Rouyn-Noranda Huskies,830,381,49.314,3012,3102,-90,51.764,25868,25280,588,11.644,0.872,98.9
7,Shawinigan Cataractes,830,377,42.596,2746,2784,-38,45.989,25303,26338,-1035,9.014,0.897,98.702
8,Victoriaville Tigres,830,369,52.171,2877,2929,-52,49.56,26297,27117,-820,10.934,0.902,101.119
9,Chicoutimi Sagueneens,830,368,44.538,2696,2757,-61,48.259,24613,25807,-1194,9.208,0.894,98.561
10,Baie-Comeau Drakkar,830,359,55.592,2786,2989,-203,54.992,25726,25968,-242,10.157,0.901,100.168
11,Val-d'Or Foreurs,830,351,53.702,2764,3019,-255,52.53,25401,26331,-930,11.727,0.889,100.609
12,Rimouski Oceanic,830,349,54.552,2928,3149,-221,50.789,25729,27121,-1392,11.581,0.899,101.452
13,Acadie-Bathurst Titan,830,335,41.787,2736,2981,-245,47.023,26060,27086,-1026,8.791,0.894,98.13
14,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
15,Saint John Sea Dogs,618,273,44.602,2098,2167,-69,45.371,19181,20340,-1159,9.571,0.902,99.807
16,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
17,Blainville-Boisbriand Armada,204,112,56.43,763,584,179,52.573,6170,5462,708,12.132,0.896,101.732
18,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
19,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
20,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
21,Hull Olympiques,72,40,54.51,266,222,44,52.32,2167,1975,192,12.07,0.889,101.01
22,Sherbrooke Castors,72,40,52.55,237,214,23,50.95,2277,2192,85,10.25,0.903,100.57
23,Montreal Rocket,72,34,49.52,256,261,-5,49.3,2205,2268,-63,11.41,0.886,100.06
24,Sherbrooke Phoenix,136,30,38.75,361,571,-210,41.97,3567,4931,-1364,9.92,0.887,98.535
25,Charlottetown Islanders,68,15,41.76,180,251,-71,46.66,2189,2502,-313,8.1,0.906,98.72
