,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Dylan Strome,C,ER,18.026,219,114,145,95,259,354,0.53,0.692,0.445,1.223,1.668
1,Alex DeBrincat,RW,ER,17.743,191,167,89,76,256,332,0.877,0.47,0.397,1.347,1.743
2,Mitchell Marner,RW,LDN,17.364,184,96,136,69,232,301,0.527,0.743,0.38,1.273,1.653
3,Adam Mascherin,LW,KIT,17.777,259,122,111,63,233,296,0.468,0.428,0.242,0.89,1.135
4,Taylor Raddysh,RW,ER/SSM/ER,18.073,241,120,111,61,231,292,0.502,0.46,0.255,0.962,1.218
5,Jordan Kyrou,RW,SAR,17.865,250,99,107,84,206,290,0.405,0.435,0.342,0.84,1.18
6,Nikita Korostelev,RW,SAR/PBO/SAR/PBO,18.6,287,123,97,52,220,272,0.43,0.332,0.18,0.764,0.942
7,Kevin  Labanc,RW,BAR,18.76,198,81,126,62,207,269,0.41,0.637,0.313,1.043,1.353
8,Michael Dal Colle,LW,OSH/KGN/OSH,18.237,183,116,102,50,218,268,0.637,0.557,0.277,1.193,1.47
9,Andrew Mangiapane,LW,BAR,18.448,195,118,91,52,209,261,0.613,0.473,0.267,1.093,1.36
10,Spencer Watson,RW,KGN/MISS,18.891,211,124,86,48,210,258,0.588,0.402,0.23,0.992,1.225
11,Aaron Luchuk,C,WSR/WSR/BAR,18.446,274,115,85,50,200,250,0.34,0.25,0.148,0.588,0.736
12,Josh Ho-Sang,RW,WSR/NIAG/WSR/NIAG,18.648,193,68,123,57,191,248,0.35,0.643,0.293,0.99,1.287
13,Christian  Dvorak,C,LDN,18.618,158,99,73,72,172,244,0.56,0.42,0.393,0.98,1.373
14,Dante Salituro,RW,OTT/LDN,18.332,231,108,77,57,185,242,0.452,0.315,0.235,0.77,1.007
15,Travis Konecny,RW,OTT/OTT/SAR,17.514,183,85,96,58,181,239,0.463,0.527,0.317,0.99,1.307
16,Ryan Moore,LW,WSR/WSR/PLY/FLNT/FLNT/HAM/FLNT,18.435,321,94,80,63,174,237,0.286,0.244,0.2,0.53,0.728
17,Nick Suzuki,C,OS,17.1,192,107,78,49,185,234,0.557,0.407,0.257,0.96,1.213
18,Kyle Maksimovich,LW,ER,18.018,253,80,87,58,167,225,0.31,0.338,0.225,0.648,0.872
19,Brett McKenzie,C,NB/OS/NB,18.512,328,101,77,46,178,224,0.306,0.234,0.14,0.542,0.682
20,Dmitry Sokolov,RW,SBY/BAR/SBY,18.422,196,128,55,37,183,220,0.657,0.283,0.19,0.94,1.127
21,Connor McDavid,C,ER,17.17,103,72,100,47,172,219,0.72,0.975,0.465,1.695,2.16
