,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HER/PRO/HFD/BRI,31.59,720,240,252,205,492,697,2267,9.668,0.261,0.284,0.28,0.544,0.823,2.698
1,T.J. Hensick,C/RW,LE/PEO/HFD/HAM/UTI/CHA/ONT/SJ,31.766,635,167,241,162,408,570,1497,8.411,0.2,0.264,0.11,0.467,0.577,2.496
2,Keith Aucoin,C,ALB/HER/TOR/CHI,33.867,437,145,271,152,416,568,1059,13.392,0.242,0.452,0.304,0.688,0.995,1.88
3,Travis Morin,C,HER/TEX,33.684,678,174,216,168,390,558,1551,7.619,0.17,0.269,0.24,0.44,0.68,2.224
4,Cal O'Reilly,C,MIL/WBS/POR/UTI/RCH/TOR/IA,30.938,644,113,260,181,373,554,922,12.012,0.185,0.414,0.246,0.594,0.838,1.545
5,Mark Mancari,RW,RCH/POR/CHI/SA,28.185,621,207,183,127,390,517,1891,8.047,0.222,0.251,0.21,0.474,0.677,2.672
6,Chris Mueller,C,GR/LE/MIL/TEX/HFD/SD/TUC/TOR,31.53,698,213,178,122,391,513,1576,16.99,0.393,0.318,0.239,0.711,0.947,2.298
7,Darren Haydar,RW,CHI/GR/LE,31.916,487,182,192,138,374,512,1237,12.558,0.308,0.322,0.232,0.636,0.858,2.448
8,Chris Conner,LW/RW,IOW/PEO/WBS/GR/POR/HER/LV,33.73,643,191,203,116,394,510,1410,14.424,0.256,0.242,0.207,0.499,0.706,1.804
9,Martin St. Pierre,C,NOR/RFD/PRO/BNG/SPR/HAM,28.989,492,134,215,147,349,496,1027,10.76,0.212,0.311,0.25,0.523,0.782,1.922
10,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT/CHA/BAK,33.572,625,168,203,118,371,489,1540,13.772,0.232,0.196,0.103,0.434,0.531,1.722
11,Chris Terry,LW,ALB/CHA/STJ/LAV/GR,28.316,550,207,170,111,377,488,1529,15.096,0.47,0.362,0.164,0.827,0.994,3.078
12,Brett Sterling,LW,CHI/WBS/PEO/POR,31.648,546,250,135,92,385,477,1511,15.736,0.328,0.152,0.139,0.48,0.627,2.075
13,Alexandre Giroux,LW,HER/CHI/OKC/SPR,29.28,408,245,135,90,380,470,1504,14.606,0.509,0.309,0.212,0.82,1.03,3.455
14,Corey Locke,C,HAM/HOU/HFD/BNG/CHI/ABB,27.871,484,147,170,149,317,466,1079,10.884,0.223,0.376,0.31,0.602,0.918,2.019
15,T.J. Brennan,D,POR/RCH/TOR/RFD/LV,28.454,628,156,159,145,315,460,1691,7.705,0.213,0.26,0.304,0.473,0.777,2.82
16,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR/MIL/SA,32.475,632,191,146,118,337,455,1423,13.556,0.218,0.186,0.162,0.401,0.562,1.603
17,Bracken Kearns,C,MIL/NOR/RFD/SA/WOR/BRI/BNG,35.222,731,176,141,120,317,437,1303,13.724,0.249,0.214,0.197,0.463,0.661,1.792
18,Jeff Taffe,C,SA/WBS/RCH/RFD/HOU/HER,31.578,513,171,151,108,322,430,1393,11.305,0.286,0.276,0.2,0.56,0.766,2.511
19,Jason Krog,C,CHI/MTB,33.998,356,128,174,126,302,428,889,11.708,0.284,0.44,0.334,0.718,1.056,2.326
20,Ben Walter,C,PRO/BRI/LOW/LE/ABB,27.363,504,143,167,109,310,419,1081,13.305,0.247,0.324,0.198,0.574,0.771,1.873
21,Jon DiSalvatore,RW,PEO/SA/LOW/HOU/HER/SYR/SPR,32.966,589,170,143,105,313,418,1369,8.984,0.16,0.239,0.123,0.397,0.518,1.537
22,Jason Jaffray,LW,MTB/ABB/STJ,32.215,478,167,134,100,301,401,1177,14.521,0.294,0.213,0.174,0.507,0.68,2.038
23,Matthew Ford,RW,HFD/LE/HER/ADK/SPR/OKC/BAK/GR,32.935,652,193,114,92,307,399,1522,11.263,0.236,0.18,0.096,0.42,0.516,2.059
24,Phil Varone,C,RCH/BNG/LV,26.79,488,123,166,107,289,396,1007,17.092,0.389,0.38,0.302,0.77,1.072,2.246
25,Ryan Hamilton,LW,HOU/TOR/OKC/BAK,31.42,644,197,98,81,295,376,1206,12.218,0.251,0.178,0.175,0.43,0.6,1.999
