,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,1224,705,57.758,4404,3468,936,53.41,38712,33919,4793,11.274,0.906,101.841
1,Kelowna Rockets,1224,672,61.187,4121,3414,707,53.329,38215,34340,3875,11.786,0.914,103.176
2,Kootenay Ice,1224,667,50.636,4056,3534,522,49.658,38086,35769,2317,9.945,0.904,100.265
3,Brandon Wheat Kings,1224,646,54.778,4423,3955,468,51.557,39333,37425,1908,11.268,0.9,101.236
4,Spokane Chiefs,1224,612,51.454,3961,3607,354,52.683,39231,35125,4106,9.69,0.898,99.472
5,Tri-City Americans,1224,610,46.856,4006,3832,174,46.119,37818,38164,-346,9.328,0.91,100.285
6,Medicine Hat Tigers,1224,606,55.168,4272,3968,304,54.497,38638,37614,1024,9.771,0.906,100.318
7,Red Deer Rebels,1224,598,50.509,3691,3517,174,48.656,37092,36281,811,9.749,0.91,100.702
8,Swift Current Broncos,1224,584,48.84,3790,3747,43,49.214,37632,37613,19,9.07,0.908,99.924
9,Kamloops Blazers,1224,581,45.49,3930,3982,-52,49.804,37362,38216,-854,9.08,0.894,98.402
10,Saskatoon Blades,1224,535,43.059,3771,4111,-340,46.004,36959,40167,-3208,9.326,0.896,98.895
11,Seattle Thunderbirds,1224,534,48.416,3729,3947,-218,49.042,37891,39303,-1412,9.422,0.904,99.832
12,Moose Jaw Warriors,1224,533,44.806,3922,4210,-288,48.436,37864,39742,-1878,9.332,0.894,98.699
13,Regina Pats,1224,508,50.312,3744,4178,-434,50.142,36088,38729,-2641,10.174,0.9,100.107
14,Vancouver Giants,1008,482,45.248,3259,3118,141,51.94,31976,28134,3842,8.795,0.885,97.292
15,Prince Albert Raiders,1224,482,46.402,3675,4346,-671,49.829,37780,40084,-2304,9.088,0.898,98.832
16,Lethbridge Hurricanes,1224,474,39.12,3646,4263,-617,41.77,34974,38247,-3273,9.451,0.895,98.93
17,Prince George Cougars,1224,469,42.463,3627,4448,-821,47.643,37216,40324,-3108,9.413,0.885,97.878
18,Everett Silvertips,864,395,50.95,2347,2355,-8,49.856,24134,26191,-2057,10.174,0.904,100.58
19,Portland Winter Hawks,792,294,36.008,2153,2871,-718,43.237,22826,25976,-3150,8.122,0.89,97.206
20,Portland Winterhawks,432,282,58.509,1841,1296,545,53.341,16488,13964,2524,10.99,0.909,101.906
21,Edmonton Oil Kings,576,267,56.083,1850,1721,129,55.49,18836,17203,1633,9.323,0.908,100.202
22,Victoria Royals,288,129,51.427,921,964,-43,48.28,8479,9168,-689,10.725,0.904,101.051
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
