,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,620,361,56.545,2489,1909,580,51.43,20482,18928,1554,11.591,0.906,102.158
1,Moncton Wildcats,620,332,53.571,2182,1828,354,52.748,20160,18730,1430,10.568,0.899,100.463
2,Drummondville Voltigeurs,620,318,51.276,2256,2022,234,53.582,20859,17535,3324,10.69,0.884,99.0
3,Gatineau Olympiques,620,295,47.273,2156,2088,68,47.556,17980,18259,-279,11.923,0.88,99.912
4,Shawinigan Cataractes,620,293,46.084,2120,2074,46,47.394,19172,19762,-590,9.944,0.895,99.446
5,Rouyn-Noranda Huskies,620,282,47.513,2232,2323,-91,48.789,18895,18632,263,12.289,0.87,99.371
6,Cape Breton Screaming Eagles,620,279,39.079,1991,2085,-94,45.749,19587,18717,870,9.386,0.876,96.94
7,Chicoutimi Sagueneens,620,279,47.75,2060,1991,69,48.98,18147,18650,-503,10.009,0.895,99.488
8,Halifax Mooseheads,620,279,56.363,2154,2184,-30,53.975,20030,18793,1237,12.132,0.891,101.269
9,Victoriaville Tigres,620,276,53.204,2182,2181,1,50.682,19609,20190,-581,11.487,0.896,101.046
10,Rimouski Oceanic,620,263,52.314,2204,2322,-118,49.724,19184,19777,-593,11.898,0.892,101.05
11,Saint John Sea Dogs,550,256,49.925,1935,1915,20,48.952,17349,17788,-439,10.542,0.899,100.504
12,Acadie-Bathurst Titan,620,251,47.377,2136,2231,-95,48.434,19407,20058,-651,10.599,0.891,99.685
13,PEI Rocket,620,251,48.734,2048,2304,-256,48.26,18360,21155,-2795,10.831,0.89,99.899
14,Baie-Comeau Drakkar,620,240,51.12,2021,2324,-303,53.563,18682,19435,-753,10.312,0.887,98.954
15,Val-d'Or Foreurs,620,230,48.402,2005,2364,-359,49.244,18601,20127,-1526,11.183,0.886,99.726
16,Lewiston MAINEiacs,484,228,49.212,1608,1609,-1,49.97,15359,15064,295,10.898,0.89,99.812
17,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
18,Blainville-Boisbriand Armada,136,74,57.18,523,393,130,54.005,4313,3688,625,11.905,0.896,101.525
19,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
20,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
21,Sherbrooke Phoenix,68,16,39.87,183,276,-93,42.7,1826,2450,-624,9.87,0.889,98.75
