,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,31.7,463,136,158,121,294,415,1118,13.015,0.293,0.357,0.201,0.648,0.851,2.252
1,T.J. Hensick,C,PEO/HFD/HAM/UTI/CHA/ONT,29.78,450,116,163,113,279,392,1020,10.02,0.221,0.326,0.211,0.547,0.758,2.205
2,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
3,Chris Mueller,C,MIL/TEX/HFD/SD/TUC,29.545,450,152,131,84,283,367,1112,14.032,0.296,0.384,0.226,0.678,0.902,2.149
4,T.J. Brennan,D,POR/RCH/TOR/RFD/LV,26.468,454,128,123,105,251,356,1283,10.568,0.291,0.28,0.265,0.572,0.838,2.792
5,Chris Bourque,LW,HER/PRO/HFD,29.566,333,114,131,92,245,337,1046,10.586,0.314,0.372,0.248,0.68,0.925,2.97
6,Kris Newbury,C,CT/HER/ADK/ONT/CHA/BAK,33.586,431,119,132,79,251,330,1037,13.761,0.232,0.197,0.103,0.434,0.532,1.726
7,Jason Akeson,RW,ADK/LV/RCH/BNG,25.318,395,114,120,94,234,328,1058,11.324,0.307,0.32,0.22,0.629,0.845,2.705
8,Chris Terry,LW,CHA/STJ,25.973,357,134,108,80,242,322,1029,13.781,0.402,0.327,0.188,0.724,0.912,2.835
9,Matthew Ford,RW,LE/HER/ADK/SPR/OKC/BAK/GR,30.95,456,149,86,76,235,311,1158,12.342,0.313,0.212,0.194,0.524,0.717,2.535
10,Phil Varone,C,RCH/BNG,24.814,392,89,132,77,221,298,800,11.93,0.248,0.362,0.186,0.612,0.796,2.084
11,Ben Street,C,WBS/ABB/LE/SA/GR,28.604,355,123,101,68,224,292,1159,10.928,0.39,0.371,0.243,0.767,1.01,3.694
12,Zach Boychuk,LW,CHA/BAK,24.978,353,126,100,54,226,280,945,10.824,0.279,0.227,0.1,0.506,0.609,2.536
13,Joe Whitney,LW,POR/ALB/BRI/TUC/SA,27.623,388,114,84,80,198,278,1000,10.994,0.27,0.188,0.223,0.458,0.684,2.369
14,Chris Conner,LW,WBS/GR/POR/HER/LV,31.747,334,95,118,63,213,276,699,16.014,0.301,0.346,0.18,0.654,0.832,1.937
15,Bracken Kearns,C,SA/WOR/BRI,34.126,399,115,78,77,193,270,769,14.667,0.29,0.188,0.204,0.476,0.684,1.956
16,Carter Camper,C,PRO/SPR/BNG/HER/ALB,27.21,375,71,100,98,171,269,778,7.953,0.152,0.267,0.274,0.42,0.689,1.964
17,Cole Schneider,LW,BNG/RCH,25.088,353,111,94,63,205,268,859,12.6,0.322,0.31,0.183,0.627,0.815,2.547
18,Greg Rallo,LW,TEX/SA,33.086,414,130,79,54,209,263,1172,13.506,0.35,0.202,0.149,0.55,0.694,2.625
19,Jonathan Marchessault,RW,CT/SPR/SYR,23.781,306,98,99,66,197,263,1018,11.515,0.438,0.306,0.111,0.745,0.858,3.738
20,Mark Mancari,RW,POR/CHI/RCH/SA,28.243,330,106,89,67,195,262,1018,8.167,0.229,0.25,0.21,0.48,0.684,2.689
21,Ryan Hamilton,LW,TOR/OKC/BAK,30.435,357,133,69,48,202,250,709,16.786,0.352,0.187,0.151,0.54,0.691,2.097
22,Andrew Agozzino,LW,LE/SA/CHI,24.763,337,97,90,61,187,248,885,11.533,0.279,0.283,0.188,0.562,0.748,2.488
23,Trevor Smith,C,SYR/SPR/NOR/WBS/TOR/MIL,30.132,313,95,89,62,184,246,688,12.608,0.251,0.312,0.157,0.563,0.718,2.005
24,Colin McDonald,RW,OKC/WBS/BRI/LV,30.866,346,115,76,54,191,245,903,13.839,0.32,0.192,0.154,0.51,0.666,2.333
25,Pat Cannone,C,BNG/CHI/IA,29.118,421,89,87,65,176,241,773,11.216,0.188,0.24,0.173,0.428,0.6,1.698
26,Jeff Taffe,C,RFD/HOU/HER,31.695,292,87,92,59,179,238,762,11.291,0.286,0.28,0.198,0.564,0.766,2.512
27,Ryan Craig,LW,WBS/SPR/LE/CLE,33.707,467,105,84,48,189,237,812,12.253,0.18,0.13,0.069,0.314,0.381,1.511
28,Luke Adam,C,POR/RCH/SPR/HFD,24.276,342,105,71,56,176,232,813,11.328,0.25,0.188,0.139,0.438,0.578,2.183
29,Taylor Beck,RW,MIL/BRI/SA/BAK/HFD,24.126,299,80,98,53,178,231,751,11.102,0.308,0.394,0.228,0.701,0.93,2.748
30,Jeremy Morin,RW,RFD/TOR/SJ/SYR/TUC,24.434,330,113,71,46,184,230,982,12.11,0.29,0.18,0.091,0.475,0.566,2.543
31,Tim Kennedy,C,CT/RCH/SA/WOR/POR/HER,28.91,309,57,102,70,159,229,441,10.103,0.134,0.316,0.229,0.445,0.679,1.25
32,Linden Vey,C,MCH/UTI/STK,23.978,278,73,99,56,172,228,493,12.301,0.231,0.414,0.191,0.636,0.828,1.826
33,Brett Sutter,C,CHA/IA/ONT,28.305,466,95,85,48,180,228,927,11.76,0.215,0.168,0.092,0.385,0.475,1.886
34,Casey Wellman,RW,HOU/CT/HER/SA,25.973,300,96,75,55,171,226,771,13.037,0.322,0.23,0.175,0.552,0.728,2.49
35,Mike Sislo,RW,ALB/TOR/SA,27.67,376,106,71,47,177,224,855,11.625,0.284,0.214,0.129,0.504,0.629,2.382
36,Keith Aucoin,C,HER/TOR/CHI,33.984,192,50,102,70,152,222,399,13.295,0.238,0.448,0.308,0.681,0.991,1.865
37,Sean Backman,RW,TEX/BRI/MCH/ONT,29.398,482,87,81,53,168,221,1204,7.656,0.216,0.232,0.122,0.449,0.572,2.77
38,Jordan Weal,C,MCH/LV,22.95,264,73,84,63,157,220,585,12.91,0.295,0.317,0.32,0.614,0.935,2.278
39,Bryan Lerg,LW,WBS/LE/WOR/SJ,28.684,330,97,63,60,160,220,792,11.622,0.294,0.225,0.202,0.519,0.721,2.53
40,Mark Arcobello,C,OKC/TOR,25.655,237,85,77,58,162,220,719,14.541,0.5,0.385,0.391,0.886,1.272,3.39
41,Alex Grant,D,WBS/BNG/NOR/SPR/PRO,26.668,379,57,78,83,135,218,912,7.426,0.186,0.216,0.227,0.402,0.629,2.488
42,Kael Mouillierat,LW,TEX/BRI/STJ/WBS,26.8,297,81,82,52,163,215,687,12.609,0.278,0.25,0.174,0.528,0.699,2.215
43,Gabriel Dumont,C,HAM/STJ/SYR,24.959,409,97,80,36,177,213,989,10.32,0.26,0.202,0.107,0.46,0.566,2.51
44,Eric Tangradi,LW,WBS/HAM/GR,26.5,287,102,67,44,169,213,797,12.77,0.333,0.274,0.156,0.611,0.765,2.646
45,Cory Conacher,RW,MIL/RCH/NOR/SYR/UTI/BRI,25.067,222,84,74,55,158,213,582,13.464,0.322,0.388,0.245,0.71,0.956,2.557
46,Nick Drazenovic,C,PEO/SPR/WBS/SA,27.7,301,76,79,56,155,211,696,8.247,0.173,0.192,0.152,0.364,0.522,2.054
47,Michael Kostka,D,RCH/NOR/SA/TOR/RFD/HFD/BNG/STK,29.814,360,44,89,77,133,210,820,3.189,0.071,0.25,0.166,0.321,0.482,2.195
