,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,1296,744,55.294,4647,3685,962,54.225,41050,35829,5221,10.622,0.898,100.366
1,Kelowna Rockets,1296,716,58.028,4386,3632,754,51.814,40533,36630,3903,11.398,0.91,102.393
2,Brandon Wheat Kings,1296,692,58.234,4737,4150,587,54.903,42164,39454,2710,11.004,0.904,101.318
3,Kootenay Ice,1224,667,50.636,4056,3534,522,49.658,38086,35769,2317,9.945,0.904,100.265
4,Spokane Chiefs,1296,645,49.757,4184,3848,336,51.516,41368,37232,4136,9.915,0.893,99.191
5,Tri-City Americans,1296,643,47.503,4240,4084,156,47.18,39886,40383,-497,10.169,0.9,100.212
6,Red Deer Rebels,1296,641,53.239,3949,3720,229,50.913,39559,38454,1105,9.96,0.91,100.971
7,Medicine Hat Tigers,1296,634,49.424,4493,4253,240,52.158,41084,40078,1006,9.27,0.896,98.909
8,Kamloops Blazers,1296,617,48.915,4165,4196,-31,48.932,39617,40653,-1036,9.57,0.904,99.916
9,Swift Current Broncos,1296,605,45.95,3976,3993,-17,48.007,39857,40142,-285,8.59,0.908,99.367
10,Seattle Thunderbirds,1296,576,51.578,3954,4133,-179,50.921,40135,41309,-1174,9.561,0.907,100.266
11,Moose Jaw Warriors,1296,568,48.023,4170,4446,-276,47.063,40060,42352,-2292,10.131,0.904,100.484
12,Saskatoon Blades,1296,560,41.904,3989,4428,-439,46.002,39098,42678,-3580,9.653,0.886,98.212
13,Regina Pats,1296,540,49.696,3983,4426,-443,49.731,38497,41204,-2707,9.822,0.902,99.924
14,Lethbridge Hurricanes,1296,518,48.655,3948,4480,-532,45.845,37326,40607,-3281,10.906,0.904,101.295
15,Prince Albert Raiders,1296,517,48.031,3894,4568,-674,49.599,40023,42384,-2361,9.244,0.903,99.466
16,Vancouver Giants,1080,504,43.824,3457,3387,70,49.725,34133,30517,3616,8.922,0.888,97.716
17,Prince George Cougars,1296,502,46.992,3864,4671,-807,49.582,39622,42588,-2966,9.442,0.896,98.969
18,Everett Silvertips,936,433,51.4,2529,2524,5,51.378,26240,28066,-1826,9.322,0.908,100.19
19,Portland Winterhawks,504,314,54.254,2067,1522,545,50.316,18763,16500,2263,10.325,0.911,101.398
20,Portland Winter Hawks,792,294,36.008,2153,2871,-718,43.237,22826,25976,-3150,8.122,0.89,97.206
21,Edmonton Oil Kings,648,294,50.612,2045,1958,87,54.865,21291,19274,2017,8.556,0.898,98.426
22,Victoria Royals,360,178,57.318,1201,1127,74,51.185,10854,11184,-330,11.128,0.912,102.34
23,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
24,Kootenay ICE,72,11,32.63,154,318,-164,40.52,1875,2752,-877,8.16,0.887,96.87
