,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,408,247,59.844,1684,1243,441,52.088,14424,13287,1137,12.522,0.908,103.36
1,Oshawa Generals,408,212,52.822,1451,1226,225,53.188,14293,12525,1768,9.553,0.904,99.906
2,Sault Ste. Marie Greyhounds,408,205,54.574,1564,1415,149,51.041,13762,13446,316,11.266,0.904,101.566
3,Owen Sound Attack,408,201,50.603,1383,1242,141,51.514,14020,13243,777,9.2,0.904,99.595
4,Erie Otters,408,201,57.983,1546,1431,115,54.34,13501,13208,293,11.578,0.9,101.572
5,Niagara IceDogs,408,199,51.737,1482,1315,167,52.497,14157,12714,1443,9.798,0.899,99.627
6,Barrie Colts,408,196,56.549,1539,1382,157,50.132,13554,13938,-384,11.644,0.909,102.505
7,Kitchener Rangers,408,194,52.724,1374,1285,89,53.052,14532,13499,1033,9.699,0.904,100.13
8,Guelph Storm,408,192,44.063,1454,1414,40,46.17,13884,14175,-291,9.149,0.9,99.099
9,Windsor Spitfires,408,178,50.624,1413,1509,-96,51.012,13835,13875,-40,10.302,0.896,99.906
10,Ottawa 67's,408,174,49.936,1426,1469,-43,48.851,12623,14277,-1654,11.02,0.896,100.574
11,Saginaw Spirit,408,173,44.816,1409,1514,-105,48.104,13686,14283,-597,9.55,0.889,98.428
12,Kingston Frontenacs,408,168,53.077,1375,1462,-87,53.075,14319,13999,320,9.243,0.908,100.06
13,Sarnia Sting,408,166,51.073,1414,1585,-171,50.642,12748,13991,-1243,10.862,0.894,100.224
14,Plymouth Whalers,340,160,46.953,1186,1101,85,46.457,11489,11901,-412,9.458,0.91,100.414
15,Peterborough Petes,408,147,46.19,1275,1603,-328,48.183,13666,14658,-992,9.689,0.896,99.2
16,Sudbury Wolves,408,138,37.828,1226,1608,-382,45.076,13000,14848,-1848,8.317,0.887,97.023
17,Belleville Bulls,340,126,45.539,988,1176,-188,47.608,11215,11889,-674,8.714,0.905,99.21
18,North Bay Battalion,204,101,53.032,688,600,88,53.472,6745,5650,1095,10.183,0.896,99.762
19,Mississauga Steelheads,272,94,44.624,725,965,-240,46.3,8097,9393,-1296,9.449,0.901,99.553
20,Brampton Battalion,204,90,50.36,576,573,3,56.275,7087,5383,1704,8.012,0.9,97.902
21,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
22,Mississauga St. Michael's Majors,68,28,47.92,196,213,-17,45.24,1966,2380,-414,9.69,0.912,100.94
23,Hamilton Bulldogs,68,25,43.11,197,260,-63,45.86,1955,2308,-353,9.8,0.891,98.88
24,Flint Firebirds,68,18,39.65,182,277,-95,44.93,1955,2396,-441,9.03,0.887,97.73
