,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Keith Aucoin,C,LOW/ALB/HER,29.922,317,124,198,109,322,431,859,16.066,0.412,0.639,0.342,1.052,1.394,2.564
1,Darren Haydar,RW,MIL/CHI/GR/LE,28.964,349,149,155,112,304,416,938,15.765,0.381,0.374,0.3,0.756,1.056,2.415
2,Alexandre Giroux,LW,HFD/HER/CHI,27.312,346,221,109,75,330,405,1313,18.292,0.709,0.39,0.245,1.104,1.345,3.892
3,Martin St. Pierre,C,NOR/RFD/PRO/BNG,25.16,349,110,174,114,284,398,760,14.216,0.3,0.434,0.314,0.735,1.054,2.12
4,Jason Krog,C,CHI/MTB,33.061,276,109,143,101,252,353,708,12.916,0.328,0.489,0.358,0.815,1.172,2.391
5,Corey Locke,C,HAM/HOU/HFD,24.418,388,125,123,102,248,350,920,14.506,0.364,0.342,0.316,0.708,1.024,2.499
6,Pierre-Alexandre Parenteau,RW,POR/NOR/HFD,25.543,308,135,113,84,248,332,1084,13.53,0.49,0.384,0.29,0.874,1.17,3.619
7,Chris Bourque,LW,HER,22.69,319,104,108,88,212,300,1031,11.054,0.378,0.417,0.382,0.798,1.178,3.406
8,Mark Mancari,RW,RCH/POR,23.243,362,119,110,68,229,297,1042,11.63,0.361,0.347,0.204,0.705,0.911,3.091
9,Pascal Pelletier,C,PRO/RFD/PEO/SYR,25.313,357,117,94,72,211,283,998,10.899,0.306,0.277,0.193,0.584,0.774,2.75
10,Ben Walter,C,PRO/BRI/LOW,24.41,346,102,110,69,212,281,786,13.433,0.29,0.305,0.186,0.598,0.782,2.182
11,Jason Jaffray,LW,MTB/ABB,27.274,321,116,94,69,210,279,821,13.928,0.376,0.248,0.215,0.626,0.84,2.702
12,Jon DiSalvatore,RW,PEO/SA/LOW/HOU,27.526,369,106,108,64,214,278,1000,11.826,0.278,0.246,0.176,0.524,0.7,2.376
13,Trent Whitfield,C,PEO/PRO,31.31,321,111,89,76,200,276,938,11.96,0.328,0.268,0.224,0.594,0.819,2.716
14,Josh Hennessy,C,CLE/BNG,23.665,369,123,78,75,201,276,865,15.178,0.353,0.216,0.204,0.569,0.772,2.347
15,Brett Sterling,LW,CHI,24.519,254,143,70,50,213,263,788,18.561,0.544,0.251,0.185,0.796,0.981,2.936
16,Mark Cullen,C,NOR/PHI/GR/MTB/RFD,29.946,287,96,104,59,200,259,692,15.58,0.318,0.308,0.215,0.626,0.837,2.076
17,Mike Glumac,RW,PEO/HAM,28.509,337,126,73,56,199,255,1020,12.258,0.351,0.189,0.131,0.535,0.666,2.818
18,Graham Mink,RW,HER/WOR/RCH,29.384,310,128,61,65,189,254,879,13.635,0.372,0.162,0.178,0.534,0.711,2.693
19,Cal O'Reilly,C,MIL,22.023,262,56,118,79,174,253,360,13.44,0.217,0.494,0.296,0.712,1.003,1.57
20,Joe Motzko,RW,SYR/POR/CHI/HER,27.631,273,111,88,53,199,252,766,14.62,0.402,0.296,0.174,0.695,0.874,2.739
21,Jared Ross,C/D,CHI/PHI/ADK/PRO,25.632,376,86,95,69,181,250,790,7.577,0.178,0.217,0.163,0.395,0.562,1.999
22,Denis Hamel,LW,BNG,31.351,280,135,72,40,207,247,1130,10.418,0.401,0.264,0.132,0.665,0.798,3.755
23,Charles Linglet,LW,PEO/SPR,26.297,324,96,93,57,189,246,821,9.612,0.247,0.32,0.223,0.564,0.79,2.603
24,Carsen Germyn,RW,OMA/QC/ABB,26.626,327,89,81,68,170,238,971,8.641,0.236,0.27,0.226,0.506,0.726,2.734
