,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,824,460,49.47,3208,2598,610,47.89,26403,25453,950,11.274,0.896,100.855
1,Moncton Wildcats,824,436,52.416,2940,2528,412,51.471,26526,25011,1515,11.621,0.888,100.449
2,Drummondville Voltigeurs,824,406,45.037,2865,2713,152,48.963,26729,23391,3338,10.089,0.884,98.45
3,Gatineau Olympiques,824,404,54.534,2885,2711,174,53.603,24329,23717,612,11.242,0.892,100.465
4,Rouyn-Noranda Huskies,824,397,56.132,3027,2987,40,54.328,25461,24086,1375,12.119,0.886,100.693
5,Shawinigan Cataractes,824,386,52.297,2813,2751,62,50.096,25399,26308,-909,11.168,0.898,100.905
6,Cape Breton Screaming Eagles,824,380,51.323,2790,2821,-31,51.817,26230,24713,1517,11.577,0.883,99.774
7,Rimouski Oceanic,824,375,53.384,2933,2909,24,51.779,25688,25619,69,10.526,0.9,100.504
8,Halifax Mooseheads,824,374,47.419,2861,2879,-18,49.71,26519,24922,1597,10.19,0.887,98.88
9,Victoriaville Tigres,824,364,49.987,2900,2913,-13,47.726,25649,26891,-1242,11.964,0.891,101.065
10,Chicoutimi Sagueneens,824,356,48.096,2658,2691,-33,47.495,24184,25278,-1094,10.152,0.901,100.214
11,Val-d'Or Foreurs,824,355,56.302,2882,3033,-151,52.827,25481,26074,-593,12.229,0.893,101.477
12,Saint John Sea Dogs,754,340,50.303,2586,2624,-38,49.57,23644,24673,-1029,10.423,0.899,100.332
13,Baie-Comeau Drakkar,824,325,42.396,2639,3024,-385,48.126,24965,25779,-814,9.079,0.884,97.474
14,Acadie-Bathurst Titan,824,309,43.087,2654,2998,-344,47.421,25285,26776,-1491,9.448,0.889,98.297
15,PEI Rocket,620,251,48.734,2048,2304,-256,48.26,18360,21155,-2795,10.831,0.89,99.899
16,Lewiston MAINEiacs,484,228,49.212,1608,1609,-1,49.97,15359,15064,295,10.898,0.89,99.812
17,Blainville-Boisbriand Armada,340,173,51.422,1172,961,211,51.731,9929,8902,1027,10.563,0.896,100.138
18,Sherbrooke Phoenix,272,83,44.852,789,1051,-262,46.793,7623,9185,-1562,10.08,0.892,99.186
19,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
20,Charlottetown Islanders,204,81,47.26,629,720,-91,48.365,6549,7051,-502,9.552,0.902,99.755
21,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
22,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
