,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,686,392,54.694,2737,2136,601,49.284,21892,20901,991,12.3,0.902,102.44
1,Moncton Wildcats,686,361,53.094,2468,2105,363,50.528,21854,20871,983,11.636,0.896,101.23
2,Drummondville Voltigeurs,686,346,48.616,2463,2232,231,51.271,22720,19191,3529,10.209,0.889,99.028
3,Gatineau Olympiques,686,325,50.025,2421,2302,119,50.608,19942,19845,97,11.494,0.883,99.802
4,Shawinigan Cataractes,686,311,48.743,2337,2344,-7,47.463,21076,22067,-991,10.519,0.901,100.601
5,Rouyn-Noranda Huskies,686,310,49.555,2460,2564,-104,52.09,20786,20002,784,11.738,0.87,98.815
6,Cape Breton Screaming Eagles,686,307,47.946,2299,2390,-91,50.082,21727,20770,957,10.974,0.882,99.08
7,Halifax Mooseheads,686,304,53.678,2426,2431,-5,53.372,22061,20701,1360,11.071,0.89,100.078
8,Victoriaville Tigres,686,303,49.874,2468,2414,54,47.861,21658,22348,-690,11.538,0.894,100.9
9,Saint John Sea Dogs,686,302,47.246,2332,2402,-70,47.68,21329,22489,-1160,10.066,0.898,99.884
10,Rimouski Oceanic,686,296,56.494,2397,2469,-72,53.395,21017,21264,-247,11.529,0.896,101.092
11,Baie-Comeau Drakkar,686,287,52.136,2286,2445,-159,51.177,21036,20946,90,10.439,0.899,100.288
12,Chicoutimi Sagueneens,686,287,45.271,2175,2263,-88,48.725,20178,20797,-619,9.226,0.894,98.558
13,Val-d'Or Foreurs,686,279,52.683,2400,2601,-201,51.905,21199,21895,-696,12.059,0.884,100.374
14,Acadie-Bathurst Titan,686,263,39.261,2269,2503,-234,46.467,21123,22370,-1247,8.638,0.887,97.238
15,PEI Rocket,550,225,48.728,1850,2044,-194,48.238,16353,18878,-2525,10.84,0.89,99.908
16,Lewiston MAINEiacs,414,191,49.274,1394,1400,-6,50.068,13155,12789,366,10.893,0.889,99.8
17,Blainville-Boisbriand Armada,272,149,56.925,1003,762,241,53.532,8135,7103,1032,11.856,0.896,101.426
18,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
19,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
20,Sherbrooke Phoenix,204,59,43.295,582,812,-230,46.095,5580,6926,-1346,10.34,0.884,98.692
21,Charlottetown Islanders,136,48,45.07,404,490,-86,47.81,4335,4739,-404,9.145,0.901,99.23
22,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
