,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,884,510,56.244,3339,2730,609,51.575,30312,30103,209,10.465,0.914,101.784
1,Plymouth Whalers,884,508,55.48,3191,2554,637,50.376,29531,28917,614,10.65,0.914,102.032
2,Kitchener Rangers,884,503,54.162,3226,2729,497,49.598,32481,29808,2673,10.176,0.915,101.684
3,Barrie Colts,884,467,51.113,3112,2784,328,48.751,31092,30384,708,10.578,0.903,100.869
4,Ottawa 67's,876,466,55.142,3271,2813,458,49.688,31320,29966,1354,10.988,0.91,102.078
5,Windsor Spitfires,884,458,50.887,3257,2997,260,51.74,31645,29056,2589,9.858,0.898,99.614
6,Guelph Storm,884,450,49.844,2994,2801,193,49.926,29866,28846,1020,9.928,0.901,99.977
7,Belleville Bulls,878,434,45.639,2935,2872,63,49.083,29374,30320,-946,8.569,0.901,98.668
8,Brampton Battalion,884,428,51.035,2838,2740,98,57.274,30430,27769,2661,8.012,0.897,97.704
9,Sault Ste. Marie Greyhounds,884,406,46.841,2862,2996,-134,48.572,29027,29364,-337,10.348,0.889,99.181
10,Peterborough Petes,882,398,43.213,2854,3141,-287,47.948,29492,31760,-2268,9.053,0.892,98.223
11,Sarnia Sting,884,377,47.333,2895,3130,-235,48.784,29735,30471,-736,10.4,0.891,99.463
12,Erie Otters,884,369,42.104,2869,3320,-451,46.47,29678,30864,-1186,9.228,0.89,98.179
13,Owen Sound Attack,816,364,51.456,2751,2843,-92,52.363,29821,27459,2362,9.416,0.903,99.664
14,Kingston Frontenacs,884,357,42.972,2936,3392,-456,47.253,30394,33101,-2707,9.056,0.894,98.394
15,Sudbury Wolves,882,349,47.226,2722,3102,-380,46.752,28375,30803,-2428,10.449,0.897,100.136
16,Oshawa Generals,880,338,49.331,2941,3367,-426,50.007,30055,30797,-742,9.969,0.898,99.752
17,Saginaw Spirit,680,282,51.412,2190,2351,-161,49.182,22205,23864,-1659,10.248,0.905,100.715
18,Toronto St. Michael's Majors,540,256,44.602,1708,1844,-136,46.044,18118,19158,-1040,9.95,0.895,99.426
19,Mississauga IceDogs,544,197,50.766,1678,2199,-521,52.625,18552,20160,-1608,10.124,0.892,99.29
20,Niagara IceDogs,340,173,58.238,1227,1065,162,55.04,12065,10947,1118,10.343,0.911,101.424
21,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
22,North Bay Centennials,202,81,45.61,623,714,-91,49.028,6968,7192,-224,8.48,0.904,98.805
23,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
24,Owen Sound Platers,68,25,44.8,237,292,-55,46.3,2485,2882,-397,9.43,0.901,99.48
